NO,MOVIE_NM,DRCTR_NM,MAKR_NM,INCME_CMPNY_NM,DISTB_CMPNY_NM,OPN_DE,MOVIE_TY_NM,MOVIE_STLE_NM,NLTY_NM,TOT_SCRN_CO,SALES_PRICE,VIEWNG_NMPR_CO,SEOUL_SALES_PRICE,SEOUL_VIEWNG_NMPR_CO,GENRE_NM,GRAD_NM,MOVIE_SDIV_NM
19,용감한 돌고래 벨루와 바닷속 친구들,,,찬란,"찬란,(주)빅브라더스",20240313,개봉영화,장편,캐나다,180,170511080,23121,34981860,4947,애니메이션,전체관람가,독립/예술영화
20,악은 존재하지 않는다,하마구치 류스케,,그린나래미디어(주),"그린나래미디어(주),(주)레드아이스 엔터테인먼트",20240327,개봉영화,장편,일본,149,194554256,19104,122511667,11874,드라마,12세이상관람가,독립/예술영화
21,탐정 말로,닐 조단,,(주)바이포엠스튜디오,(주)바이포엠스튜디오,20240321,개봉영화,장편,아일랜드,183,137411500,18785,48430900,6797,범죄,15세이상관람가,독립/예술영화
22,추락의 해부,쥐스틴 트리에,,그린나래미디어(주),(주)스튜디오디에이치엘,20240131,개봉영화,장편,프랑스,236,174494229,17382,127382896,12146,드라마,15세이상관람가,독립/예술영화
23,이승윤 콘서트 도킹 : 리프트오프,,마름모,,"롯데컬처웍스(주)롯시플,(주)영화사 그램",20240322,개봉영화,장편,한국,66,362737000,15918,195423000,8626,공연,전체관람가,일반영화
24,나이트 스윔,브라이스 맥과이어,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),20240320,개봉영화,장편,미국,195,149987100,15747,42145600,4725,공포(호러),12세이상관람가,일반영화
25,목스박,고훈,스튜디오설,,(주)라온컴퍼니플러스,20240320,개봉영화,장편,한국,122,139047005,15740,44459124,4819,액션,15세이상관람가,일반영화
26,마담 웹,S.J. 클락슨,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,20240313,개봉영화,장편,미국,648,142223617,15434,39605386,4034,액션,12세이상관람가,일반영화
27,사운드 오브 프리덤,알레한드로 고메즈 몬테베르드,,(주)콘텐츠판다,(주)넥스트엔터테인먼트월드(NEW),20240221,개봉영화,장편,미국,248,152539800,14638,42073400,4348,범죄,15세이상관람가,일반영화
28,인어공주: 마법물약의 비밀,,,(주)박수엔터테인먼트,(주)박수엔터테인먼트,20240314,개봉영화,장편,미국,188,104058262,12056,11954917,1342,애니메이션,전체관람가,독립/예술영화
29,바튼 아카데미,알렉산더 페인,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),20240221,개봉영화,장편,미국,254,90582381,9641,61885264,6266,코미디,15세이상관람가,독립/예술영화
30,생츄어리 2 : 쿼카가 너무해,리카르드 쿠소,,(주)히스토리필름,(주)팝엔터테인먼트,20240307,개봉영화,장편,호주,249,77193841,8743,11958490,1220,애니메이션,전체관람가,독립/예술영화
31,왓츠 러브,세자르 카푸르,워킹 타이틀 필름,찬란,(주)디스테이션,20240320,개봉영화,장편,영국,188,76316397,8412,33061656,3573,멜로/로맨스,15세이상관람가,독립/예술영화
32,대결! 애니메이션,요시노 코헤이,,(주)블루라벨픽쳐스,"(주)블레이드이엔티,(주)블루라벨픽쳐스",20240306,개봉영화,장편,일본,103,56315077,7969,26848837,3656,드라마,12세이상관람가,독립/예술영화
33,괴물,고레에다 히로카즈,,(주)미디어캐슬,(주)넥스트엔터테인먼트월드(NEW),20231129,개봉영화,장편,일본,647,73036812,7901,39744456,4057,드라마,12세이상관람가,독립/예술영화
34,원 앤 온리,동성붕,,(주)스튜디오디에이치엘,(주)스튜디오디에이치엘,20240313,개봉영화,장편,중국,112,74434310,7568,42995880,4109,드라마,12세이상관람가,일반영화
35,기적의 시작,권순도,퓨어웨이픽쳐스,,퓨어웨이픽쳐스,20240222,개봉영화,장편,한국,137,68274056,7419,37641117,4060,다큐멘터리,12세이상관람가,독립/예술영화
36,화녀,유영선,"(주)베러투모로우,나로픽처스(주)",,"와이드 릴리즈(주),(주)제이앤씨미디어그룹",20240314,개봉영화,장편,한국,77,59838539,7075,14533200,1711,스릴러,청소년관람불가,일반영화
37,막걸리가 알려줄거야,김다민,(주)안나푸르나필름,,"판씨네마(주),(주)홈초이스",20240228,개봉영화,장편,한국,73,63008937,6477,32605590,3147,드라마,전체관람가,독립/예술영화
38,월레스와 그로밋 더 클래식 컬렉션,닉 파크,아드만 애니메이션즈,,CGV ICECON,20240221,개봉영화,장편,영국,52,91757000,6261,59635000,4042,애니메이션,전체관람가,일반영화
39,돌핀,배두리,한국영화아카데미,,(주)마노엔터테인먼트,20240313,개봉영화,장편,한국,67,47303439,5354,28957139,3117,드라마,12세이상관람가,독립/예술영화
40,극장판 츠루네: 시작의 한 발,야마무라 타쿠야,,(주)미디어캐슬,(주)라이크콘텐츠,20240221,개봉영화,장편,일본,119,41419536,4486,19917092,1994,애니메이션,전체관람가,독립/예술영화
41,시민덕희,박영주,"(주)씨제스엔터테인먼트,페이지원필름(주)",,(주)쇼박스,20240124,개봉영화,장편,한국,1272,29284800,4284,2215100,267,드라마,15세이상관람가,일반영화
42,에픽하이 20 더 무비,조윤수,(주)영화사 그램,,"CGV ICECON,(주)플레이그램",20240320,개봉영화,장편,한국,54,95278500,4274,64286500,2883,공연,12세이상관람가,일반영화
43,드림쏭3,안소니 벨,,주식회사 원더스튜디오,"주식회사 원더스튜디오,영화사빅",20240328,개봉영화,장편,미국,238,37118011,4272,2504400,284,애니메이션,전체관람가,일반영화
44,아기상어 극장판: 사이렌 스톤의 비밀,,,더핑크퐁컴퍼니(주),(주)넥스트엔터테인먼트월드(NEW),20240207,개봉영화,장편,미국,578,35230710,3847,6234000,734,애니메이션,전체관람가,독립/예술영화
45,당신이 잠든 사이,장윤현,(주)로그라인스튜디오,,트윈플러스파트너스(주),20240320,개봉영화,장편,한국,118,34607875,3813,14403750,1548,미스터리,12세이상관람가,일반영화
46,래빗스쿨 2: 부활절 대소동,우테 폰 뮌쇼폴,,(주)다시봄이엔티,"(주)버킷스튜디오,주식회사 블루필름웍스",20240327,개봉영화,장편,독일,126,24842190,3053,6710290,846,애니메이션,전체관람가,독립/예술영화
47,오키쿠와 세계,사카모토 준지,,(주)엣나인필름,(주)엣나인필름,20240221,개봉영화,장편,일본,36,26155595,2995,17271095,1724,드라마,12세이상관람가,독립/예술영화
48,뒤주,김지운,(주)그노스,,(주)파이브데이,20240328,개봉영화,장편,한국,52,16113011,2596,7342016,1150,공포(호러),15세이상관람가,일반영화
49,갓랜드,흘리뉘르 팔메이슨,,,M&M 인터내셔널,20240228,개봉영화,장편,덴마크,24,19377230,2355,11892500,1247,드라마,15세이상관람가,독립/예술영화
50,극장판 아이돌리쉬 세븐; 라이브 4비트 비욘드 더 피리어드 - 데이 2,니시키오리 히로시,,메가박스중앙(주),메가박스중앙(주),20231019,개봉영화,장편,일본,78,26039936,2355,26039936,2355,애니메이션,전체관람가,일반영화
51,신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,오네 히토시,,(주)씨제이이엔엠,(주)씨제이이엔엠,20231222,개봉영화,장편,일본,883,21276442,2301,3780230,399,애니메이션,전체관람가,일반영화
52,서울의 봄,김성수,(주)하이브미디어코프,,플러스엠 엔터테인먼트,20231122,개봉영화,장편,한국,2328,16494097,1965,7355700,773,드라마,12세이상관람가,일반영화
53,더 퍼스트 슬램덩크,이노우에 다케히코,,에스엠지홀딩스 주식회사,(주)넥스트엔터테인먼트월드(NEW),20230104,개봉영화,장편,일본,1023,15548968,1715,9748990,1036,애니메이션,12세이상관람가,일반영화
54,여기는 아미코,,,,주식회사 슈아픽처스,20240228,개봉영화,장편,일본,40,15292330,1637,8602900,840,가족,전체관람가,독립/예술영화
55,조용한 이주,말레나 최,,,필름다빈,20240320,개봉영화,장편,덴마크,27,14012300,1543,11243500,1176,드라마,12세이상관람가,독립/예술영화
56,길위에 김대중,민환기,"(주)명필름,(주)시네마6411",,"(주)아이오케이컴퍼니,(주)명필름,(주)시네마6411",20240110,개봉영화,장편,한국,414,13985100,1504,4830100,472,다큐멘터리,12세이상관람가,독립/예술영화
57,비욘드 유토피아,매들린 개빈,,(주)드림팩트엔터테인먼트,"(주)홈초이스,(주)드림팩트엔터테인먼트,(주)스마일이엔티",20240131,개봉영화,장편,미국,158,13161700,1449,9708700,1030,다큐멘터리,12세이상관람가,독립/예술영화
58,플랜 75,하야카와 치에,,찬란,찬란,20240207,개봉영화,장편,일본,50,11912500,1437,6214800,644,드라마,15세이상관람가,독립/예술영화
59,부활 그 소망,김상철,파이오니아21,,파이오니아21,20240307,개봉영화,장편,한국,26,11674400,1093,3523000,331,다큐멘터리,전체관람가,일반영화
60,그대들은 어떻게 살 것인가,미야자키 하야오,,대원미디어(주),메가박스중앙(주),20231025,개봉영화,장편,일본,1733,9841317,1001,4472617,415,애니메이션,전체관람가,독립/예술영화
61,극장판 아이돌리쉬 세븐; 라이브 4비트 비욘드 더 피리어드 - 데이 1,니시키오리 히로시,,메가박스중앙(주),메가박스중앙(주),20231019,개봉영화,장편,일본,79,11128995,987,11128995,987,애니메이션,전체관람가,일반영화
62,3일의 휴가,육상효,글뫼 주식회사,,(주)쇼박스,20231206,개봉영화,장편,한국,863,6057000,939,1142000,128,판타지,12세이상관람가,일반영화
63,잠행,관지요,,(주)올스타엔터테인먼트,(주)이놀미디어,20240327,개봉영화,장편,홍콩,32,7625639,840,4836700,511,액션,15세이상관람가,일반영화
64,레이징 그레이스,패리스 자실라,,(주)이놀미디어,(주)이놀미디어,20240313,개봉영화,장편,영국,28,7565986,812,4679456,491,스릴러,15세이상관람가,독립/예술영화
65,류이치 사카모토: 오퍼스,소라 네오,,(주)미디어캐슬,"(주)엣나인필름,메가박스중앙(주)",20231227,개봉영화,장편,일본,251,7359900,783,6076700,633,공연,전체관람가,독립/예술영화
66,청춘 돼지는 책가방 소녀의 꿈을 꾸지 않는다,마스이 소이치,,(주)애니플러스,(주)애니플러스,20240201,개봉영화,장편,일본,84,6975136,747,3984512,391,애니메이션,12세이상관람가,일반영화
67,다시 김대중-함께 합시다,김진홍,(주)영화사메이플러스,,주식회사 블루필름웍스,20240328,개봉영화,장편,한국,58,6353017,700,3444217,384,다큐멘터리,12세이상관람가,독립/예술영화
68,엘리멘탈,피터 손,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,20230614,개봉영화,장편,미국,1251,6279826,640,2682508,268,애니메이션,전체관람가,일반영화
69,세월: 라이프 고즈 온,장민경,독바위 프로덕션,,영화배급협동조합 씨네소파,20240327,개봉영화,장편,한국,25,5388300,636,4280500,481,다큐멘터리,전체관람가,독립/예술영화
70,리볼버 릴리,유키사다 이사오,,(주)도키엔터테인먼트,와이드 릴리즈(주),20240321,개봉영화,장편,일본,31,4781969,540,3032169,331,액션,15세이상관람가,독립/예술영화
71,도그데이즈,김덕민,(주)씨제이이엔엠,,(주)씨제이이엔엠,20240207,개봉영화,장편,한국,847,3845000,530,830000,158,드라마,12세이상관람가,일반영화
72,벗어날 탈 脫,서보형,사보타지 필름,,영화배급협동조합 씨네소파,20240221,개봉영화,장편,한국,14,3979000,505,2539000,306,미스터리,15세이상관람가,독립/예술영화
73,크레센도 반 클라이번 콩쿠르 실황,헤더 윌크,,오드,오드,20240131,개봉영화,장편,미국,65,8243000,499,5429000,295,공연,전체관람가,일반영화
74,나의 올드 오크,켄 로치,,(주)영화사 진진,(주)영화사 진진,20240117,개봉영화,장편,아일랜드,83,4101000,477,2200500,218,드라마,15세이상관람가,독립/예술영화
75,에스파: 마이 퍼스트 페이지,"김지선,조현정",(주)에스엠엔터테인먼트,,"롯데컬처웍스(주)롯시플,(주)영화사 그램",20240214,개봉영화,장편,한국,68,9386300,432,6828300,319,공연,전체관람가,일반영화
76,노량: 죽음의 바다,김한민,(주)빅스톤픽쳐스,,"롯데컬처웍스(주)롯데엔터테인먼트,(주)에이스메이커무비웍스",20231220,개봉영화,장편,한국,2196,3044500,429,854500,77,사극,12세이상관람가,일반영화
77,다운폴,올리버 히르비겔,,(주)피터팬픽쳐스,(주)피터팬픽쳐스,20240327,개봉영화,장편,독일,8,4306100,415,3390100,324,전쟁,청소년관람불가,독립/예술영화
78,크레센도,헤더 윌크,,오드,오드,20231220,개봉영화,장편,미국,81,3653000,405,3416000,370,다큐멘터리,전체관람가,독립/예술영화
79,DMZ 동물 특공대,홍인표,자루 스튜디오,,(주)박수엔터테인먼트,20240214,개봉영화,장편,한국,201,3196000,385,180000,23,애니메이션,전체관람가,일반영화
80,우견니,루오 루오,,오드,"오드,홀리가든",20240214,개봉영화,장편,중국,143,2834434,314,877678,100,멜로/로맨스,12세이상관람가,일반영화
81,벙커 게임,로베르토 자짜라,,,스튜디오 에이드,20240306,개봉영화,장편,이탈리아,19,2944300,301,813600,78,공포(호러),15세이상관람가,일반영화
82,스노우 퍼핀즈,,,에이케이엔터테인먼트(주),(주)팝엔터테인먼트,20240215,개봉영화,장편,스페인,315,1827000,290,403500,40,애니메이션,전체관람가,일반영화
83,어른 김장하,김현지,MBC경남,,(주)시네마달,20231115,개봉영화,장편,한국,98,1608000,268,0,0,다큐멘터리,전체관람가,독립/예술영화
84,티처스 라운지,일커 카탁,,(주)스튜디오디에이치엘,(주)스튜디오디에이치엘,20231227,개봉영화,장편,독일,29,2027000,253,938500,103,드라마,12세이상관람가,독립/예술영화
85,너와 나,조현철,주식회사 필름영,,"주식회사 필름영,그린나래미디어(주)",20231025,개봉영화,장편,한국,76,2260000,241,1714000,169,드라마,12세이상관람가,독립/예술영화
86,마에스트로 번스타인,브래들리 쿠퍼,,,씨제이 씨지브이(CJ CGV)(주),20231206,개봉영화,장편,미국,61,1564500,241,363500,45,드라마,15세이상관람가,일반영화
87,극장판 후르츠 바스켓: 프렐류드,이바타 요시히데,,(주)미디어캐슬,(주)미디어캐슬,20240301,개봉영화,장편,일본,5,1697100,233,656000,82,애니메이션,12세이상관람가,독립/예술영화
88,장인과 사위,최이현,"(주)지브라더스 컴퍼니,한류닷컴 주식회사",,주식회사 제이씨엔터웍스,20240215,개봉영화,장편,한국,49,2057000,226,0,0,코미디,12세이상관람가,독립/예술영화
89,"바다 탐험대 옥토넛 어보브 앤 비욘드: 버드, 옥토경보를 울려라!",,,"(주)얼리버드픽쳐스,와이드 릴리즈(주)",와이드 릴리즈(주),20231227,개봉영화,장편,영국,215,1886000,222,0,0,애니메이션,전체관람가,독립/예술영화
90,에브리씽 에브리웨어 올 앳 원스,"다니엘 콴,다니엘 쉐이너트",,(주)더쿱디스트리뷰션,워터홀컴퍼니(주),20221012,개봉영화,장편,미국,620,2532000,219,2532000,219,액션,15세이상관람가,독립/예술영화
91,위시,"크리스 벅,폰 비라선손",,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,20240103,개봉영화,장편,미국,1421,1504717,195,0,0,애니메이션,전체관람가,일반영화
92,라이즈,세드릭 클라피쉬,,(주)퍼스트런,(주)무비다이브,20240117,개봉영화,장편,프랑스,68,1255000,194,85000,10,드라마,15세이상관람가,독립/예술영화
93,리빙: 어떤 인생,올리버 허머너스,,(주)티캐스트,(주)티캐스트,20231213,개봉영화,장편,영국,50,1393000,190,841000,102,드라마,12세이상관람가,독립/예술영화
94,나폴레옹,리들리 스콧,,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,20231206,개봉영화,장편,미국,822,1215200,170,467800,49,전쟁,15세이상관람가,일반영화
95,인투 더 월드,벤자민 레너,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),20240110,개봉영화,장편,미국,839,893000,167,0,0,애니메이션,전체관람가,일반영화
96,노 베어스,자파르 파나히,,M&M 인터내셔널,M&M 인터내셔널,20240110,개봉영화,장편,이란,41,1223000,161,734000,76,드라마,12세이상관람가,독립/예술영화
97,검치호,이강욱,바투 필름,,"(주)드림팩트엔터테인먼트,(주)빅브라더스",20240328,개봉영화,장편,한국,5,1436500,160,1134000,126,액션,15세이상관람가,독립/예술영화
98,외계+인 2부,최동훈,(주)케이퍼필름,,(주)씨제이이엔엠,20240110,개봉영화,장편,한국,1390,1109500,154,511600,52,기타,12세이상관람가,일반영화
99,느티나무 아래,오정훈,영화제작소 숲길,,"미디어나무(주),스튜디오 에이드",20231115,개봉영화,장편,한국,13,1239000,151,0,0,다큐멘터리,전체관람가,독립/예술영화
100,어파이어,크리스티안 펫졸드,,M&M 인터내셔널,M&M 인터내셔널,20230913,개봉영화,장편,독일,68,1203000,145,1203000,145,드라마,12세이상관람가,독립/예술영화
101,걸즈 앤 판처 최종장 제4화,미즈시마 츠토무,,(주)엔케이컨텐츠,(주)디스테이션,20240117,개봉영화,장편,일본,40,1680000,120,1680000,120,애니메이션,12세이상관람가,일반영화
102,블루 자이언트,타치카와 유즈루,,판씨네마(주),판씨네마(주),20231018,개봉영화,장편,일본,574,1385000,120,1385000,120,애니메이션,12세이상관람가,독립/예술영화
103,"주사위놀이, 마불 세계여행",이광범,(주)니즈텔레콤,,(주)니즈텔레콤,20240103,개봉영화,장편,한국,1,708000,118,0,0,어드벤처,전체관람가,일반영화
104,서바이벌 택틱스,박근영,요지경필름,,필름다빈,20240221,개봉영화,장편,한국,12,826000,112,488000,66,드라마,12세이상관람가,독립/예술영화
105,"타르콥스키, 기도하는 영혼",,,,(주)와우,20240131,개봉영화,장편,이탈리아,9,893000,111,419000,39,다큐멘터리,12세이상관람가,독립/예술영화
106,세기말의 사랑,임선애,"(주)기린제작사,주식회사 위드에이스튜디오",,"(주)엔케이컨텐츠,(주)디스테이션",20240124,개봉영화,장편,한국,123,695000,99,284000,35,드라마,12세이상관람가,독립/예술영화
107,엔드 오브 에반게리온,"안노 히데아키,츠루마키 카즈야",,미라지엔터테인먼트,(주)라이크콘텐츠,20240117,개봉영화,장편,일본,130,1120000,97,1120000,97,애니메이션,청소년관람불가,일반영화
108,스즈메의 문단속: 다녀왔어,신카이 마코토,,(주)미디어캐슬,(주)쇼박스,20240110,개봉영화,장편,일본,185,1050000,95,600000,52,애니메이션,12세이상관람가,독립/예술영화
109,공백,요시다 케이스케,,(주)미디어캐슬,(주)미디어캐슬,20240316,개봉영화,장편,일본,3,565500,80,64000,8,드라마,12세이상관람가,독립/예술영화
110,아네모네,정하용,주식회사 시네마천국,,㈜인디스토리,20240207,개봉영화,장편,한국,57,432000,78,78000,14,코미디,15세이상관람가,독립/예술영화
111,일 부코,미켈란젤로 프라마르티노,,그린나래미디어(주),그린나래미디어(주),20240124,개봉영화,장편,이탈리아,10,497000,73,497000,73,드라마,전체관람가,독립/예술영화
112,약속,민병훈,(주)민병훈필름,,엠라인디스트리뷰션(주),20231101,개봉영화,장편,한국,42,580000,70,580000,70,다큐멘터리,전체관람가,독립/예술영화
113,아가일,매튜 본,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),20240207,개봉영화,장편,미국,841,742500,69,613500,58,액션,12세이상관람가,일반영화
114,부르달락: 흡혈귀,에이드리언 보우,,주식회사 풍경소리,주식회사 풍경소리,20240328,개봉영화,장편,프랑스,5,372000,62,0,0,기타,15세이상관람가,독립/예술영화
115,아녜스 V에 의한 제인 B,아녜스 바르다,,(주)영화사 안다미로,(주)영화사 안다미로,20240131,개봉영화,장편,프랑스,33,502000,61,426000,49,판타지,청소년관람불가,독립/예술영화
116,사랑은 낙엽을 타고,아키 카우리스마키,,찬란,찬란,20231220,개봉영화,장편,핀란드,40,712000,57,712000,57,멜로/로맨스,12세이상관람가,독립/예술영화
117,베어헌터,안톤 머스,,주식회사 원더스튜디오,주식회사 원더스튜디오,20240328,개봉영화,장편,러시아,5,336000,56,0,0,어드벤처,15세이상관람가,독립/예술영화
118,뽀로로 극장판 슈퍼스타 대모험,"윤제완,김성민",(주)오콘,,씨제이 씨지브이(CJ CGV)(주),20231213,개봉영화,장편,한국,850,324000,50,0,0,애니메이션,전체관람가,일반영화
120,소녀는 졸업하지 않는다,나카가와 슌,,해피송,해피송,20240124,개봉영화,장편,일본,42,184500,39,27000,3,멜로/로맨스,12세이상관람가,독립/예술영화
