NO,MOVIE_NM,DRCTR_NM,MAKR_NM,INCME_CMPNY_NM,DISTB_CMPNY_NM,OPN_DE,MOVIE_TY_NM,MOVIE_STLE_NM,NLTY_NM,TOT_SCRN_CO,SALES_PRICE,VIEWNG_NMPR_CO,SEOUL_SALES_PRICE,SEOUL_VIEWNG_NMPR_CO,GENRE_NM,GRAD_NM,MOVIE_SDIV_NM
36,355,사이먼 킨버그,,(유)조이앤시네마,"(주)스튜디오 산타클로스엔터테인먼트,(주)제이앤씨미디어그룹",2022-02-,개봉영화,장편,미국,540,,,,,액션,15세이상관람가,일반영화
37,리코리쉬 피자,폴 토마스 앤더슨,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2022-02-,개봉영화,장편,미국,222,,,,,멜로/로맨스,15세이상관람가,일반영화
38,피그,,,판씨네마(주),판씨네마(주),2022-02-,개봉영화,장편,미국,113,,,,,드라마,12세이상관람가,독립/예술영화
39,소피의 세계,이제한,마름모필름,,찬란,2022-03-,개봉영화,장편,한국,84,,,,,드라마,12세이상관람가,독립/예술영화
40,극장판 금빛 모자이크 땡큐!!,,,(주)퍼스트런,메가박스중앙(주),2022-03-,개봉영화,장편,일본,60,,,,,애니메이션,전체관람가,일반영화
41,유어 러브 송,앤드류 첸,,주식회사 모쿠슈라픽쳐스,(주)다자인소프트,2022-03-,개봉영화,장편,홍콩,59,,,,,멜로/로맨스,12세이상관람가,독립/예술영화
42,광대: 소리꾼,조정래,주식회사 제이오엔터테인먼트코리아,,트윈플러스파트너스(주),2022-02-,개봉영화,장편,한국,116,,,,,사극,12세이상관람가,일반영화
43,나이트 레이더스,다니스 고렛,,주식회사 더쿱,"하이, 스트레인저,주식회사 더쿱",2022-03-,개봉영화,장편,뉴질랜드,72,,,,,스릴러,15세이상관람가,독립/예술영화
44,패러렐 마더스,페드로 알모도바르,,찬란,(주)스튜디오디에이치엘,2022-03-,개봉영화,장편,스페인,88,,,,,멜로/로맨스,15세이상관람가,독립/예술영화
45,드라이,로버트 코놀리,,(주)영화사 진진,(주)영화사 진진,2022-03-,개봉영화,장편,호주,103,,,,,미스터리,15세이상관람가,독립/예술영화
46,그 남자는 타이타닉을 보고 싶지 않았다,,,주식회사 슈아픽처스,주식회사 슈아픽처스,2022-03-,개봉영화,장편,핀란드,43,,,,,드라마,12세이상관람가,독립/예술영화
47,극장판 시그널,하시모토 하지메,,(주)미디어캐슬,트윈플러스파트너스(주),2022-03-,개봉영화,장편,일본,90,,,,936,드라마,12세이상관람가,독립/예술영화
48,어거스트 버진,,,,M&M 인터내셔널,2022-03-,개봉영화,장편,스페인,48,,,,,드라마,15세이상관람가,독립/예술영화
49,B컷,김진영,"(주)영화사 필,TCO(주)더콘텐츠온",,TCO(주)더콘텐츠온,2022-03-,개봉영화,장편,한국,82,,,,550,범죄,청소년관람불가,일반영화
50,사랑 후의 두 여자,,,판씨네마(주),판씨네마(주),2022-03-,개봉영화,장편,영국,55,,,,,드라마,15세이상관람가,독립/예술영화
51,"틱, 틱... 붐!",린-마누엘 미란다,,,씨제이 씨지브이(CJ CGV)(주),2021-11-,개봉영화,장편,미국,108,,,,671,드라마,12세이상관람가,일반영화
52,매미소리,이충렬,주식회사 자유로픽쳐스,,(주)드림팩트엔터테인먼트,2022-02-,개봉영화,장편,한국,70,,,,492,드라마,15세이상관람가,독립/예술영화
53,파워 오브 도그,제인 캠피온,,,씨제이 씨지브이(CJ CGV)(주),2021-11-,개봉영화,장편,미국,113,,,,706,드라마,15세이상관람가,일반영화
54,재춘언니,이수정,생의 한가운데,,(주)시네마달,2022-03-,개봉영화,장편,한국,44,,,,919,다큐멘터리,12세이상관람가,독립/예술영화
55,태일이,홍준표,"(주)명필름,(주)스튜디오루머,전태일재단,유한회사 질라라비,영화 <태일이> 1970인 제작위원",,(주)리틀빅픽쳐스,2021-12-,개봉영화,장편,한국,458,,,,,애니메이션,전체관람가,독립/예술영화
56,돈 룩 업,아담 맥케이,,,씨제이 씨지브이(CJ CGV)(주),2021-12-,개봉영화,장편,미국,656,,,,717,코미디,15세이상관람가,일반영화
57,웨스트 사이드 스토리,스티븐 스필버그,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,2022-01-,개봉영화,장편,미국,754,,,,,드라마,12세이상관람가,일반영화
58,코다,션 헤이더,,판씨네마(주),판씨네마(주),2021-08-,개봉영화,장편,프랑스,308,,,,674,드라마,12세이상관람가,독립/예술영화
59,미싱타는 여자들,"이혁래,김정영",플라잉타이거픽처스,,(주)영화사 진진,2022-01-,개봉영화,장편,한국,39,,,,446,다큐멘터리,전체관람가,독립/예술영화
60,나의 촛불,"김의성,주진우",주기자 유한회사,,트윈플러스파트너스(주),2022-02-,개봉영화,장편,한국,294,,938,,746,다큐멘터리,전체관람가,독립/예술영화
61,어나더 라운드,토마스 빈터베르그,,(주)엣나인필름,(주)엣나인필름,2022-01-,개봉영화,장편,기타,175,,895,,718,코미디,15세이상관람가,독립/예술영화
62,서바이벌리스트,,,씨네라인월드(주),(주)라이크콘텐츠,2022-02-,개봉영화,장편,미국,15,,851,,511,액션,15세이상관람가,일반영화
63,레드 로켓,션 베이커,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2022-03-,개봉영화,장편,미국,4,,814,,718,드라마,청소년관람불가,일반영화
64,아망떼,니콜 가르시아,,(주)블루라벨픽쳐스,(주)블루라벨픽쳐스,2022-03-,개봉영화,장편,프랑스,21,,808,,489,멜로/로맨스,15세이상관람가,독립/예술영화
65,역으로 가는 길을 알려줘,,,(주)영화사 진진,(주)영화사 진진,2022-02-,개봉영화,장편,일본,25,,755,,277,드라마,전체관람가,독립/예술영화
66,축복의 집,박희권,(주)고앤고필름,,필름다빈,2022-02-,개봉영화,장편,한국,17,,609,,178,가족,12세이상관람가,독립/예술영화
67,캐슬 폴스: 머니 게임,돌프 룬드그렌,,(주)엔케이컨텐츠,(주)디스테이션,2022-03-,개봉영화,장편,미국,34,,605,,217,액션,15세이상관람가,일반영화
68,애니멀 체인지,정량,,(주)히스토리필름,와이드 릴리즈(주),2022-02-,개봉영화,장편,중국,155,,586,0,0,애니메이션,전체관람가,일반영화
69,하로동선,김시우,(주)나인테일즈코리아,,주식회사 블루필름웍스,2022-03-,개봉영화,장편,한국,23,,546,,216,드라마,15세이상관람가,독립/예술영화
70,스크림,맷 베티넬리-올핀,,롯데컬처웍스(주)롯데엔터테인먼트,롯데컬처웍스(주)롯데엔터테인먼트,2022-02-,개봉영화,장편,미국,29,,534,,524,공포(호러),청소년관람불가,일반영화
71,보드랍게,박문칠,(사)정신대할머니와함께하는시민모임,,(주)인디플러그,2022-02-,개봉영화,장편,한국,20,,500,,211,다큐멘터리,전체관람가,독립/예술영화
72,마지막 대전투: 전장의 영웅들,아리 톱,,,(유)조이앤시네마,2022-03-,개봉영화,장편,미국,50,,498,,120,전쟁,15세이상관람가,일반영화
73,FBI 데스트랩,,,,(유)조이앤시네마,2022-03-,개봉영화,장편,미국,50,,484,,120,스릴러,15세이상관람가,일반영화
74,전투왕,이상호,(주)씨네포트,,"(주)씨네포트,주식회사 블루필름웍스",2022-02-,개봉영화,장편,한국,41,,378,,65,다큐멘터리,12세이상관람가,독립/예술영화
75,가무악칠채,"손인영,이재화",문화체육관광부 국립극장,,(주)케빈앤컴퍼니,2022-03-,개봉영화,장편,한국,10,,337,,269,공연,전체관람가,일반영화
76,우주에서 가장 밝은 지붕,후지이 미치히토,,(주)미디어캐슬,트윈플러스파트너스(주),2022-03-,개봉영화,장편,일본,2,,300,,280,판타지,전체관람가,독립/예술영화
77,하우스 오브 구찌,리들리 스콧,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2022-01-,개봉영화,장편,미국,734,,296,,183,범죄,15세이상관람가,일반영화
78,에우리디체,,,,(주) 인스터 글로벌,2022-03-,개봉영화,장편,미국,6,,273,,216,공연,전체관람가,일반영화
80,존경하고 사랑하는 국민여러분,김진홍,"(주)영화사메이플러스,광주MBC",,"주식회사 블루필름웍스,(주)영화사메이플러스",2022-01-,개봉영화,장편,한국,22,,245,,245,다큐멘터리,12세이상관람가,독립/예술영화
81,임신한 나무와 도깨비,"김동령,박경태","(주)시네마달,웃음과바늘 필름&아카이브",,(주)시네마달,2022-01-,개봉영화,장편,한국,20,,228,,128,드라마,15세이상관람가,독립/예술영화
82,역할들,연송하,쉼표,,쉼표,2022-03-,개봉영화,장편,한국,5,,216,,210,드라마,12세이상관람가,독립/예술영화
83,세라비: 다섯 번의 기적,줄리앙 람발디,,주식회사 디에스이이디,(주)트리플픽쳐스,2022-02-,개봉영화,장편,프랑스,25,,159,,56,코미디,15세이상관람가,독립/예술영화
84,늦봄2020,박규현,(주)전주엠비씨 프로덕션,,주식회사 블루필름웍스,2022-02-,개봉영화,장편,한국,12,,148,,13,다큐멘터리,전체관람가,독립/예술영화
85,셰터드,루이스 프리에토,,주식회사 풍경소리,주식회사 풍경소리,2022-02-,개봉영화,장편,미국,50,,140,,140,스릴러,청소년관람불가,일반영화
86,아이돌레시피,이호성,주식회사 스태프이데아,,(주)드림팩트엔터테인먼트,2022-03-,개봉영화,장편,한국,11,,140,,68,코미디,15세이상관람가,독립/예술영화
87,와일드 리벤지: 마지막 한 놈까지,크리스찬 세스마,,주식회사 풍경소리,주식회사 풍경소리,2022-02-,개봉영화,장편,미국,50,,140,,140,액션,청소년관람불가,일반영화
88,브릭스턴 테일,,,주식회사 제이씨엔터웍스,(주)드림팩트엔터테인먼트,2022-03-,개봉영화,장편,영국,5,,120,0,0,드라마,청소년관람불가,독립/예술영화
89,효자,이훈국,"영화사 틈,(주)모그픽쳐스",,(주)드림팩트엔터테인먼트,2022-01-,개봉영화,장편,한국,16,,117,,105,코미디,15세이상관람가,독립/예술영화
90,테이블 매너,박장운,영화사 새삶,,주식회사 씨엠닉스,2022-03-,개봉영화,장편,한국,4,,116,,18,드라마,15세이상관람가,독립/예술영화
91,굿 보스,페르난도 레온 데 아라노아,,(주)엔케이컨텐츠,(주)디스테이션,2022-02-,개봉영화,장편,스페인,85,,114,,62,드라마,15세이상관람가,독립/예술영화
92,곡녀,정인철,대성필름,,시네마 뉴원,2022-03-,개봉영화,장편,한국,7,,110,,103,드라마,12세이상관람가,독립/예술영화
95,인비저블 킬러,저스틴 에드가,,(주)액티버스엔터테인먼트,(주)액티버스엔터테인먼트,2022-03-,개봉영화,장편,영국,5,,100,,20,액션,15세이상관람가,독립/예술영화
96,7인의 악인전,,,비케이 시네윈,비케이 시네윈,2022-03-,개봉영화,장편,중국,5,,100,,20,액션,15세이상관람가,독립/예술영화
97,시크릿 카운터,,,(주)디오시네마,(주)디오시네마,2022-02-,개봉영화,장편,일본,25,,94,,30,기타,15세이상관람가,독립/예술영화
98,밴드스탠드,"로렌조 티오네,앤디 블랑켄뷸러",,(주)위즈온센,(주)위즈온센,2022-02-,개봉영화,장편,미국,17,,93,,50,공연,12세이상관람가,일반영화
99,성적유희의 극한적 경험,,,,(유)조이앤시네마,2022-03-,개봉영화,장편,독일,5,,92,,20,드라마,청소년관람불가,독립/예술영화
100,미인,홍태선,"필름에이픽쳐스,한국영상대학교",,필름에이픽쳐스,2022-02-,개봉영화,장편,한국,5,,88,,22,다큐멘터리,전체관람가,독립/예술영화
101,온 세상이 하얗다,김지석,(주)소셜프로덕션,,(주)트리플픽쳐스,2022-02-,개봉영화,장편,한국,18,,76,,37,멜로/로맨스,15세이상관람가,독립/예술영화
102,너에게 가는 길,변규리,성소수문화환경을 위한 모임 '연분홍치마',,(주)엣나인필름,2021-11-,개봉영화,장편,한국,56,,56,,56,다큐멘터리,12세이상관람가,독립/예술영화
103,프랑스,브루노 뒤몽,,M&M 인터내셔널,M&M 인터내셔널,2022-01-,개봉영화,장편,프랑스,54,,55,,8,드라마,12세이상관람가,독립/예술영화
104,나는 조선사람입니다,김철민,"엠앤씨에프,다큐창작소,(주)영화사진",,"㈜인디스토리,엠앤씨에프",2021-12-,개봉영화,장편,한국,23,,50,,50,다큐멘터리,12세이상관람가,독립/예술영화
105,비올레타,에바 이오네스코,,알토미디어(주),알토미디어(주),2022-01-,개봉영화,장편,프랑스,27,,45,0,0,드라마,청소년관람불가,독립/예술영화
106,도쿄 리벤저스,하나부사 츠토무,,에스엠지홀딩스 주식회사,(주)넥스트엔터테인먼트월드(NEW),2022-01-,개봉영화,장편,일본,216,,43,,43,드라마,15세이상관람가,일반영화
107,프리! 더 파이널 스트로크 전편,카와나미 에이사쿠,,(주)애니플러스,(주)애니플러스,2022-01-,개봉영화,장편,일본,77,,36,,18,애니메이션,전체관람가,일반영화
108,더 컨테이젼: 바이러스의 습격,,,,(유)조이앤시네마,2022-03-,개봉영화,장편,중국,5,,34,,20,드라마,15세이상관람가,독립/예술영화
109,인베이젼 2022,,,,(유)조이앤시네마,2022-03-,개봉영화,장편,중국,5,,34,,20,액션,12세이상관람가,독립/예술영화
110,끝없음에 관하여,로이 안데르손,,찬란,찬란,2021-12-,개봉영화,장편,기타,38,,24,,20,기타,12세이상관람가,독립/예술영화
111,아웃브레이크 호텔,프란체스코 지아니니,,(주)씨네마블랙,(주)씨네마블랙,2022-02-,개봉영화,장편,캐나다,5,,21,,20,스릴러,15세이상관람가,독립/예술영화
135,데스 밸리,매튜 니나버,,,주식회사 루믹스미디어,2022-03-,개봉영화,장편,캐나다,5,,19,0,0,액션,15세이상관람가,독립/예술영화
136,인어가 잠든 집,츠츠미 유키히코,,(주)콘텐츠패밀리,"(주)영화특별시에스엠씨,(주)콘텐츠패밀리",2022-01-,개봉영화,장편,일본,90,,11,0,0,드라마,12세이상관람가,독립/예술영화
137,무녀도,안재훈,(주)연필로명상하기,,(주)씨네필운,2021-11-,개봉영화,장편,한국,49,,10,,10,뮤지컬,12세이상관람가,일반영화
138,원 세컨드,장예모,,찬란,찬란,2022-01-,개봉영화,장편,중국,42,,10,0,0,드라마,12세이상관람가,독립/예술영화
139,코만도,아시프 아크바르,,(주)이놀미디어,(주)이놀미디어,2022-02-,개봉영화,장편,미국,50,,10,,10,액션,청소년관람불가,일반영화
140,벌지 탱크 대전투,스티븐 루크,,,(유)조이앤시네마,2022-02-,개봉영화,장편,미국,6,,9,0,0,액션,15세이상관람가,독립/예술영화
141,해탄적일천,에드워드 양,,(주)에이썸엔터테인먼트,(주)에이썸엔터테인먼트,2022-01-,개봉영화,장편,대만,44,,9,0,0,드라마,12세이상관람가,독립/예술영화
142,클리포드 더 빅 레드 독,월트 벡커,파라마운트 픽쳐스,롯데컬처웍스(주)롯데엔터테인먼트,롯데컬처웍스(주)롯데엔터테인먼트,2022-01-,개봉영화,장편,미국,356,,8,,8,어드벤처,전체관람가,일반영화
143,해피 아워,하마구치 류스케,,"(주)영화사조아,(주)트리플픽쳐스",(주)트리플픽쳐스,2021-12-,개봉영화,장편,일본,15,,8,0,0,드라마,15세이상관람가,독립/예술영화
144,청춘적니,샤모,,주식회사 모쿠슈라픽쳐스,(주)다자인소프트,2022-01-,개봉영화,장편,중국,112,,7,0,0,멜로/로맨스,12세이상관람가,독립/예술영화
145,극장판 천재 추리 탐정 셜록홈즈,,,대원미디어(주),(주)넥스트엔터테인먼트월드(NEW),2022-01-,개봉영화,장편,홍콩,134,,5,,1,애니메이션,전체관람가,일반영화
146,당신얼굴 앞에서,홍상수,(주)영화제작전원사,,"(주)영화제작전원사 ,(주)콘텐츠판다",2021-10-,개봉영화,장편,한국,69,,5,,2,드라마,15세이상관람가,독립/예술영화
147,리프레쉬,김길영,㈜케이엠글로벌미디어,,(주)이놀미디어,2022-02-,개봉영화,장편,한국,44,,5,0,0,드라마,12세이상관람가,독립/예술영화
149,"사비나: 그리스도를 위한 고난, 나치 시대",존 그루터스,,,커넥트픽쳐스(주),2021-11-,개봉영화,장편,미국,44,,4,,4,드라마,12세이상관람가,독립/예술영화
150,걸 위드 더 카메라,안희수,,,(주)영화사 그램,2022-01-,개봉영화,장편,한국,11,,3,0,0,다큐멘터리,12세이상관람가,독립/예술영화
152,대한민국 대통령,배상국,(주)바보들,,(주)라이크콘텐츠,2022-02-,개봉영화,장편,한국,22,,2,0,0,다큐멘터리,전체관람가,독립/예술영화
154,삼국지 관운장: 청룡언월도,대예림,,(유)조이앤시네마,(주)제이앤씨미디어그룹,2022-02-,개봉영화,장편,중국,6,,2,0,0,액션,12세이상관람가,독립/예술영화
169,더 마더,,,(주)스튜디오디에이치엘,(주)스튜디오디에이치엘,2022-02-,개봉영화,장편,스페인,32,,1,0,0,스릴러,15세이상관람가,독립/예술영화
213,웨이크 업,,,,(주)라온컴퍼니플러스,2022-03-,개봉영화,장편,미국,1,,1,0,0,스릴러,15세이상관람가,일반영화
218,이스케이프 룸: 공포의 퍼즐,리즈 고든,,,(주)알이디아이스엔터,2022-03-,개봉영화,장편,미국,1,,1,0,0,공포(호러),15세이상관람가,일반영화
228,죽음의 서약,스콧 제프리,,,(주)라온컴퍼니플러스,2022-03-,개봉영화,장편,영국,1,,1,0,0,공포(호러),15세이상관람가,일반영화
231,트로트는 인생이다,투케이,㈜드림스테이션,,시네마 뉴원,2022-01-,개봉영화,장편,한국,8,,1,0,0,코미디,15세이상관람가,독립/예술영화
