NO,MOVIE_NM,DRCTR_NM,MAKR_NM,INCME_CMPNY_NM,DISTB_CMPNY_NM,OPN_DE,MOVIE_TY_NM,MOVIE_STLE_NM,NLTY_NM,TOT_SCRN_CO,SALES_PRICE,VIEWNG_NMPR_CO,SEOUL_SALES_PRICE,SEOUL_VIEWNG_NMPR_CO,GENRE_NM,GRAD_NM,MOVIE_SDIV_NM
14,늑대사냥,김홍선,"(주)콘텐츠지,(주)영화사채움",,"TCO(주)더콘텐츠온,씨제이 씨지브이(CJ CGV)(주)",2022-09-,개봉영화,장편,한국,,,,,,액션,청소년관람불가,일반영화
15,티켓 투 파라다이스,올 파커,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2022-10-,개봉영화,장편,미국,581,,,,,멜로/로맨스,12세이상관람가,일반영화
16,고고다이노 극장판: 얼음공룡의 비밀,이선명,(주)모꼬지,,"(주)넥스트엔터테인먼트월드(NEW),(주)블루라벨픽쳐스",2022-10-,개봉영화,장편,한국,531,,,,,애니메이션,전체관람가,독립/예술영화
17,컴백홈,이연우,"(주)슬기로운늑대,(유)조이앤시네마",,(주)제이앤씨미디어그룹,2022-10-,개봉영화,장편,한국,603,,,,,드라마,15세이상관람가,일반영화
18,귀못,탁세웅,"KBS,(주)아센디오",,와이드 릴리즈(주),2022-10-,개봉영화,장편,한국,208,,,,,공포(호러),15세이상관람가,일반영화
19,극장판 5등분의 신부,진보 마사토,,(주)애니플러스,(주)애니플러스,2022-09-,개봉영화,장편,일본,91,,,,,애니메이션,12세이상관람가,일반영화
20,스파이더맨: 노 웨이 홈 '펀버전',존 왓츠,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2022-10-,개봉영화,장편,미국,347,,,,,액션,12세이상관람가,일반영화
21,육사오(6/45),박규태,"(주)티피에스컴퍼니,(주)싸이더스",,"(주)홈초이스,(주)싸이더스",2022-08-,개봉영화,장편,한국,,,,,,코미디,12세이상관람가,일반영화
22,신 에반게리온 극장판,안노 히데아키,,미라지엔터테인먼트,(주)라이크콘텐츠,2022-10-,개봉영화,장편,일본,93,,,,,애니메이션,15세이상관람가,독립/예술영화
23,극장판 검정고무신 : 즐거운 나의 집,"송정율,송요한","㈜형설앤,㈜새한프로덕션",,"(주)대교 미디어콘텐츠사업본부,(주)블루라벨픽쳐스",2022-10-,개봉영화,장편,한국,232,,,,,애니메이션,전체관람가,일반영화
24,아인보: 아마존의 전설,"리처드 클라우스,호세 젤라다",,(주)퍼스트런,(주)디스테이션,2022-10-,개봉영화,장편,페루,401,,,,,애니메이션,전체관람가,일반영화
25,미혹,김진영,"엔진을켜 스튜디오,(주)고집스튜디오,(주)싸이더스",,"(주)엔케이컨텐츠,(주)디스테이션",2022-10-,개봉영화,장편,한국,224,,,,,미스터리,15세이상관람가,독립/예술영화
26,엑스칼리버 더 뮤지컬 다큐멘터리: 도겸의 찬란한 여정,오윤동,씨제이포디플렉스 주식회사,,씨제이포디플렉스 주식회사,2022-10-,개봉영화,장편,한국,31,,,,,공연,전체관람가,일반영화
27,탑건: 매버릭,조셉 코신스키,,롯데컬처웍스(주)롯데엔터테인먼트,롯데컬처웍스(주)롯데엔터테인먼트,2022-06-,개봉영화,장편,미국,,,,,,액션,12세이상관람가,일반영화
28,명탐정 코난: 할로윈의 신부,미츠나카 스스무,,(주)씨제이이엔엠,(주)씨제이이엔엠,2022-07-,개봉영화,장편,일본,758,,,,,애니메이션,12세이상관람가,일반영화
29,성덕,오세연,해랑사,,오드,2022-09-,개봉영화,장편,한국,60,,,,,다큐멘터리,12세이상관람가,독립/예술영화
30,애프터 미투,"박소현,이솜이,강유가람,김소람",애프터 미투 프로젝트 팀,,(주)영화사 그램,2022-10-,개봉영화,옴니버스,한국,71,,,,,다큐멘터리,15세이상관람가,독립/예술영화
31,십센치 : 권정열 인 시네마,김병준,씨제이 씨지브이(CJ CGV)(주),,씨제이 씨지브이(CJ CGV)(주),2022-10-,개봉영화,장편,한국,20,,,,,공연,15세이상관람가,일반영화
32,극장판 주술회전 0,박성후,,대원미디어(주),(주)대교 미디어콘텐츠사업본부,2022-02-,개봉영화,장편,일본,836,,,,,애니메이션,15세이상관람가,일반영화
33,캐릭터,나가이 아키라,,대원미디어(주),트윈플러스파트너스(주),2022-10-,개봉영화,장편,일본,126,,,,,스릴러,15세이상관람가,일반영화
34,극장판 유루캠△,,,(주)애니플러스,(주)애니플러스,2022-10-,개봉영화,장편,일본,84,,,,,애니메이션,전체관람가,일반영화
35,극장판 엄마 까투리: 도시로 간 까투리 가족,정길훈,(주)퍼니플럭스,,(주)넥스트엔터테인먼트월드(NEW),2022-09-,개봉영화,장편,한국,616,,,,,애니메이션,전체관람가,일반영화
36,거래완료,조경호,한국예술종합학교 산학협력단,,(주)스튜디오디에이치엘,2022-10-,개봉영화,장편,한국,72,,,,,드라마,12세이상관람가,독립/예술영화
37,한산: 용의 출현,김한민,(주)빅스톤픽쳐스,,롯데컬처웍스(주)롯데엔터테인먼트,2022-07-,개봉영화,장편,한국,,,,,740,액션,12세이상관람가,일반영화
38,물방울을 그리는 남자,"김오안,브리짓 부이요",(주)미루픽처스,,(주)영화사 진진,2022-09-,개봉영화,장편,한국,47,,,,,다큐멘터리,전체관람가,독립/예술영화
39,시맨틱 에러: 더 무비,김수정,주식회사 왓챠,,주식회사 왓챠,2022-08-,개봉영화,장편,한국,57,,,,,멜로/로맨스,12세이상관람가,일반영화
40,사랑할 땐 누구나 최악이 된다,요아킴 트리에,,그린나래미디어(주),"그린나래미디어(주),(주)하이스트레인저",2022-08-,개봉영화,장편,노르웨이,68,,,,,멜로/로맨스,15세이상관람가,독립/예술영화
41,헤어질 결심,박찬욱,(주)모호필름,,(주)씨제이이엔엠,2022-06-,개봉영화,장편,한국,,,,,,미스터리,15세이상관람가,일반영화
42,프로메어,이마이시 히로유키,,(주)미디어캐슬,(주)영화사 그램,2022-10-,개봉영화,장편,일본,63,,,,,애니메이션,15세이상관람가,독립/예술영화
43,에이비식스 : 테이크 어 챈스,"박우주,김혜진",씨제이 씨지브이(CJ CGV)(주),,씨제이 씨지브이(CJ CGV)(주),2022-10-,개봉영화,장편,한국,16,,,,,다큐멘터리,전체관람가,일반영화
44,죽어도 자이언츠,이동윤,"국제신문,구구필름",,롯데컬처웍스(주)롯데엔터테인먼트,2022-10-,개봉영화,장편,한국,69,,,,,다큐멘터리,12세이상관람가,독립/예술영화
45,프린세스 아야,이성강,"주식회사 다다쇼,(주)영화사레드피터",,씨제이 씨지브이(CJ CGV)(주),2022-09-,개봉영화,장편,한국,348,,,,387,판타지,전체관람가,일반영화
46,바커스: 고양이를 조심해!,,,(주)태양미디어그룹,"와이드 릴리즈(주),(주)태양미디어그룹",2022-10-,개봉영화,장편,러시아,181,,,,,애니메이션,전체관람가,일반영화
47,나를 죽여줘,최익환,"(주)영화사이다,환상의빛(주)",,(주)트리플픽쳐스,2022-10-,개봉영화,장편,한국,112,,,,,드라마,15세이상관람가,독립/예술영화
48,낮과 달,이영아,한국영화아카데미,,찬란,2022-10-,개봉영화,장편,한국,52,,,,,드라마,15세이상관람가,독립/예술영화
49,수프와 이데올로기,양영희,"㈜PLACE TO BE,㈜나비온에어",,(주)엣나인필름,2022-10-,개봉영화,장편,한국,45,,,,,다큐멘터리,12세이상관람가,독립/예술영화
50,극장판 이세계 콰르텟: 어나더 월드,,,에스엠지홀딩스 주식회사,워터홀컴퍼니(주),2022-10-,개봉영화,장편,일본,50,,,,,애니메이션,12세이상관람가,일반영화
51,은하철도 999 - 극장판,린 타로,,(주)에스피오 엔터테인먼트코리아,(주)디스테이션,2022-10-,개봉영화,장편,일본,56,,,,,애니메이션,12세이상관람가,독립/예술영화
52,헌트,이정재,"(주)아티스트스튜디오,(주)사나이픽처스",,플러스엠 엔터테인먼트,2022-08-,개봉영화,장편,한국,,,,,,액션,15세이상관람가,일반영화
53,"그 남자, 좋은 간호사",토비아스 린드홀름,,,씨제이 씨지브이(CJ CGV)(주),2022-10-,개봉영화,장편,미국,61,,,,,스릴러,15세이상관람가,일반영화
54,할로윈 엔드,데이빗 고든 그린,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2022-10-,개봉영화,장편,미국,14,,,,,공포(호러),청소년관람불가,일반영화
55,에반게리온 신극장판: 파,"안노 히데아키,츠루마키 카즈야,마사유키",,미라지엔터테인먼트,(주)라이크콘텐츠,2022-10-,개봉영화,장편,일본,12,,,,,애니메이션,12세이상관람가,일반영화
56,4DX 문유,"윤현정,이지혜,문교리",씨제이포디플렉스 주식회사,,씨제이포디플렉스 주식회사,2022-10-,개봉영화,장편,한국,10,,,,,기타,12세이상관람가,일반영화
57,에반게리온 신극장판: Q,"안노 히데아키,츠루마키 카즈야,마사유키,마에다 마히로",,미라지엔터테인먼트,(주)라이크콘텐츠,2022-10-,개봉영화,장편,일본,14,,,,,애니메이션,15세이상관람가,일반영화
58,더 요트,,,(주)블루라벨픽쳐스,(주)블루라벨픽쳐스,2022-10-,개봉영화,장편,미국,53,,,,,스릴러,15세이상관람가,일반영화
59,스타게이저: 아스트로스코프,도하,(주)위즈온센,,CGV ICECON,2022-10-,개봉영화,장편,한국,31,,,,,공연,전체관람가,일반영화
60,낮에는 덥고 밤에는 춥고,박송열,사랑하자,,필름다빈,2022-10-,개봉영화,장편,한국,51,,,,,드라마,12세이상관람가,독립/예술영화
61,기동전사 건담 쿠쿠루스 도안의 섬,야스히코 요시카즈,,(주)에스피오 엔터테인먼트코리아,(주)디스테이션,2022-10-,개봉영화,장편,일본,47,,,,,애니메이션,12세이상관람가,독립/예술영화
62,한여름밤의 재즈,버트 스턴,,찬란,찬란,2022-09-,개봉영화,장편,미국,43,,,,,다큐멘터리,12세이상관람가,독립/예술영화
63,아나이스 인 러브,,,해피송,해피송,2022-10-,개봉영화,장편,프랑스,39,,,,,멜로/로맨스,15세이상관람가,독립/예술영화
64,에반게리온 신극장판: 서,"안노 히데아키,츠루마키 카즈야,마사유키",,미라지엔터테인먼트,(주)라이크콘텐츠,2022-10-,개봉영화,장편,일본,13,,,,,애니메이션,12세이상관람가,일반영화
65,미니언즈2,카일 발다,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2022-07-,개봉영화,장편,미국,,,,,324,애니메이션,전체관람가,일반영화
66,선데이리그,이성일,선데이시네마,,아이 엠,2022-10-,개봉영화,장편,한국,40,,,,973,코미디,전체관람가,독립/예술영화
67,블랙폰,스콧 데릭슨,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2022-09-,개봉영화,장편,미국,495,,,,,공포(호러),15세이상관람가,일반영화
68,귀멸의 칼날: 장구저택 편,소토자키 하루오,,애니맥스 브로드캐스팅 코리아 유한회사,(주)박수엔터테인먼트,2022-09-,개봉영화,장편,일본,100,,,,494,애니메이션,15세이상관람가,일반영화
69,도그,채닝 테이텀,,(주)누리픽쳐스,씨제이 씨지브이(CJ CGV)(주),2022-10-,개봉영화,장편,미국,49,,,,390,코미디,12세이상관람가,일반영화
70,자드 - 왓 어 뷰티풀 모먼트 투어,,,,씨제이 씨지브이(CJ CGV)(주),2022-09-,개봉영화,장편,일본,10,,,,826,공연,전체관람가,일반영화
71,성적표의 김민영,"이재은,임지선",탁구필름,,(주)엣나인필름,2022-09-,개봉영화,장편,한국,48,,,,871,드라마,전체관람가,독립/예술영화
72,노스맨,로버트 에거스,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2022-08-,개봉영화,장편,미국,39,,,,,드라마,청소년관람불가,일반영화
73,주연,송원준,영화사 퐑,,(주)마노엔터테인먼트,2022-09-,개봉영화,장편,한국,20,,993,,344,드라마,12세이상관람가,독립/예술영화
74,니얼굴,서동일,두물머리픽쳐스,,(주)영화사 진진,2022-06-,개봉영화,장편,한국,65,,964,,595,다큐멘터리,전체관람가,독립/예술영화
75,어제 뭐 먹었어? -극장판,,,(주)도키엔터테인먼트,(주)이놀미디어,2022-10-,개봉영화,장편,일본,20,,929,,576,드라마,12세이상관람가,일반영화
76,아이의 노랫소리를 들려줘,요시우라 야스히로,,미라지엔터테인먼트,(주)라이크콘텐츠,2022-09-,개봉영화,장편,일본,106,,904,,225,애니메이션,12세이상관람가,독립/예술영화
77,달이 지는 밤,"김종관,장건재",(재)무주산골문화재단,,(주)디오시네마,2022-09-,개봉영화,장편,한국,47,,809,,241,드라마,15세이상관람가,독립/예술영화
78,2차 송환,김동원,푸른영상,,(주)시네마달,2022-09-,개봉영화,장편,한국,16,,759,,344,다큐멘터리,12세이상관람가,독립/예술영화
79,태안,구자환,레드무비,,레드무비,2022-10-,개봉영화,장편,한국,9,,727,,69,다큐멘터리,15세이상관람가,독립/예술영화
80,디셉션,아르노 데스플레생,,주식회사 루믹스미디어,(주)드림팩트엔터테인먼트,2022-10-,개봉영화,장편,프랑스,27,,691,,419,멜로/로맨스,15세이상관람가,독립/예술영화
81,사잇소리,김정욱,(주)유비네트워크,,"(주)드림팩트엔터테인먼트,(주)아크메",2022-10-,개봉영화,장편,한국,20,,670,,268,스릴러,15세이상관람가,독립/예술영화
82,9명의 번역가,레지스 르왕사르,,(주)도키엔터테인먼트,(주)이놀미디어,2022-09-,개봉영화,장편,프랑스,99,,656,,577,미스터리,15세이상관람가,독립/예술영화
83,코다,션 헤이더,,판씨네마(주),판씨네마(주),2021-08-,개봉영화,장편,프랑스,308,,635,,1,드라마,12세이상관람가,독립/예술영화
84,다 잘된 거야,프랑수아 오종,,(주)더쿱디스트리뷰션,(주)더쿱디스트리뷰션,2022-09-,개봉영화,장편,프랑스,40,,592,,481,드라마,12세이상관람가,독립/예술영화
85,시대혁명,,,명보 아트시네마,델로스,2022-10-,개봉영화,장편,영국,18,,582,,424,다큐멘터리,15세이상관람가,독립/예술영화
86,"아치의 노래, 정태춘",고영재,(주)인디플러그,,(주)넥스트엔터테인먼트월드(NEW),2022-05-,개봉영화,장편,한국,149,,563,,104,다큐멘터리,전체관람가,독립/예술영화
87,애프터: 에버 해피,캐스틸 랜던,,판씨네마(주),판씨네마(주),2022-09-,개봉영화,장편,미국,128,,508,,249,멜로/로맨스,15세이상관람가,일반영화
88,블레이드 퍼피 워리어,"마크 쿠치어,롭 민코프,크리스 베일리",,롯데컬처웍스(주)롯데엔터테인먼트,롯데컬처웍스(주)롯데엔터테인먼트,2022-09-,개봉영화,장편,미국,20,,500,,500,애니메이션,전체관람가,일반영화
89,EBS친구들 씽씽 댄스파티,,한국교육방송공사 EBS,,(주)에픽캔,2022-09-,개봉영화,장편,한국,1,,443,,96,가족,전체관람가,일반영화
90,놉,조던 필,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2022-08-,개봉영화,장편,미국,,,409,,409,미스터리,12세이상관람가,일반영화
91,둠둠,정원희,(주)이스트게이트컴퍼니,,(주)영화사 진진,2022-09-,개봉영화,장편,한국,74,,401,,222,드라마,15세이상관람가,독립/예술영화
92,"어쩌다 공주, 닭냥이 왕자를 부탁해!",줄리앙 프루네,,찬란,(주)팝엔터테인먼트,2022-09-,개봉영화,장편,프랑스,306,,390,0,0,애니메이션,전체관람가,독립/예술영화
93,뿌까의 짜장면파티,박상용,(주)에픽캔,,(주)에픽캔,2022-07-,개봉영화,장편,한국,11,,353,0,0,기타,전체관람가,일반영화
94,리미트,이승준,"(주)베러투모로우,나로픽처스(주),(유)조이앤시네마",,"TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹",2022-08-,개봉영화,장편,한국,687,,345,0,0,범죄,15세이상관람가,일반영화
95,브로커,고레에다 히로카즈,영화사 집,,(주)씨제이이엔엠,2022-06-,개봉영화,장편,한국,,,307,,4,드라마,12세이상관람가,일반영화
96,애프터 양,코고나다,,주식회사 왓챠,"(주)영화특별시에스엠씨,주식회사 왓챠",2022-06-,개봉영화,장편,미국,161,,288,,32,드라마,전체관람가,독립/예술영화
97,카시오페아,신연식,(주) 루스이소니도스,,(주)트리플픽쳐스,2022-06-,개봉영화,장편,한국,175,,287,0,0,드라마,12세이상관람가,독립/예술영화
98,썸머 필름을 타고!,마츠모토 소우시,,(주)싸이더스,"(주)싸이더스,(주)블루라벨픽쳐스",2022-07-,개봉영화,장편,일본,65,,267,,130,기타,전체관람가,독립/예술영화
99,드래곤볼 슈퍼: 슈퍼 히어로,코다마 테츠로,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2022-09-,개봉영화,장편,일본,360,,260,,210,애니메이션,12세이상관람가,일반영화
100,인생은 뷰티풀: 비타돌체,"김선형,오윤동",씨제이포디플렉스 주식회사,,"씨제이 씨지브이(CJ CGV)(주),씨제이포디플렉스 주식회사",2022-09-,개봉영화,장편,한국,107,,223,,150,다큐멘터리,전체관람가,일반영화
101,아라시 20주년 투어 콘서트 5✕20,츠츠미 유키히코,,찬란,찬란,2022-08-,개봉영화,장편,일본,18,,193,,77,공연,전체관람가,일반영화
102,햄릿,,,,(주) 인스터 글로벌,2022-10-,개봉영화,장편,미국,6,,191,,156,공연,12세이상관람가,일반영화
103,포프란: 사라진 X를 찾아서,우에다 신이치로,,(주)도키엔터테인먼트,(주)이놀미디어,2022-10-,개봉영화,장편,일본,17,,184,,130,코미디,15세이상관람가,독립/예술영화
104,기기묘묘,"이탁,남순아,심규호,김동식",,,필름다빈,2022-09-,개봉영화,옴니버스,한국,25,,179,,115,공포(호러),15세이상관람가,독립/예술영화
105,홈리스,임승현,"(주)타이거시네마,DGC",,그린나래미디어(주),2022-09-,개봉영화,장편,한국,86,,177,,59,드라마,12세이상관람가,독립/예술영화
106,쥬라기캅스 극장판: 공룡시대 대모험,김호락,(주)스튜디오버튼,,플러스엠 엔터테인먼트,2022-09-,개봉영화,장편,한국,453,,143,0,0,애니메이션,전체관람가,일반영화
107,라이어×라이어,야쿠모 사이지,,(주)미디어캐슬,(주)미디어캐슬,2022-10-,개봉영화,장편,일본,5,,137,,95,멜로/로맨스,12세이상관람가,일반영화
108,썬더버드,이재원,한국영화아카데미,,(주)트리플픽쳐스,2022-09-,개봉영화,장편,한국,99,,137,,82,드라마,15세이상관람가,독립/예술영화
109,로보카폴리 안전교실 교통편,엄준영,(주)로이비쥬얼,,(주)로이비쥬얼,2022-09-,개봉영화,장편,한국,16,,130,0,0,애니메이션,전체관람가,일반영화
110,녹턴,정관조,미디어나무,,(주)시네마달,2022-08-,개봉영화,장편,한국,54,,123,0,0,다큐멘터리,12세이상관람가,독립/예술영화
111,말아,곽민승,왓에버웍스,,㈜인디스토리,2022-08-,개봉영화,장편,한국,33,,118,,57,드라마,12세이상관람가,독립/예술영화
112,인간실격,키자키 후미노리,,(주)미디어캐슬,(주)미디어캐슬,2022-10-,개봉영화,장편,일본,5,,118,,80,애니메이션,15세이상관람가,독립/예술영화
113,람메르무어의 루치아,,,,(주) 인스터 글로벌,2022-09-,개봉영화,장편,미국,6,,115,,78,공연,15세이상관람가,일반영화
114,DC 리그 오브 슈퍼-펫,"자레드 스턴,샘 레빈",,워너브러더스 코리아(주),워너브러더스 코리아(주),2022-08-,개봉영화,장편,미국,585,,105,0,0,애니메이션,전체관람가,일반영화
115,뽀로로 극장판 드래곤캐슬 대모험,"강승훈,윤제완",(주)오콘,,(주)넥스트엔터테인먼트월드(NEW),2022-07-,개봉영화,장편,한국,748,,103,0,0,애니메이션,전체관람가,일반영화
116,썬다운,미셸 프랑코,,M&M 인터내셔널,M&M 인터내셔널,2022-08-,개봉영화,장편,프랑스,45,,70,,47,미스터리,15세이상관람가,독립/예술영화
117,암스테르담 바이스,아르네 투넨,,(주)씨네마블랙,(주)씨네마블랙,2022-09-,개봉영화,장편,네덜란드,5,,60,0,0,액션,15세이상관람가,독립/예술영화
118,작은새와 돼지씨,김새봄,레드펀트,,필름다빈,2022-08-,개봉영화,장편,한국,9,,58,,3,다큐멘터리,전체관람가,독립/예술영화
119,풀타임,,,주식회사 슈아픽처스,주식회사 슈아픽처스,2022-08-,개봉영화,장편,프랑스,59,,55,,44,드라마,전체관람가,독립/예술영화
120,기도의 숨결,"세실 베스노,이반 마사카",,(주)영화사 진진,(주)영화사 진진,2022-08-,개봉영화,장편,프랑스,14,,52,,19,다큐멘터리,전체관람가,독립/예술영화
121,큐어,구로사와 기요시,,M&M 인터내셔널,M&M 인터내셔널,2022-07-,개봉영화,장편,일본,55,,52,,52,공포(호러),15세이상관람가,독립/예술영화
122,룸 쉐어링,이순성,주식회사 티에스나린시네마,,"주식회사 엔픽플,트윈플러스파트너스(주)",2022-06-,개봉영화,장편,한국,122,,40,,40,드라마,전체관람가,독립/예술영화
123,당신의 이웃은 친절하지 않다,안드로,(주)빅픽처,,주식회사 씨엠닉스,2022-09-,개봉영화,장편,한국,10,,38,,31,미스터리,15세이상관람가,독립/예술영화
124,엘비스,바즈 루어만,,워너브러더스 코리아(주),워너브러더스 코리아(주),2022-07-,개봉영화,장편,미국,665,,36,,36,드라마,15세이상관람가,일반영화
125,카고,제임스 쿨렌 브레삭,,(유)조이앤시네마,와이드 릴리즈(주),2022-09-,개봉영화,장편,미국,217,,33,0,0,애니메이션,전체관람가,일반영화
126,블레이즈,에단 호크,,주식회사 더쿱,주식회사 더쿱,2022-09-,개봉영화,장편,미국,5,,28,,18,멜로/로맨스,15세이상관람가,독립/예술영화
150,우리가 말하지 않은 것,이시이 유야,,(주)디오시네마,(주)디오시네마,2022-09-,개봉영화,장편,일본,31,,19,0,0,드라마,15세이상관람가,독립/예술영화
151,뱅크시,엘리오 에스파나,,(주)마노엔터테인먼트,(주)마노엔터테인먼트,2022-08-,개봉영화,장편,영국,35,,13,0,0,다큐멘터리,전체관람가,독립/예술영화
152,오마주,신수원,(주)준필름,,트윈플러스파트너스(주),2022-05-,개봉영화,장편,한국,133,,12,,12,드라마,12세이상관람가,독립/예술영화
153,경아의 딸,김정은,주마등필름,,㈜인디스토리,2022-06-,개봉영화,장편,한국,54,,11,,11,드라마,15세이상관람가,독립/예술영화
154,멋진 세계,니시카와 미와,,(주)엣나인필름,(주)엣나인필름,2022-08-,개봉영화,장편,일본,47,,11,,11,드라마,15세이상관람가,독립/예술영화
160,소설가의 영화,홍상수,(주)영화제작전원사,,"(주)영화제작전원사 ,(주)콘텐츠판다",2022-04-,개봉영화,장편,한국,66,,5,,5,드라마,12세이상관람가,독립/예술영화
161,인플루엔자,황준하,아이 엠,,아이 엠,2022-08-,개봉영화,장편,한국,15,,5,0,0,드라마,15세이상관람가,독립/예술영화
162,내가 못 나가는 것도 아닌데,김충길,김충길 필름,,김충길 필름,2022-08-,개봉영화,장편,한국,5,,4,,4,드라마,12세이상관람가,독립/예술영화
163,바다 탐험대 옥토넛 : 탐험선 대작전,,,"(주)얼리버드픽쳐스,와이드 릴리즈(주)",와이드 릴리즈(주),2022-08-,개봉영화,장편,영국,241,,3,0,0,애니메이션,전체관람가,독립/예술영화
164,큐브,,,찬란,(주)디스테이션,2022-08-,개봉영화,장편,일본,51,,3,0,0,스릴러,15세이상관람가,일반영화
166,코코순이,이석재,"KBS,커넥트픽쳐스(주)",,커넥트픽쳐스(주),2022-08-,개봉영화,장편,한국,50,,2,0,0,다큐멘터리,전체관람가,독립/예술영화
