NO,MOVIE_NM,DRCTR_NM,MAKR_NM,INCME_CMPNY_NM,DISTB_CMPNY_NM,OPN_DE,MOVIE_TY_NM,MOVIE_STLE_NM,NLTY_NM,TOT_SCRN_CO,SALES_PRICE,VIEWNG_NMPR_CO,SEOUL_SALES_PRICE,SEOUL_VIEWNG_NMPR_CO,GENRE_NM,GRAD_NM,MOVIE_SDIV_NM
"11","이프: 상상의 친구","존 크래신스키",,"롯데컬처웍스(주)롯데엔터테인먼트","롯데컬처웍스(주)롯데엔터테인먼트","20240515","개봉영화","장편","미국","658","924,468,556","102,839","271,589,056","29,453","코미디","전체관람가","일반영화"
"12","청춘 18X2 너에게로 이어지는 길","후지이 미치히토",,"(주)미디어캐슬","(주)쇼박스","20240522","개봉영화","장편","대만","635","922,534,530","95,110","416,063,992","40,495","멜로/로맨스","12세이상관람가","독립/예술영화"
"13","악마와의 토크쇼",,,"찬란,(주)에이유앤씨","주식회사 올랄라스토리","20240508","개봉영화","장편","호주","254","894,348,100","92,419","414,552,200","42,353","공포(호러)","15세이상관람가","독립/예술영화"
"14","파묘","장재현","(주)쇼박스",,"(주)쇼박스","20240222","개봉영화","장편","한국","2,355","497,490,656","51,121","146,957,077","14,513","미스터리","15세이상관람가","일반영화"
"15","챌린저스","루카 구아다니노",,"워너브러더스 코리아(주)","워너브러더스 코리아(주)","20240424","개봉영화","장편","미국","458","469,774,736","46,101","337,419,863","32,956","드라마","15세이상관람가","일반영화"
"16","꼬마참새 리차드: 신비한 보석 탐험대",,,"찬란","(주)스튜디오디에이치엘","20240501","개봉영화","장편","독일","174","273,680,900","35,449","43,081,200","5,960","애니메이션","전체관람가","독립/예술영화"
"17","극장판 실바니안 패밀리: 프레야의 선물","코나카 카즈야",,"미라지엔터테인먼트","(주)라이크콘텐츠","20240501","개봉영화","장편","일본","197","165,864,210","20,711","46,637,990","5,714","애니메이션","전체관람가","일반영화"
"18","드림 시나리오","크리스토퍼 보글리",,"(주)더쿱디스트리뷰션","주식회사 올랄라스토리,메가박스중앙(주)","20240529","개봉영화","장편","미국","392","132,488,492","16,298","64,395,875","7,797","코미디","15세이상관람가","독립/예술영화"
"19","애비게일","맷 베티넬리-올핀,타일러 질렛",,"유니버설픽쳐스인터내셔널 코리아(유)","유니버설픽쳐스인터내셔널 코리아(유)","20240515","개봉영화","장편","미국","187","113,755,750","13,253","44,028,250","5,224","공포(호러)","청소년관람불가","일반영화"
"20","땅에 쓰는 시","정다운","기린그림",,"(주)영화사 진진","20240417","개봉영화","장편","한국","50","96,073,551","10,881","69,614,751","7,317","다큐멘터리","전체관람가","독립/예술영화"
"21","고스트버스터즈: 오싹한 뉴욕","길 키넌",,"소니픽쳐스엔터테인먼트코리아주식회사극장배급지점","소니픽쳐스엔터테인먼트코리아주식회사극장배급지점","20240417","개봉영화","장편","미국","671","66,352,942","8,048","31,777,642","3,818","액션","12세이상관람가","일반영화"
"22","별처럼 빛나는 너에게 더무비-일섬일섬량성성","진소명,장반",,"(주)빅웨이브시네마","워터홀컴퍼니(주)","20240522","개봉영화","장편","중국","191","70,197,300","7,388","30,428,100","3,040","판타지","12세이상관람가","일반영화"
"23","분노의 강","윤철형","뉴크마그(주)",,"(주)이놀미디어","20240529","개봉영화","장편","한국","88","60,574,517","7,088","40,087,200","4,574","드라마","12세이상관람가","일반영화"
"24","목화솜 피는 날","신경수","연분홍치마",,"(주)스튜디오디에이치엘","20240522","개봉영화","장편","한국","98","68,054,151","6,876","42,147,456","4,170","드라마","12세이상관람가","독립/예술영화"
"25","결속밴드 라이브 -항성-",,,"대원미디어(주)","씨제이 씨지브이(CJ CGV)(주)","20240529","개봉영화","장편","일본","72","64,317,800","6,449","25,893,600","2,467","공연","전체관람가","일반영화"
"26","차이콥스키의 아내","키릴 세레브렌니코프",,"(주)엣나인필름","(주)엣나인필름","20240501","개봉영화","장편","러시아","38","55,207,554","6,433","30,981,976","3,319","멜로/로맨스","청소년관람불가","독립/예술영화"
"27","힙노시스: LP 커버의 전설","안톤 코르빈",,"(주)티캐스트","(주)티캐스트","20240501","개봉영화","장편","영국","53","56,977,847","5,840","41,958,717","4,108","다큐멘터리","15세이상관람가","독립/예술영화"
"28","듄: 파트2","드니 빌뇌브",,"워너브러더스 코리아(주)","워너브러더스 코리아(주)","20240228","개봉영화","장편","미국","1,544","63,349,888","5,689","56,475,850","5,025","액션","12세이상관람가","일반영화"
"29","낸 골딘, 모든 아름다움과 유혈사태","로라 포이트러스",,"찬란","찬란,(주)하이스트레인저","20240515","개봉영화","장편","미국","49","53,900,295","5,550","40,802,395","4,003","다큐멘터리","15세이상관람가","독립/예술영화"
"30","내 손끝에 너의 온도가 닿을 때","양경희","주식회사 넘버쓰리픽쳐스",,"주식회사 넘버쓰리픽쳐스","20240515","개봉영화","장편","한국","20","95,737,000","5,326","68,258,000","3,799","멜로/로맨스","15세이상관람가","독립/예술영화"
"31","시민덕희","박영주","(주)씨제스스튜디오,페이지원필름(주)",,"(주)쇼박스","20240124","개봉영화","장편","한국","1,272","36,211,000","4,926","0","0","드라마","15세이상관람가","일반영화"
"32","악은 존재하지 않는다","하마구치 류스케",,"그린나래미디어(주)","그린나래미디어(주),(주)레드아이스 엔터테인먼트","20240327","개봉영화","장편","일본","149","47,220,173","4,804","37,725,273","3,593","드라마","12세이상관람가","독립/예술영화"
"33","로봇 드림","파블로 베르헤르",,"(주)영화사 진진","(주)영화사 진진,(주)하이스트레인저","20240313","개봉영화","장편","스페인","114","45,372,929","4,771","36,393,929","3,625","애니메이션","전체관람가","독립/예술영화"
"34","창가의 토토","야쿠와 신노스케",,"(주)엔케이컨텐츠","(주)디스테이션","20240529","개봉영화","장편","일본","321","40,479,119","4,518","18,626,812","2,046","애니메이션","전체관람가","독립/예술영화"
"35","신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~","오네 히토시",,"(주)씨제이이엔엠","(주)씨제이이엔엠","20231222","개봉영화","장편","일본","883","36,976,217","3,821","6,796,539","715","애니메이션","전체관람가","일반영화"
"36","몬스터 프렌즈",,,"(주)박수엔터테인먼트","(주)박수엔터테인먼트","20240425","개봉영화","장편","스페인","180","27,970,520","3,652","2,328,200","283","애니메이션","전체관람가","독립/예술영화"
"37","여행자의 필요","홍상수","(주)영화제작전원사",,"(주)영화제작전원사 ,(주)콘텐츠판다","20240424","개봉영화","장편","한국","56","32,512,093","3,642","24,905,993","2,647","드라마","12세이상관람가","독립/예술영화"
"38","소풍","김용균","(주)로케트필름",,"롯데컬처웍스(주)롯데엔터테인먼트","20240207","개봉영화","장편","한국","729","24,915,000","3,583","2,385,000","256","드라마","12세이상관람가","독립/예술영화"
"39","보티첼리. 피렌체와 메디치",,,"일미디어","일미디어","20240424","개봉영화","장편","이탈리아","14","26,839,973","3,307","15,293,473","1,597","다큐멘터리","전체관람가","독립/예술영화"
"40","브레드이발소: 셀럽 인 베이커리타운","정지환","㈜브레드이발소",,"롯데컬처웍스(주)롯데엔터테인먼트","20240301","개봉영화","장편","한국","342","27,445,000","3,266","2,472,000","273","애니메이션","전체관람가","일반영화"
"41","더 초즌: 선택받은 자",,,"롯데컬처웍스(주)롯데시네마","롯데컬처웍스(주)롯데시네마","20240518","개봉영화","장편","미국","53","20,954,100","2,556","9,591,800","1,165","드라마","12세이상관람가","일반영화"
"42","디피컬트","에릭 토레다노,올리비에르 나카체",,"(주)블루라벨픽쳐스","TCO(주)더콘텐츠온,(주)블루라벨픽쳐스","20240515","개봉영화","장편","프랑스","31","21,671,600","2,342","18,241,100","1,947","코미디","15세이상관람가","독립/예술영화"
"43","스텔라",,,"미디어소프트","(주)뮤제엔터테인먼트","20240522","개봉영화","장편","독일","30","19,003,360","2,084","11,209,860","1,129","드라마","15세이상관람가","독립/예술영화"
"44","극장판 울려라! 유포니엄: 앙상블 콘테스트","이시하라 타츠야",,"(주)초이락미디어","(주)스튜디오디에이치엘","20240417","개봉영화","장편","일본","99","16,961,502","1,926","11,099,207","1,234","애니메이션","전체관람가","일반영화"
"45","오늘부터 댄싱퀸","오로라 고세",,"그린나래미디어(주)","그린나래미디어(주),(주)스튜디오 산타클로스엔터테인먼트","20240529","개봉영화","장편","노르웨이","106","13,867,300","1,918","7,748,400","1,072","드라마","전체관람가","독립/예술영화"
"46","댓글부대","안국진","(주)영화적순간",,"(주)에이스메이커무비웍스","20240327","개봉영화","장편","한국","1,228","12,558,500","1,886","3,367,500","352","범죄","15세이상관람가","일반영화"
"47","슈가│어거스트 디 투어 ‘디-데이’ 더 무비","박준수","(주)하이브",,"씨지브이 아이스콘","20240410","개봉영화","장편","한국","88","44,898,500","1,796","37,299,500","1,492","공연","12세이상관람가","일반영화"
"48","키메라","알리체 로르와커",,"M&M 인터내셔널","M&M 인터내셔널","20240403","개봉영화","장편","이탈리아","51","16,266,900","1,766","12,671,500","1,270","드라마","12세이상관람가","독립/예술영화"
"49","찬란한 내일로","난니 모레티",,"에무 시네마 앤 카페","에무 시네마 앤 카페","20240529","개봉영화","장편","이탈리아","42","13,585,450","1,689","11,202,250","1,359","드라마","12세이상관람가","독립/예술영화"
"50","고질라 X 콩: 뉴 엠파이어","아담 윈가드",,"워너브러더스 코리아(주)","워너브러더스 코리아(주)","20240327","개봉영화","장편","미국","995","14,664,456","1,598","2,460,656","248","액션","12세이상관람가","일반영화"
"51","극장판 아이돌리쉬 세븐; 라이브 4비트 비욘드 더 피리어드 - 데이 2","니시키오리 히로시",,"메가박스중앙(주)","메가박스중앙(주)","20231019","개봉영화","장편","일본","78","12,428,929","1,515","10,479,834","1,265","애니메이션","전체관람가","일반영화"
"52","우당탕탕 운동회","이광범","(주)니즈텔레콤",,"(주)니즈텔레콤","20240403","개봉영화","장편","한국","1","7,985,500","1,331","791,500","132","기타","전체관람가","일반영화"
"53","비행사의 아내","에릭 로메르",,,"(주)영화사 안다미로","20240515","개봉영화","장편","프랑스","10","13,550,400","1,276","8,528,600","792","기타","12세이상관람가","독립/예술영화"
"54","도뷔시",,,"(주)월드시네마","시네마 뉴원","20240523","개봉영화","장편","우크라이나","9","11,882,800","1,260","6,348,000","702","액션","15세이상관람가","일반영화"
"55","1980","강승용","히스토리 디앤피,(주)디에이치미디어,굿픽처스",,"(주)제이앤씨미디어그룹,와이드 릴리즈(주)","20240327","개봉영화","장편","한국","521","10,763,000","1,231","1,359,000","142","드라마","12세이상관람가","일반영화"
"56","더 퍼스트 슬램덩크","이노우에 다케히코",,"에스엠지홀딩스 주식회사","(주)넥스트엔터테인먼트월드(NEW)","20230104","개봉영화","장편","일본","1,023","12,177,756","1,219","12,177,756","1,219","애니메이션","12세이상관람가","일반영화"
"57","오멘: 저주의 시작","아르카샤 스티븐슨",,"월트디즈니컴퍼니코리아 유한책임회사","월트디즈니컴퍼니코리아 유한책임회사","20240403","개봉영화","장편","미국","644","12,384,478","1,169","8,821,878","813","공포(호러)","15세이상관람가","일반영화"
"58","정순","정지혜","시네마루",,"(주)더쿱디스트리뷰션","20240417","개봉영화","장편","한국","44","8,362,639","1,148","2,751,639","338","드라마","15세이상관람가","독립/예술영화"
"59","정욕","기시 요시유키",,"해피송","해피송","20240529","개봉영화","장편","일본","39","10,324,489","1,125","7,318,789","771","드라마","15세이상관람가","독립/예술영화"
"60","극장판 아이돌리쉬 세븐; 라이브 4비트 비욘드 더 피리어드 - 데이 1","니시키오리 히로시",,"메가박스중앙(주)","메가박스중앙(주)","20231019","개봉영화","장편","일본","79","8,708,073","1,110","6,962,895","897","애니메이션","전체관람가","일반영화"
"61","늦더위","서한솔","모로가도서울",,"필름다빈","20240522","개봉영화","장편","한국","23","10,246,200","1,062","8,297,000","846","드라마","12세이상관람가","독립/예술영화"
"62","극장판 스파이 패밀리 코드 : 화이트","카타기리 타카시",,"에스엠지홀딩스 주식회사","(주)넥스트엔터테인먼트월드(NEW),(주)대교 미디어콘텐츠사업본부","20240320","개봉영화","장편","일본","917","8,869,012","983","6,865,412","778","애니메이션","12세이상관람가","일반영화"
"63","아침이 오면 공허해진다",,,"(주)얼리버드픽쳐스","와이드 릴리즈(주)","20240529","개봉영화","장편","일본","48","8,435,695","940","6,043,578","674","드라마","12세이상관람가","독립/예술영화"
"64","미지수","이돈구","디케이 프로덕션",,"㈜인디스토리","20240508","개봉영화","장편","한국","30","8,304,560","920","5,833,960","596","드라마","12세이상관람가","독립/예술영화"
"65","노무현과 바보들: 못다한 이야기","김재희","(주)바보들",,"(주)라이크콘텐츠","20240523","개봉영화","장편","한국","56","7,981,476","898","1,893,178","208","다큐멘터리","12세이상관람가","독립/예술영화"
"66","가여운 것들","요르고스 란티모스",,"월트디즈니컴퍼니코리아 유한책임회사","월트디즈니컴퍼니코리아 유한책임회사","20240306","개봉영화","장편","미국","471","9,115,534","868","9,115,534","868","드라마","청소년관람불가","독립/예술영화"
"67","바람의 세월","김환태,문종택","연분홍치마",,"(주)시네마달","20240403","개봉영화","장편","한국","47","5,846,000","803","1,255,000","189","다큐멘터리","12세이상관람가","독립/예술영화"
"68","난 엄청 창의적인 휴머니스트 뱀파이어가 될 거야",,,"주식회사 디에스이이디","(주)트리플픽쳐스","20240529","개봉영화","장편","캐나다","28","6,859,417","795","5,383,517","618","코미디","12세이상관람가","독립/예술영화"
"69","기동전사 건담 시드 프리덤","후쿠다 미츠오",,"(주)케이티알파","워터홀컴퍼니(주)","20240403","개봉영화","장편","일본","418","8,534,056","791","4,906,256","443","애니메이션","12세이상관람가","일반영화"
"70","유미의 세포들 더 무비",,"(주)로커스,스튜디오엔(주)",,"씨제이 씨지브이(CJ CGV)(주),롯데컬처웍스(주)롯데시네마","20240403","개봉영화","장편","한국","441","4,272,000","643","2,303,000","280","애니메이션","전체관람가","일반영화"
"71","아서","사이먼 셀란 존스",,"(주)누리픽쳐스","(주)누리픽쳐스","20240417","개봉영화","장편","미국","121","5,056,220","635","2,413,290","268","어드벤처","12세이상관람가","일반영화"
"72","비욘드 유토피아","매들린 개빈",,"(주)드림팩트엔터테인먼트","(주)홈초이스,(주)드림팩트엔터테인먼트,(주)스마일이엔티","20240131","개봉영화","장편","미국","158","5,175,000","580","2,133,000","165","다큐멘터리","12세이상관람가","독립/예술영화"
"73","돌들이 말할 때까지","김경만","(주)영화사백호",,"(주)디스테이션,무브먼트","20240417","개봉영화","장편","한국","54","4,397,000","531","1,371,000","165","다큐멘터리","12세이상관람가","독립/예술영화"
"74","길위에 김대중","민환기","(주)명필름,(주)시네마6411",,"(주)아이오케이컴퍼니,(주)명필름,(주)시네마6411","20240110","개봉영화","장편","한국","414","3,710,000","525","0","0","다큐멘터리","12세이상관람가","독립/예술영화"
"75","라파엘로. 예술의 군주",,,"일미디어","일미디어","20240529","개봉영화","장편","이탈리아","24","4,232,500","524","2,849,200","324","다큐멘터리","전체관람가","독립/예술영화"
"76","아기상어 극장판: 사이렌 스톤의 비밀",,,"더핑크퐁컴퍼니(주)","(주)넥스트엔터테인먼트월드(NEW)","20240207","개봉영화","장편","미국","578","2,976,400","503","0","0","애니메이션","전체관람가","독립/예술영화"
"77","패스트 라이브즈","셀린 송",,,"(주)씨제이이엔엠","20240306","개봉영화","장편","미국","613","4,940,417","484","3,570,717","351","드라마","12세이상관람가","일반영화"
"78","막걸리가 알려줄거야","김다민","(주)안나푸르나필름",,"판씨네마(주),(주)홈초이스","20240228","개봉영화","장편","한국","73","2,973,000","478","399,000","51","드라마","전체관람가","독립/예술영화"
"79","추락의 해부","쥐스틴 트리에",,"그린나래미디어(주)","(주)스튜디오디에이치엘","20240131","개봉영화","장편","프랑스","236","3,776,000","475","2,782,000","292","드라마","15세이상관람가","독립/예술영화"
"80","나의 올드 오크","켄 로치",,"(주)영화사 진진","(주)영화사 진진","20240117","개봉영화","장편","아일랜드","83","4,722,000","443","460,000","46","드라마","15세이상관람가","독립/예술영화"
"81","부활 그 소망","김상철","파이오니아21",,"파이오니아21","20240307","개봉영화","장편","한국","26","4,838,000","436","0","0","다큐멘터리","전체관람가","일반영화"
"82","주사위놀이, 마불 세계여행","이광범","(주)니즈텔레콤",,"(주)니즈텔레콤","20240103","개봉영화","장편","한국","1","2,460,000","410","0","0","어드벤처","전체관람가","일반영화"
"83","너와 나","조현철","주식회사 필름영",,"주식회사 필름영,그린나래미디어(주)","20231025","개봉영화","장편","한국","76","3,870,000","400","3,863,000","399","드라마","12세이상관람가","독립/예술영화"
"84","건국전쟁","김덕영","다큐스토리",,"다큐스토리","20240201","개봉영화","장편","한국","224","2,418,000","386","542,000","49","다큐멘터리","12세이상관람가","독립/예술영화"
"85","괴물","고레에다 히로카즈",,"(주)미디어캐슬","(주)넥스트엔터테인먼트월드(NEW)","20231129","개봉영화","장편","일본","647","3,930,000","380","3,517,000","324","드라마","12세이상관람가","독립/예술영화"
"86","도그데이즈","김덕민","(주)씨제이이엔엠",,"(주)씨제이이엔엠","20240207","개봉영화","장편","한국","847","4,128,000","367","2,576,000","184","드라마","12세이상관람가","일반영화"
"87","검치호","이강욱","바투 필름",,"(주)드림팩트엔터테인먼트,(주)빅브라더스","20240328","개봉영화","장편","한국","5","765,000","366","723,000","359","액션","15세이상관람가","독립/예술영화"
"88","유코의 평형추","하루모토 유지로",,"(주)미디어캐슬","(주)미디어캐슬","20240501","개봉영화","장편","일본","6","2,179,139","325","1,232,439","182","드라마","15세이상관람가","독립/예술영화"
"89","기적의 시작","권순도","퓨어웨이픽쳐스",,"퓨어웨이픽쳐스","20240222","개봉영화","장편","한국","137","1,820,000","322","1,740,000","288","다큐멘터리","12세이상관람가","독립/예술영화"
"90","아이엠 티라노",,,"주식회사 원더스튜디오","주식회사 원더스튜디오,영화사빅","20240301","개봉영화","장편","중국","229","2,240,000","320","0","0","애니메이션","전체관람가","일반영화"
"91","어른 김장하","김현지","MBC경남",,"(주)시네마달","20231115","개봉영화","장편","한국","98","3,322,000","301","0","0","다큐멘터리","전체관람가","독립/예술영화"
"92","3일의 휴가","육상효","글뫼 주식회사",,"(주)쇼박스","20231206","개봉영화","장편","한국","863","2,840,000","289","0","0","판타지","12세이상관람가","일반영화"
"93","용감한 돌고래 벨루와 바닷속 친구들",,,"찬란","찬란,(주)빅브라더스","20240313","개봉영화","장편","캐나다","180","1,960,000","280","700,000","70","애니메이션","전체관람가","독립/예술영화"
"94","모르는 이야기","양근영","한국영화아카데미",,"(주)마노엔터테인먼트","20240424","개봉영화","장편","한국","24","2,125,200","245","1,266,200","106","판타지","12세이상관람가","독립/예술영화"
"95","안전제일, 놀이퀴즈 최강전","이광범","(주)니즈텔레콤",,"(주)니즈텔레콤","20240411","개봉영화","장편","한국","2","1,493,000","245","132,000","22","기타","전체관람가","일반영화"
"96","노량: 죽음의 바다","김한민","(주)빅스톤픽쳐스",,"롯데컬처웍스(주)롯데엔터테인먼트,(주)에이스메이커무비웍스","20231220","개봉영화","장편","한국","2,196","1,435,000","232","0","0","사극","12세이상관람가","일반영화"
"97","할리우드 살인사건",,,"(주)누리픽쳐스","(주)누리픽쳐스","20240508","개봉영화","장편","영국","5","1,296,000","216","0","0","액션","15세이상관람가","일반영화"
"98","드림쏭3","안소니 벨",,"주식회사 원더스튜디오","주식회사 원더스튜디오,영화사빅","20240328","개봉영화","장편","미국","238","1,600,000","200","0","0","애니메이션","전체관람가","일반영화"
"99","드라이브","정연","스튜디오 이상한 나라의 원더랜드",,"스튜디오 이상한 나라의 원더랜드","20240424","개봉영화","장편","한국","4","1,732,500","196","1,158,000","121","멜로/로맨스","12세이상관람가","독립/예술영화"
"100","8일 만에 죽은 괴수의 12일 이야기","이와이 슌지",,"(주)미디어캐슬","(주)미디어캐슬","20240516","개봉영화","장편","일본","5","1,211,778","183","718,639","108","드라마","전체관람가","독립/예술영화"
