NO,MOVIE_NM,DRCTR_NM,MAKR_NM,INCME_CMPNY_NM,DISTB_CMPNY_NM,OPN_DE,MOVIE_TY_NM,MOVIE_STLE_NM,NLTY_NM,TOT_SCRN_CO,SALES_PRICE,VIEWNG_NMPR_CO,SEOUL_SALES_PRICE,SEOUL_VIEWNG_NMPR_CO,GENRE_NM,GRAD_NM,MOVIE_SDIV_NM
11,"극장판 포켓몬스터: 정글의 아이, 코코",야지마 테츠오,,(주)포켓몬코리아,(주)넥스트엔터테인먼트월드(NEW),2021-09-,개봉영화,장편,일본,699,,,,,애니메이션,전체관람가,일반영화
12,모가디슈,류승완,"(주)덱스터스튜디오,(주)외유내강,(주)필름케이",,롯데컬처웍스(주)롯데엔터테인먼트,2021-07-,개봉영화,장편,한국,,,,,,액션,15세이상관람가,일반영화
13,노회찬6411,민환기,"(주)명필름,시네마6411,평등하고 공정한나라 노회찬재단",,"(주)리틀빅픽쳐스,시네마6411",2021-10-,개봉영화,장편,한국,154,,,,,다큐멘터리,12세이상관람가,독립/예술영화
14,F20,홍은미,"KBS,몬스터유니온",,와이드 릴리즈(주),2021-10-,개봉영화,장편,한국,218,,,,,스릴러,15세이상관람가,일반영화
15,수색자,김민섭,케이필름,,(주)콘텐츠판다,2021-09-,개봉영화,장편,한국,218,,,,,스릴러,15세이상관람가,독립/예술영화
16,아네트,레오스 카락스,,주식회사 왓챠,"그린나래미디어(주),주식회사 왓챠",2021-10-,개봉영화,장편,프랑스,330,,,,,드라마,15세이상관람가,독립/예술영화
17,스틸워터,토마스 맥카시,,(주)씨제이이엔엠,씨제이 씨지브이(CJ CGV)(주),2021-10-,개봉영화,장편,미국,363,,,,,범죄,15세이상관람가,독립/예술영화
18,애프터: 관계의 함정,,,판씨네마(주),판씨네마(주),2021-10-,개봉영화,장편,미국,378,,,,,멜로/로맨스,15세이상관람가,일반영화
19,쁘띠 마망,셀린 시아마,,찬란,찬란,2021-10-,개봉영화,장편,프랑스,97,,,,,드라마,전체관람가,독립/예술영화
20,십개월의 미래,남궁선,한국예술종합학교 산학협력단,,그린나래미디어(주),2021-10-,개봉영화,장편,한국,158,,,,,드라마,12세이상관람가,독립/예술영화
21,바다 탐험대 옥토넛 : 육지수호 대작전,,,"(주)얼리버드픽쳐스,와이드 릴리즈(주)",와이드 릴리즈(주),2021-10-,개봉영화,장편,영국,205,,,,,애니메이션,전체관람가,일반영화
22,화이트데이: 부서진 결계,송운,(주)슬기로운늑대,,(주)제이앤씨미디어그룹,2021-10-,개봉영화,장편,한국,356,,,,,공포(호러),15세이상관람가,일반영화
23,타다: 대한민국 스타트업의 초상,권명국,(주)시네마틱퍼슨,,(주)넥스트엔터테인먼트월드(NEW),2021-10-,개봉영화,장편,한국,73,,,,,다큐멘터리,전체관람가,독립/예술영화
24,매직 스쿨: 초보마법사 아우라의 대모험,,,위드 라이언 픽쳐스,(주)디스테이션,2021-10-,개봉영화,장편,미국,212,,,,,애니메이션,전체관람가,일반영화
25,인질,필감성,"(주)외유내강,(주)샘컴퍼니",,(주)넥스트엔터테인먼트월드(NEW),2021-08-,개봉영화,장편,한국,,,,,,액션,15세이상관람가,일반영화
26,코다,션 헤이더,,판씨네마(주),판씨네마(주),2021-08-,개봉영화,장편,프랑스,308,,,,,드라마,12세이상관람가,독립/예술영화
27,동백,신준영,(주)해오름이앤티,,시네마 뉴원,2021-10-,개봉영화,장편,한국,60,,,,447,드라마,12세이상관람가,독립/예술영화
28,첫눈이 사라졌다,"마우고시카 슈모프스카,마셀 엔그레르트",,주식회사 모쿠슈라픽쳐스,(주)다자인소프트,2021-10-,개봉영화,장편,폴란드,66,,,,,판타지,15세이상관람가,독립/예술영화
29,스페이스 독 3: 트로피컬 어드벤처,이나 예블라니코바,,(주)박수엔터테인먼트,(주)박수엔터테인먼트,2021-10-,개봉영화,장편,러시아,172,,,,552,애니메이션,전체관람가,일반영화
30,한창나이 선녀님,원호연,(주)큰물고기미디어,,(주)트리플픽쳐스,2021-10-,개봉영화,장편,한국,74,,,,,다큐멘터리,전체관람가,독립/예술영화
31,휴가,이란희,작업장 ‘봄’,,㈜인디스토리,2021-10-,개봉영화,장편,한국,55,,,,,드라마,12세이상관람가,독립/예술영화
32,당신은 믿지 않겠지만,이시이 유야,(주)디오시네마,,(주)디오시네마,2021-10-,개봉영화,장편,일본,100,,,,,드라마,12세이상관람가,독립/예술영화
33,스피릿,일래인 보겐,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2021-09-,개봉영화,장편,미국,138,,,,,애니메이션,전체관람가,일반영화
34,싱크홀,김지훈,(주)더타워픽쳐스,,(주)쇼박스,2021-08-,개봉영화,장편,한국,,,,,,코미디,12세이상관람가,일반영화
35,부니베어: 애들이 줄었어요,정량,,(주)영화공간,(주)라이크콘텐츠,2021-10-,개봉영화,장편,중국,154,,,,401,애니메이션,전체관람가,독립/예술영화
36,그림자꽃,이승준,블루버드픽처스,,(주)엣나인필름,2021-10-,개봉영화,장편,한국,89,,,,,다큐멘터리,12세이상관람가,독립/예술영화
37,할로윈 킬즈,데이빗 고든 그린,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2021-10-,개봉영화,장편,미국,43,,,,,공포(호러),청소년관람불가,일반영화
38,당신얼굴 앞에서,홍상수,(주)영화제작전원사,,"(주)영화제작전원사 ,(주)콘텐츠판다",2021-10-,개봉영화,장편,한국,69,,,,,드라마,15세이상관람가,독립/예술영화
39,아버지의 길,스르단 고루보비치,,(재)전주국제영화제조직위원회,(주)엣나인필름,2021-09-,개봉영화,장편,기타,34,,,,,드라마,12세이상관람가,독립/예술영화
40,랑종,반종 피산다나쿤,(주)노던크로스,,(주)쇼박스,2021-07-,개봉영화,장편,한국,,,,,,공포(호러),청소년관람불가,일반영화
41,푸른 호수,저스틴 전,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2021-10-,개봉영화,장편,미국,139,,,,,드라마,12세이상관람가,일반영화
42,실: 인연의 시작,제제 다카히사,,(주)엔케이컨텐츠,(주)디스테이션,2021-10-,개봉영화,장편,일본,74,,,,,드라마,12세이상관람가,독립/예술영화
43,브라더,신근호,"(주)모그픽쳐스,(주)더그레이트컴퍼니",,(주)박수엔터테인먼트,2021-10-,개봉영화,장편,한국,131,,,,423,범죄,15세이상관람가,일반영화
44,뱅드림! 로젤리아 에피소드 Ⅱ : 송 아이 엠,카키모토 코다이,,(주)애니플러스,(주)애니플러스,2021-09-,개봉영화,장편,일본,86,,,,,애니메이션,전체관람가,일반영화
45,캔디맨,니아 다코스타,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2021-09-,개봉영화,장편,미국,608,,,,,미스터리,15세이상관람가,일반영화
46,미켈란젤로,,,(주)퍼스트런,(주)퍼스트런,2021-09-,개봉영화,장편,이탈리아,20,,,,,드라마,12세이상관람가,독립/예술영화
48,피어썸,이상헌,"㈜에스에이치엔터앤컴퍼니,(주)스토리제이",,(주)스토리제이,2021-10-,개봉영화,장편,한국,45,,,,638,공포(호러),15세이상관람가,독립/예술영화
49,프리 가이,숀 레비,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,2021-08-,개봉영화,장편,미국,750,,,,,액션,12세이상관람가,일반영화
50,귀문,심덕근,"(주)고스트픽처스,(주)주피터필름",,"씨제이 씨지브이(CJ CGV)(주),(주)씨네필운",2021-08-,개봉영화,장편,한국,692,,,,,미스터리,15세이상관람가,일반영화
51,킬링 오브 투 러버스,,,(주)블루라벨픽쳐스,(주)영화특별시에스엠씨,2021-10-,개봉영화,장편,캐나다,49,,,,,멜로/로맨스,12세이상관람가,독립/예술영화
52,레드 아워,,,(주)올스타엔터테인먼트,(주)올스타엔터테인먼트,2021-09-,개봉영화,장편,미국,2,,,,960,액션,15세이상관람가,일반영화
53,졸트,타니아 웩슬러,,(유)조이앤시네마,(주)제이앤씨미디어그룹,2021-10-,개봉영화,장편,미국,83,,,,779,액션,15세이상관람가,일반영화
54,아임 유어 맨,마리아 슈라더,,(주)콘텐츠게이트,(주)라이크콘텐츠,2021-09-,개봉영화,장편,독일,38,,,,,코미디,15세이상관람가,독립/예술영화
55,다함께 여름!,,,M&M 인터내셔널,M&M 인터내셔널,2021-10-,개봉영화,장편,프랑스,27,,,,,코미디,12세이상관람가,독립/예술영화
56,영화의 거리,김민근,제작사 눈,,영화배급협동조합 씨네소파,2021-09-,개봉영화,장편,한국,26,,,,645,멜로/로맨스,12세이상관람가,독립/예술영화
57,종착역,"권민표,서한솔","(주)타이거시네마,DGC",,필름다빈,2021-09-,개봉영화,장편,한국,49,,,,907,드라마,전체관람가,독립/예술영화
58,좋은 사람,정욱,한국영화아카데미,,"(주)싸이더스,찬란",2021-09-,개봉영화,장편,한국,140,,,,,미스터리,12세이상관람가,독립/예술영화
59,올드,M. 나이트 샤말란,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2021-08-,개봉영화,장편,미국,550,,,,,공포(호러),12세이상관람가,일반영화
60,더 하더 데이 폴,,,,씨제이 씨지브이(CJ CGV)(주),2021-10-,개봉영화,장편,미국,56,,,,625,액션,청소년관람불가,일반영화
61,컴백트레일,조지 갈로,,(주)누리픽쳐스,(주)누리픽쳐스,2021-10-,개봉영화,장편,미국,20,,,,222,코미디,15세이상관람가,일반영화
62,여름날 우리,한톈,,찬란,"찬란,메가박스중앙(주)",2021-08-,개봉영화,장편,중국,262,,,,,코미디,12세이상관람가,독립/예술영화
63,최선의 삶,이우정,"(주)마일스톤컴퍼니,(주)모토",,(주)엣나인필름,2021-09-,개봉영화,장편,한국,101,,,,745,드라마,15세이상관람가,독립/예술영화
64,가치 캅시다,조승원,감성스토리,,(주)스튜디오 보난자,2021-10-,개봉영화,장편,한국,43,,,,683,드라마,15세이상관람가,독립/예술영화
65,코끼리와 나비,아멜리 반 엘름브,,(주)스튜디오 보난자,(주)스튜디오 보난자,2021-09-,개봉영화,장편,프랑스,27,,,,603,드라마,전체관람가,독립/예술영화
66,바바리안,,,(주)누리픽쳐스,(주)누리픽쳐스,2021-10-,개봉영화,장편,이탈리아,50,,,,403,드라마,15세이상관람가,일반영화
67,극장판 도라에몽: 진구의 신공룡,이마이 카즈아키,,대원미디어(주),(주)리틀빅픽쳐스,2021-08-,개봉영화,장편,일본,502,,969,,969,애니메이션,전체관람가,일반영화
68,경고,,,(주)제이브로,(주)태양미디어그룹,2021-10-,개봉영화,장편,영국,42,,957,,519,공포(호러),15세이상관람가,독립/예술영화
69,윙스 오버 에베레스트,,,,(주)영화사 안다미로,2021-09-,개봉영화,장편,중국,10,,937,,671,액션,15세이상관람가,독립/예술영화
70,보이 비하인드 도어,,,,(주)영화사 안다미로,2021-10-,개봉영화,장편,미국,5,,861,,598,공포(호러),청소년관람불가,독립/예술영화
71,학교 가는 길,김정인,(주)마로스튜디오,,(주)영화사 진진,2021-05-,개봉영화,장편,한국,90,,859,,6,다큐멘터리,12세이상관람가,독립/예술영화
72,아-하: 테이크 온 미,"토마스 롭삼,아슬레우 홀름",,주식회사 컨텐츠썬,주식회사 컨텐츠썬,2021-09-,개봉영화,장편,기타,53,,852,,585,다큐멘터리,12세이상관람가,독립/예술영화
73,퍼펙트 스틸,,,(주)팝엔터테인먼트,(주)팝엔터테인먼트,2021-10-,개봉영화,장편,영국,66,,846,,474,범죄,15세이상관람가,일반영화
74,건파우더 밀크셰이크,나봇 파푸샤도,,(주)퍼스트런,(주)씨제이이엔엠,2021-09-,개봉영화,장편,프랑스,542,,821,,821,액션,청소년관람불가,일반영화
75,가족의 색깔,요시다 야스히로,,(주)영화사 진진,(주)영화사 진진,2021-10-,개봉영화,장편,일본,20,,806,,591,드라마,전체관람가,독립/예술영화
76,뫼비우스,"김영,황형근,최영주,이소연",주식회사 씨엠닉스,,주식회사 씨엠닉스,2021-10-,개봉영화,옴니버스,한국,1,,734,,734,드라마,12세이상관람가,독립/예술영화
77,토베 얀손,,,(주)영화사 진진,(주)영화사 진진,2021-09-,개봉영화,장편,기타,38,,728,,574,드라마,15세이상관람가,독립/예술영화
79,사상,박배일,오지필름,,(주)시네마달,2021-10-,개봉영화,장편,한국,16,,623,,513,다큐멘터리,12세이상관람가,독립/예술영화
80,극장판 마이 리틀 포니: 새로운 희망,,,(주)박수엔터테인먼트,(주)박수엔터테인먼트,2021-09-,개봉영화,장편,미국,155,,552,,41,애니메이션,전체관람가,일반영화
81,숏버스 기묘행,"현명우,유정수,김지산,이용섭,전윤수,오현도",(주)퍼니콘,,"언더식스티,(주)퍼니콘",2021-09-,개봉영화,옴니버스,한국,15,,551,,302,미스터리,15세이상관람가,독립/예술영화
82,구원받은 도둑,,,,(주)누리픽쳐스,2021-10-,개봉영화,장편,미국,50,,550,,110,드라마,12세이상관람가,일반영화
83,쇼미더고스트,김은경,㈜인디스토리,,㈜인디스토리,2021-09-,개봉영화,장편,한국,43,,505,,440,코미디,12세이상관람가,독립/예술영화
84,서유기: 재세요왕,왕운비,,"(유)조이앤시네마,(주)모인그룹",(주)제이앤씨미디어그룹,2021-09-,개봉영화,장편,중국,47,,478,,66,애니메이션,전체관람가,독립/예술영화
85,퍼피 구조대 더 무비,캘런 브런커,,,롯데컬처웍스(주)롯데엔터테인먼트,2021-08-,개봉영화,장편,미국,355,,434,,354,애니메이션,전체관람가,일반영화
86,아들의 이름으로,이정국,영화사 혼,,(주)엣나인필름,2021-05-,개봉영화,장편,한국,423,,424,,424,드라마,12세이상관람가,독립/예술영화
87,바람아 안개를 걷어가다오,신동민,(주)모쿠슈라,,(주)모쿠슈라,2021-10-,개봉영화,장편,한국,22,,410,,345,드라마,12세이상관람가,독립/예술영화
88,나의 흑역사 로맨티카,,,그린나래미디어(주),"그린나래미디어(주),(주)인터파크",2021-09-,개봉영화,장편,이탈리아,41,,407,,288,멜로/로맨스,12세이상관람가,독립/예술영화
89,울림의 탄생,이정준,스튜디오 홍시,,영화배급협동조합 씨네소파,2021-10-,개봉영화,장편,한국,7,,405,,157,다큐멘터리,전체관람가,독립/예술영화
90,노매드랜드,클로이 자오,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,2021-04-,개봉영화,장편,미국,181,,382,,382,드라마,12세이상관람가,독립/예술영화
91,보스 베이비 2,톰 맥그라스,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2021-07-,개봉영화,장편,미국,,,375,0,0,애니메이션,전체관람가,일반영화
92,말리그넌트,제임스 완,,워너브러더스 코리아(주),워너브러더스 코리아(주),2021-09-,개봉영화,장편,미국,489,,364,,321,스릴러,청소년관람불가,일반영화
93,피닉스,크리스티안 펫졸드,,M&M 인터내셔널,M&M 인터내셔널,2021-07-,개봉영화,장편,독일,54,,314,,235,드라마,12세이상관람가,독립/예술영화
94,그린 나이트,데이빗 로워리,,찬란,(주)팝엔터테인먼트,2021-08-,개봉영화,장편,미국,235,,301,,290,어드벤처,15세이상관람가,독립/예술영화
95,마를린,스테판 뮐러,,,주식회사 콘텐츠플레이,2021-10-,개봉영화,장편,기타,5,,280,,20,액션,청소년관람불가,독립/예술영화
96,보는 것을 사랑한다,윤기형,고양이구름 필름,,(주)드림팩트엔터테인먼트,2021-10-,개봉영화,장편,한국,8,,265,,109,다큐멘터리,전체관람가,독립/예술영화
97,어시스턴트,,,주식회사 콘텐츠플레이,(주)이놀미디어,2021-09-,개봉영화,장편,미국,28,,252,,162,드라마,12세이상관람가,독립/예술영화
98,꽃다발 같은 사랑을 했다,도이 노부히로,,(주)미디어캐슬,"(주)리틀빅픽쳐스,(주)레드로버",2021-07-,개봉영화,장편,일본,198,,229,,229,멜로/로맨스,12세이상관람가,독립/예술영화
99,블랙 위도우,케이트 쇼트랜드,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,2021-07-,개봉영화,장편,미국,,,207,,207,액션,12세이상관람가,일반영화
100,갈매기,김미조,DGC,,(주)영화사 진진,2021-07-,개봉영화,장편,한국,42,,193,0,0,드라마,15세이상관람가,독립/예술영화
101,정글 크루즈,자움 콜렛 세라,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,2021-07-,개봉영화,장편,미국,831,,188,,188,액션,12세이상관람가,일반영화
102,숏버스 섬뜩행,"강다연,전민혁,김상규,임의준",(주)퍼니콘,,"언더식스티,(주)퍼니콘",2021-10-,개봉영화,옴니버스,한국,13,,187,,98,드라마,15세이상관람가,독립/예술영화
103,사제로부터 온 편지,최종태,(주)영화사소요,,(주)드림팩트엔터테인먼트,2021-08-,개봉영화,장편,한국,4,,168,,1,다큐멘터리,전체관람가,독립/예술영화
104,센코롤 커넥트,,,(주)미디어캐슬,(주)미디어캐슬,2021-10-,개봉영화,장편,일본,5,,165,500,5,애니메이션,12세이상관람가,독립/예술영화
105,피치 오브 타임 극장판,장의순,"실크우드,(주)리틀빅픽쳐스",,"한양제작소,(주)리틀빅픽쳐스",2021-10-,개봉영화,장편,한국,5,,158,,146,멜로/로맨스,12세이상관람가,일반영화
106,창극 패왕별희,우싱궈,(주)케빈앤컴퍼니,,(주)케빈앤컴퍼니,2021-09-,개봉영화,장편,한국,15,,141,,69,공연,전체관람가,일반영화
107,로빈의 소원,테일러 노우드,,위드 라이언 픽쳐스,(주)까멜리아이엔티,2021-09-,개봉영화,장편,미국,19,,138,,99,다큐멘터리,전체관람가,독립/예술영화
108,그대 너머에,박홍민,농부영화사,,농부영화사,2021-09-,개봉영화,장편,한국,12,,135,,64,멜로/로맨스,전체관람가,독립/예술영화
109,콰이어트 플레이스 2,존 크래신스키,,롯데컬처웍스(주)롯데엔터테인먼트,롯데컬처웍스(주)롯데엔터테인먼트,2021-06-,개봉영화,장편,미국,,,135,,135,스릴러,15세이상관람가,일반영화
110,스쿨 아웃 포에버,올리버 밀번,,(주)제이브로,(주)영화사오원,2021-09-,개봉영화,장편,영국,12,,125,,73,코미디,청소년관람불가,독립/예술영화
111,스티브 맥퀸: 더 맨 앤 르망,,,(주)영화사오원,(주)영화사오원,2021-10-,개봉영화,장편,미국,15,,104,,67,다큐멘터리,12세이상관람가,독립/예술영화
112,메이드 인 아메리카,론 하워드,,주식회사 더쿱,주식회사 더쿱,2021-10-,개봉영화,장편,미국,5,,100,,20,다큐멘터리,12세이상관람가,독립/예술영화
113,비하인드 유,,,(주)액티버스엔터테인먼트,(주)액티버스엔터테인먼트,2021-10-,개봉영화,장편,미국,5,,100,,20,공포(호러),15세이상관람가,독립/예술영화
115,테이크 백,크리스찬 세스마,,,(주)제이에이와이이엔터테인먼트,2021-10-,개봉영화,장편,미국,5,,100,,20,액션,15세이상관람가,독립/예술영화
116,바쿠라우,,,(주)영화사 진진,(주)영화사 진진,2021-09-,개봉영화,장편,프랑스,25,,88,,74,미스터리,청소년관람불가,독립/예술영화
117,슈퍼문,홍대영,깜보 스튜디오,,예지림엔터테인먼트,2021-09-,개봉영화,장편,한국,200,,77,0,0,애니메이션,전체관람가,독립/예술영화
118,무림신검,,,,(유)조이앤시네마,2021-10-,개봉영화,장편,중국,5,,60,,12,액션,12세이상관람가,독립/예술영화
119,미씽: 사라진 딸,토마스 마이클,,(주)제이브로,(주)제이브로,2021-09-,개봉영화,장편,캐나다,5,,60,0,0,스릴러,15세이상관람가,독립/예술영화
120,스코치드 어스: 분노의 추격자,피터 호윗,,(주)스튜디오디에이치엘,(주)스튜디오디에이치엘,2021-09-,개봉영화,장편,캐나다,5,,60,0,0,액션,15세이상관람가,독립/예술영화
121,양방언과 국립국악관현악단-인투 더 라이트,양방언,"문화체육관광부 국립극장,국립국악관현악단",,(주)케빈앤컴퍼니,2021-10-,개봉영화,장편,한국,12,,52,,28,공연,전체관람가,일반영화
122,리스펙트,리슬 타미,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2021-09-,개봉영화,장편,미국,119,,39,,39,드라마,12세이상관람가,일반영화
123,꿈꾸는 고양이,"지원,강민현",시네마 달래,,아이 엠,2021-09-,개봉영화,장편,한국,19,,38,,3,다큐멘터리,전체관람가,독립/예술영화
124,상견니 대만판 13화,황천인,,오드,오드,2021-09-,개봉영화,장편,기타,88,,38,,38,드라마,12세이상관람가,일반영화
125,손오공-대몽서유기,,,,(유)조이앤시네마,2021-10-,개봉영화,장편,중국,5,,38,,2,액션,15세이상관람가,독립/예술영화
126,맨 인 더 다크 2,로도 사야구에즈,,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2021-09-,개봉영화,장편,미국,248,,37,0,0,공포(호러),청소년관람불가,일반영화
127,천녀유혼: 귀애도,,,,(유)조이앤시네마,2021-10-,개봉영화,장편,홍콩,5,,36,,2,기타,15세이상관람가,독립/예술영화
128,내가 날 부를 때,,,주식회사 제이씨엔터웍스,(주)영화특별시에스엠씨,2021-09-,개봉영화,장편,중국,97,,32,,23,드라마,12세이상관람가,독립/예술영화
129,아담,마리암 투자니,,시네마 뉴원,시네마 뉴원,2021-08-,개봉영화,장편,모로코,29,,32,,8,드라마,12세이상관람가,독립/예술영화
130,기문마계,,,,(유)조이앤시네마,2021-10-,개봉영화,장편,홍콩,5,,30,,2,판타지,15세이상관람가,독립/예술영화
131,금의위-명조자객,,,,(유)조이앤시네마,2021-09-,개봉영화,장편,중국,8,,24,0,0,액션,15세이상관람가,독립/예술영화
132,남색대문,이치엔,,오드,오드,2021-08-,개봉영화,장편,대만,79,,23,,13,드라마,12세이상관람가,독립/예술영화
133,그녀의 가족은 잘못이 없어,김헌,이상우필름,,이상우필름,2021-10-,개봉영화,장편,한국,2,,22,0,0,,15세이상관람가,독립/예술영화
134,마계대전,회우,,,(유)조이앤시네마,2021-09-,개봉영화,장편,홍콩,4,,22,0,0,드라마,15세이상관람가,독립/예술영화
136,도신-지존천하,,,,(유)조이앤시네마,2021-10-,개봉영화,장편,홍콩,5,,20,,2,기타,15세이상관람가,독립/예술영화
149,숏버스 감성행,"강인석,안다훈,박경진",(주)퍼니콘,,"언더식스티,(주)퍼니콘",2021-08-,개봉영화,옴니버스,한국,14,,19,0,0,멜로/로맨스,12세이상관람가,독립/예술영화
150,박강아름 결혼하다,박강아름,창작집단3355 (A.3355),,(주)영화사 진진,2021-08-,개봉영화,장편,한국,32,,18,,13,다큐멘터리,전체관람가,독립/예술영화
151,올리버 색스: 그의 생애,릭 번스,,,하준사,2021-08-,개봉영화,장편,미국,9,,18,,10,다큐멘터리,12세이상관람가,독립/예술영화
152,신용문 무림,,,,(유)조이앤시네마,2021-10-,개봉영화,장편,홍콩,5,,14,,2,액션,15세이상관람가,독립/예술영화
153,언더그라운드,김정근,수요일,,(주)시네마달,2021-08-,개봉영화,장편,한국,19,,13,,11,다큐멘터리,12세이상관람가,독립/예술영화
154,크레센도,드로르 자하비,,(주)티캐스트,(주)티캐스트,2021-06-,개봉영화,장편,독일,57,,13,0,0,드라마,12세이상관람가,독립/예술영화
155,인트로덕션,홍상수,(주)영화제작전원사,,"(주)영화제작전원사 ,(주)콘텐츠판다",2021-05-,개봉영화,장편,한국,91,,10,,10,기타,12세이상관람가,독립/예술영화
157,트립 투 그리스,마이클 윈터바텀,,찬란,"찬란,하이, 스트레인저",2021-07-,개봉영화,장편,영국,48,,7,0,0,코미디,15세이상관람가,독립/예술영화
158,습도 다소 높음,고봉수,"백지수표 주식회사,(주)곰픽쳐스,주식회사 씨엠닉스",,(주)스튜디오디에이치엘,2021-09-,개봉영화,장편,한국,51,,6,0,0,코미디,15세이상관람가,독립/예술영화
159,자마,루크레시아 마르텔,,M&M 인터내셔널,M&M 인터내셔널,2021-08-,개봉영화,장편,아르헨티나,34,,6,0,0,드라마,15세이상관람가,독립/예술영화
163,샤먼 로드,최상진,강 컨텐츠,,강 컨텐츠,2021-07-,개봉영화,장편,한국,5,,4,0,0,다큐멘터리,12세이상관람가,독립/예술영화
165,캐논볼,정승민,디포커스필름,,(주)이놀미디어,2021-08-,개봉영화,장편,한국,12,,3,0,0,드라마,12세이상관람가,독립/예술영화
166,켈리 갱,저스틴 커젤,,오드,오드,2021-08-,개봉영화,장편,호주,9,,3,,3,범죄,15세이상관람가,독립/예술영화
167,생각의 여름,김종재,너드 조크 필름,,㈜인디스토리,2021-08-,개봉영화,장편,한국,41,,2,0,0,드라마,12세이상관람가,독립/예술영화
203,언노운 에이전트 더 미션,,,,(주)알이디아이스엔터,2021-10-,개봉영화,장편,미국,1,,1,0,0,액션,15세이상관람가,일반영화
