NO,MOVIE_NM,DRCTR_NM,MAKR_NM,INCME_CMPNY_NM,DISTB_CMPNY_NM,OPN_DE,MOVIE_TY_NM,MOVIE_STLE_NM,NLTY_NM,TOT_SCRN_CO,SALES_PRICE,VIEWNG_NMPR_CO,SEOUL_SALES_PRICE,SEOUL_VIEWNG_NMPR_CO,GENRE_NM,GRAD_NM,MOVIE_SDIV_NM
16,눈의 여왕5: 스노우 프린세스와 미러랜드의 비밀,알렉세이 트시칠린,,(주)퍼스트런,메가박스중앙(주),20221222,개봉영화,장편,기타,626,,,,,애니메이션,전체관람가,일반영화
17,3000년의 기다림,조지 밀러,,(주)엔케이컨텐츠,(주)디스테이션,20230104,개봉영화,장편,호주,176,,,,,멜로/로맨스,15세이상관람가,독립/예술영화
18,극장판 뽀로로와 친구들: 바이러스를 없애줘!,박영균,(주)오콘,,(주)넥스트엔터테인먼트월드(NEW),20221201,개봉영화,장편,한국,380,,,,,애니메이션,전체관람가,일반영화
19,프린스 챠밍,로스 베노커,,(주)히스토리필름,와이드 릴리즈(주),20230111,개봉영화,장편,미국,181,,,,,애니메이션,전체관람가,독립/예술영화
20,천룡팔부: 교봉전,견자단,,초코필름,(주)팝엔터테인먼트,20230125,개봉영화,장편,홍콩,300,,,,,액션,15세이상관람가,일반영화
21,돌핀보이,,,,와이드 릴리즈(주),20230125,개봉영화,장편,독일,177,,,,,애니메이션,전체관람가,일반영화
22,몬스터 신부: 101번째 프로포즈,,,(주)히스토리필름,와이드 릴리즈(주),20221228,개봉영화,장편,헝가리,226,,,,,애니메이션,전체관람가,독립/예술영화
23,핑크퐁 시네마 콘서트 2: 원더스타 콘서트 대작전,김수경,더핑크퐁컴퍼니(주),,(주)넥스트엔터테인먼트월드(NEW),20221221,개봉영화,장편,한국,432,,,,,애니메이션,전체관람가,독립/예술영화
24,극장판 파워레인저 캡틴포스: 지구를 위한 싸움,나카자와 쇼지로,,대원미디어(주),트윈플러스파트너스(주),20230119,개봉영화,장편,일본,147,,,,,액션,전체관람가,일반영화
25,시간을 꿈꾸는 소녀,박혁지,(주)하이하버픽쳐스,,"(주)하이하버픽쳐스,(주)영화사 진진",20230111,개봉영화,장편,한국,77,,,,,다큐멘터리,12세이상관람가,독립/예술영화
26,문맨,장츠위,,,(주)스튜디오디에이치엘,20230111,개봉영화,장편,중국,134,,,,,드라마,12세이상관람가,일반영화
27,엄마의 땅: 그리샤와 숲의 주인,박재범,한국영화아카데미,,(주)더쿱디스트리뷰션,20230125,개봉영화,장편,한국,121,,,,,애니메이션,전체관람가,독립/예술영화
28,페르시아어 수업,바딤 피얼먼,,(주)영화사 진진,(주)영화사 진진,20221215,개봉영화,장편,러시아,40,,,,,드라마,15세이상관람가,독립/예술영화
29,탄생,박흥식,"민영화사,가톨릭문화원 ALMA ART",,"씨제이 씨지브이(CJ CGV)(주),(주)레드아이스 엔터테인먼트",20221130,개봉영화,장편,한국,670,,,,,드라마,12세이상관람가,일반영화
30,유랑의 달,이상일,,주식회사 왓챠,"(주)영화특별시에스엠씨,주식회사 왓챠",20230118,개봉영화,장편,일본,45,,,,,드라마,15세이상관람가,독립/예술영화
31,에브리씽 에브리웨어 올 앳 원스,"다니엘 콴,다니엘 쉐이너트",,(주)더쿱디스트리뷰션,워터홀컴퍼니(주),20221012,개봉영화,장편,미국,620,,,,,액션,15세이상관람가,독립/예술영화
32,메모리아,아핏차퐁 위라세타쿤,,찬란,찬란,20221229,개봉영화,장편,기타,42,,,,,드라마,12세이상관람가,독립/예술영화
33,마리앙투아네트,로버트 요한슨,씨제이 씨지브이(CJ CGV)(주),,씨제이 씨지브이(CJ CGV)(주),20230102,개봉영화,장편,한국,8,,,,,뮤지컬,12세이상관람가,일반영화
34,뮤지컬 레드북,곽기영,씨제이 씨지브이(CJ CGV)(주),,씨제이 씨지브이(CJ CGV)(주),20230125,개봉영화,장편,한국,35,,,,,뮤지컬,15세이상관람가,일반영화
35,본즈 앤 올,루카 구아다니노,,워너브러더스 코리아(주),워너브러더스 코리아(주),20221130,개봉영화,장편,미국,356,,,,,공포(호러),청소년관람불가,일반영화
36,해시태그 시그네,,,판씨네마(주),판씨네마(주),20230111,개봉영화,장편,노르웨이,59,,,,,멜로/로맨스,15세이상관람가,독립/예술영화
37,라인,우슬라 마이어,,M&M 인터내셔널,M&M 인터내셔널,20230125,개봉영화,장편,스위스,47,,,,,드라마,15세이상관람가,독립/예술영화
38,위너 2022 콘서트 더 서클 더 무비,정치영,(주)와이지엔터테인먼트,,씨제이 씨지브이(CJ CGV)(주),20230125,개봉영화,장편,한국,31,,,,,공연,전체관람가,일반영화
39,가가린,"파니 리에타르,제레미 트루일",,(주)엣나인필름,(주)엣나인필름,20221222,개봉영화,장편,프랑스,41,,,,,SF,12세이상관람가,독립/예술영화
40,원피스 필름 레드,타니구치 고로,,에스엠지홀딩스 주식회사,(주)넥스트엔터테인먼트월드(NEW),20221130,개봉영화,장편,일본,550,,,,,애니메이션,12세이상관람가,일반영화
41,패닉 런,필립 노이스,,찬란,주식회사 원더스튜디오,20230104,개봉영화,장편,미국,53,,,,,스릴러,12세이상관람가,독립/예술영화
42,"열여덟, 어른이 되는 나이",주영,(주)체리코끼리,,필름다빈,20230125,개봉영화,장편,한국,34,,,,,드라마,12세이상관람가,독립/예술영화
43,코르사주,,,그린나래미디어(주),"그린나래미디어(주),(주)플레이그램",20221221,개봉영화,장편,프랑스,46,,,,,드라마,15세이상관람가,독립/예술영화
44,이태석,이우석,"드림채널,주식회사 블루필름웍스",,"THE 픽쳐스,주식회사 블루필름웍스",20221229,개봉영화,장편,한국,100,,,,,다큐멘터리,전체관람가,독립/예술영화
45,새비지 맨,,,주식회사 디에스이이디,주식회사 디에스이이디,20230126,개봉영화,장편,미국,50,,,,915,액션,청소년관람불가,일반영화
46,크레이지 컴페티션,"마리아노 콘,가스통 듀프랫",,주식회사 왓챠,"(주)영화사 진진,주식회사 왓챠",20221228,개봉영화,장편,스페인,40,,,,,드라마,15세이상관람가,독립/예술영화
47,10일간의 애인,이영용,"(주)로드하우스,꿀잼컴퍼니(주)",,(주)그노스,20230112,개봉영화,장편,한국,50,,,,,멜로/로맨스,청소년관람불가,일반영화
48,강남좀비,이수성,㈜리필름,,"와이드 릴리즈(주),(주)제이앤씨미디어그룹",20230105,개봉영화,장편,한국,51,,,,,드라마,15세이상관람가,일반영화
49,헤어질 결심,박찬욱,모호필름,,(주)씨제이이엔엠,20220629,개봉영화,장편,한국,,,,,,미스터리,15세이상관람가,일반영화
50,양자경의 더 모든 날 모든 순간,"다니엘 콴,다니엘 쉐이너트",,(주)더쿱디스트리뷰션,워터홀컴퍼니(주),20221123,개봉영화,장편,미국,63,,,,,액션,15세이상관람가,독립/예술영화
51,처음 꽃향기를 만난 순간,덩이한,,오드,오드,20230104,개봉영화,장편,대만,32,,,,,드라마,15세이상관람가,독립/예술영화
52,프로메어,이마이시 히로유키,,(주)미디어캐슬,(주)영화사 그램,20221020,개봉영화,장편,일본,63,,,,,애니메이션,15세이상관람가,독립/예술영화
53,나는 마을 방과후 교사입니다,"박홍열,황다은",(주)스튜디오그레인풀,,(주)스튜디오그레인풀,20230111,개봉영화,장편,한국,23,,,,931,다큐멘터리,전체관람가,독립/예술영화
54,울브스 오브 워,자일스 앨더슨,,(주)누리픽쳐스,(주)누리픽쳐스,20230126,개봉영화,장편,영국,50,,,,469,액션,15세이상관람가,일반영화
55,프레이 포 더 데블,다니엘 스탬,,(주)올스타엔터테인먼트,(주)올스타엔터테인먼트,20221207,개봉영화,장편,미국,517,,,0,0,미스터리,15세이상관람가,일반영화
56,극장판 짱구는 못말려: 수수께끼! 꽃피는 천하떡잎학교,타카하시 와타루,,(주)씨제이이엔엠,(주)씨제이이엔엠,20220928,개봉영화,장편,일본,873,,982,0,0,애니메이션,전체관람가,일반영화
57,EBS친구들 씽씽 댄스파티,,한국교육방송공사 EBS,,(주)에픽캔,20220920,개봉영화,장편,한국,1,,956,,63,가족,전체관람가,일반영화
58,뿌까의 짜장면파티,박상용,(주)에픽캔,,(주)에픽캔,20220704,개봉영화,장편,한국,11,,925,,29,기타,전체관람가,일반영화
59,겨울 이야기,신상옥,신프로덕션,,"와이드 릴리즈(주),시네마 뉴원",20230118,개봉영화,장편,한국,22,,897,,764,드라마,전체관람가,독립/예술영화
60,뮤지컬 배니싱,이헌재,씨제이 씨지브이(CJ CGV)(주),,씨제이 씨지브이(CJ CGV)(주),20230103,개봉영화,장편,한국,5,,871,,499,뮤지컬,12세이상관람가,일반영화
61,벤데타: 복수의 시간,자레드 콘,,(주)퍼스트런,(주)무비다이브,20230120,개봉영화,장편,캐나다,50,,836,,140,액션,15세이상관람가,일반영화
62,극장판 주술회전 0,박성후,,대원미디어(주),(주)대교 미디어콘텐츠사업본부,20220217,개봉영화,장편,일본,836,,829,,829,애니메이션,15세이상관람가,일반영화
63,뮤지컬 번지점프를 하다,윤영호,씨제이 씨지브이(CJ CGV)(주),,씨제이 씨지브이(CJ CGV)(주),20230102,개봉영화,장편,한국,5,,822,,467,뮤지컬,12세이상관람가,일반영화
64,로보카폴리 안전교실 교통편,엄준영,(주)로이비쥬얼,,(주)로이비쥬얼,20220919,개봉영화,장편,한국,16,,792,0,0,애니메이션,전체관람가,일반영화
65,데시벨,황인호,"이스트드림시노펙스(주),(주)기억속의매미",,(주)마인드마크,20221116,개봉영화,장편,한국,,,772,,506,액션,12세이상관람가,일반영화
66,더 메뉴,마크 미로드,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,20221207,개봉영화,장편,미국,177,,749,,749,스릴러,15세이상관람가,일반영화
67,새를 사랑한 화가,,,찬란,찬란,20230125,개봉영화,장편,프랑스,16,,694,,564,다큐멘터리,전체관람가,독립/예술영화
68,빌리 아일리시: 라이브 앳 디 오투 (확장판),,,,씨제이포디플렉스 주식회사,20230127,개봉영화,장편,미국,33,,638,,328,공연,12세이상관람가,일반영화
69,라스트필름,전수일,"(주)오죤필름,(주)동녘필름,리메인프로덕션",,영화배급협동조합 씨네소파,20221229,개봉영화,장편,한국,22,,596,,345,드라마,12세이상관람가,독립/예술영화
70,매복,피에르 모렐,,,(주)케이티알파,20230112,개봉영화,장편,미국,21,,548,,200,액션,15세이상관람가,일반영화
71,압꾸정,임진순,"주식회사 빅펀치픽쳐스,(주)홍필름,(주)비에이엔터테인먼트",,(주)쇼박스,20221130,개봉영화,장편,한국,,,442,0,0,코미디,12세이상관람가,일반영화
72,희망의 요소,이원영,화목한영화사,,필름다빈,20221229,개봉영화,장편,한국,6,,407,,269,멜로/로맨스,12세이상관람가,독립/예술영화
73,스트레인지 월드,"돈 홀,퀴 응우옌",,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,20221123,개봉영화,장편,미국,699,,259,0,0,애니메이션,전체관람가,일반영화
74,희수,감정원,영화사 정원,,영화사 정원,20221215,개봉영화,장편,한국,5,,246,,157,드라마,12세이상관람가,독립/예술영화
75,탑,홍상수,(주)영화제작전원사,,"(주)영화제작전원사 ,(주)콘텐츠판다",20221103,개봉영화,장편,한국,57,,222,,210,드라마,15세이상관람가,독립/예술영화
76,이스터 선데이,제이 챈드라세카,,(주)씨제이이엔엠,씨제이 씨지브이(CJ CGV)(주),20221228,개봉영화,장편,미국,28,,221,,143,코미디,12세이상관람가,일반영화
77,별 볼일 없는 인생,서동헌,(주)나우콘텐츠,,(주)이놀미디어,20230112,개봉영화,장편,한국,7,,220,,195,멜로/로맨스,15세이상관람가,독립/예술영화
78,같은 속옷을 입는 두 여자,김세인,한국영화아카데미,,찬란,20221110,개봉영화,장편,한국,53,,209,,140,드라마,15세이상관람가,독립/예술영화
79,창밖은 겨울,이상진,끼리끼리 필름,,(주)영화사 진진,20221124,개봉영화,장편,한국,55,,208,,16,드라마,12세이상관람가,독립/예술영화
80,"그 겨울, 나는",오성호,한국영화아카데미,,(주)더쿱디스트리뷰션,20221130,개봉영화,장편,한국,27,,194,,150,멜로/로맨스,15세이상관람가,독립/예술영화
81,블랙 팬서: 와칸다 포에버,라이언 쿠글러,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,20221109,개봉영화,장편,미국,,,190,,17,액션,12세이상관람가,일반영화
82,머슴바울,권혁만,"권필름,스토리윤",,"(주)드림팩트엔터테인먼트,기독교대한감리회",20221124,개봉영화,장편,한국,23,,180,,19,사극,전체관람가,독립/예술영화
83,트루 마더스,가와세 나오미,,(주)미디어캐슬,(주)미디어캐슬,20230101,개봉영화,장편,일본,5,,160,,114,드라마,12세이상관람가,독립/예술영화
84,극장판 가면라이더: 세이버X젠카이저 슈퍼히어로 전기,타자키 류타,,대원미디어(주),트윈플러스파트너스(주),20221201,개봉영화,장편,일본,103,,150,0,0,액션,전체관람가,일반영화
85,만인의 연인,한인미,(주)시네마달,,(주)시네마달,20221201,개봉영화,장편,한국,52,,138,,114,드라마,15세이상관람가,독립/예술영화
86,아포리아,이주형,소나기픽처스,,와이드 릴리즈(주),20230126,개봉영화,장편,한국,5,,130,0,0,드라마,12세이상관람가,독립/예술영화
87,혜옥이,박정환,와이즈 앤 와이드 픽쳐스,,(주)트리플픽쳐스,20221208,개봉영화,장편,한국,23,,117,,37,드라마,12세이상관람가,독립/예술영화
88,스페이스 키드: 우주에서 살아남기,에릭 토스티,,그린나래미디어(주),"그린나래미디어(주),(주)인터파크",20221207,개봉영화,장편,프랑스,290,,100,0,0,애니메이션,전체관람가,독립/예술영화
89,프리 데드 오어 얼라이브,,,(주)투케이에스픽처스,(주)투케이에스픽처스,20230119,개봉영화,장편,미국,5,,100,0,0,액션,청소년관람불가,독립/예술영화
90,사랑할 땐 누구나 최악이 된다,요아킴 트리에,,그린나래미디어(주),"그린나래미디어(주),(주)하이스트레인저",20220825,개봉영화,장편,노르웨이,68,,94,,94,멜로/로맨스,15세이상관람가,독립/예술영화
91,수프와 이데올로기,양영희,"㈜PLACE TO BE,㈜나비온에어",,(주)엣나인필름,20221020,개봉영화,장편,한국,45,,93,,90,다큐멘터리,12세이상관람가,독립/예술영화
92,지옥의 화원,,,찬란,"찬란,(주)하이스트레인저",20221215,개봉영화,장편,일본,25,,89,,65,코미디,15세이상관람가,독립/예술영화
93,나나,,,,M&M 인터내셔널,20221215,개봉영화,장편,인도네시아,21,,88,,35,드라마,15세이상관람가,독립/예술영화
94,견왕: 이누오,유아사 마사아키,,(주)미디어캐슬,트윈플러스파트너스(주),20221208,개봉영화,장편,일본,28,,87,,71,애니메이션,12세이상관람가,독립/예술영화
95,성적표의 김민영,"이재은,임지선",탁구필름,,(주)엣나인필름,20220908,개봉영화,장편,한국,48,,75,,75,드라마,전체관람가,독립/예술영화
96,그녀가 말했다,마리아 슈라더,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),20221130,개봉영화,장편,미국,88,,67,,67,드라마,15세이상관람가,일반영화
97,애프터 미투,"박소현,이솜이,강유가람,김소람",애프터 미투 프로젝트 팀,,(주)영화사 그램,20221006,개봉영화,옴니버스,한국,71,,60,0,0,다큐멘터리,15세이상관람가,독립/예술영화
98,리멤버,이일형,(주)영화사 월광,,(주)에이스메이커무비웍스,20221026,개봉영화,장편,한국,,,58,0,0,드라마,15세이상관람가,일반영화
99,기예르모 델토로의 피노키오,기예르모 델 토로,,,씨제이 씨지브이(CJ CGV)(주),20221123,개봉영화,장편,미국,57,,53,,53,애니메이션,전체관람가,일반영화
100,견자단의 용호무사,,,,비케이 시네윈,20230126,개봉영화,장편,중국,5,,50,0,0,다큐멘터리,12세이상관람가,독립/예술영화
101,헤이지니&럭키강이 비밀의 문,안진성,(주)영화사 그램,,"(주)영화사 그램,(주)플레이그램",20221201,개봉영화,장편,한국,282,,50,0,0,공연,전체관람가,일반영화
102,디모: 벚꽃의 소리,,,(주)미디어캐슬,(주)미디어캐슬,20221201,개봉영화,장편,일본,5,,49,,41,애니메이션,전체관람가,독립/예술영화
103,코다,션 헤이더,,판씨네마(주),판씨네마(주),20210831,개봉영화,장편,프랑스,308,,47,,36,드라마,12세이상관람가,독립/예술영화
104,인생은 아름다워,최국희,더램프(주),,롯데컬처웍스(주)롯데엔터테인먼트,20220928,개봉영화,장편,한국,,,46,0,0,뮤지컬,12세이상관람가,일반영화
105,폴: 600미터,스콧 만,,"주식회사 풍경소리,(주)타임앤드스페이스",(주)스튜디오디에이치엘,20221116,개봉영화,장편,영국,463,,40,0,0,스릴러,12세이상관람가,일반영화
106,유포자들,홍석구,"KBS,(주)아센디오",,와이드 릴리즈(주),20221123,개봉영화,장편,한국,123,,39,,39,범죄,15세이상관람가,일반영화
107,너와 사랑한 시간,황진진,,오드,오드,20221130,개봉영화,장편,홍콩,92,,35,,25,멜로/로맨스,12세이상관람가,일반영화
108,동행: 10년의 발걸음,이재호,"닻 프로덕션,(주)디오시네마",,(주)디오시네마,20221201,개봉영화,장편,한국,9,,25,0,0,다큐멘터리,전체관람가,독립/예술영화
109,우수,오세현,"(주)률필름,영화사당나귀",,㈜인디스토리,20221124,개봉영화,장편,한국,19,,25,0,0,드라마,12세이상관람가,독립/예술영화
110,생각 그런거 없는데요,하나,우리우리,,목영이엔엠,20230125,개봉영화,장편,한국,1,,22,,22,드라마,12세이상관람가,일반영화
111,영화감독 노동주,임찬익,(주)미학인우주선,,(주)드림팩트엔터테인먼트,20221130,개봉영화,장편,한국,6,,22,0,0,다큐멘터리,전체관람가,독립/예술영화
112,아마겟돈 타임,제임스 그레이,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),20221123,개봉영화,장편,미국,186,,20,,8,드라마,12세이상관람가,일반영화
113,요정,신택수,한국예술종합학교 미디어콘텐츠센터,,"(주)싸이더스,(주)블루라벨픽쳐스",20221201,개봉영화,장편,한국,32,,15,,2,드라마,12세이상관람가,독립/예술영화
114,더 게임,페테르 퍼자카스,,알토미디어(주),알토미디어(주),20221208,개봉영화,장편,헝가리,11,,13,0,0,드라마,15세이상관람가,독립/예술영화
115,뮤직 바이 시아,,,(주)위즈온센,(주)디오시네마,20221215,개봉영화,장편,미국,19,,13,,1,드라마,15세이상관람가,독립/예술영화
116,화피사2: 요괴전쟁,,,,(유)조이앤시네마,20221222,개봉영화,장편,중국,4,,10,0,0,액션,15세이상관람가,독립/예술영화
117,미애언니라고 불러줘,이상우,이상우필름,,이상우필름,20221208,개봉영화,장편,한국,2,,8,0,0,드라마,15세이상관람가,일반영화
118,픽션들,장세경,경 필름,,영화배급협동조합 씨네소파,20221124,개봉영화,장편,한국,9,,8,0,0,드라마,15세이상관람가,독립/예술영화
119,2차 송환,김동원,푸른영상,,(주)시네마달,20220929,개봉영화,장편,한국,16,,8,,8,다큐멘터리,12세이상관람가,독립/예술영화
120,어웨이크,,,(주)미디어캐슬,(주)미디어캐슬,20221216,개봉영화,장편,일본,4,,7,0,0,드라마,12세이상관람가,일반영화
121,초선,전후석,"디아스포라 필름,포핸즈스토리",,커넥트픽쳐스(주),20221103,개봉영화,장편,한국,41,,7,,7,다큐멘터리,12세이상관람가,독립/예술영화
124,존 덴버 죽이기,아덴 로즈 콘데즈,,시네마 뉴원,(주)트리플픽쳐스,20221123,개봉영화,장편,필리핀,22,,5,0,0,드라마,12세이상관람가,독립/예술영화
125,세이레,박강,한국예술종합학교,,트윈플러스파트너스(주),20221124,개봉영화,장편,한국,70,,3,0,0,드라마,15세이상관람가,독립/예술영화
127,화이트 노이즈,노아 바움백,,,씨제이 씨지브이(CJ CGV)(주),20221207,개봉영화,장편,미국,62,,2,,2,코미디,15세이상관람가,일반영화
177,알카라스의 여름,카를라 시몬,,(주)영화사 진진,(주)영화사 진진,20221103,개봉영화,장편,스페인,44,,1,0,0,드라마,12세이상관람가,독립/예술영화
204,FBI: 마약전쟁,,,,(유)조이앤시네마,20230112,개봉영화,장편,미국,1,,1,0,0,액션,15세이상관람가,일반영화
