NO,MOVIE_NM,DRCTR_NM,MAKR_NM,INCME_CMPNY_NM,DISTB_CMPNY_NM,OPN_DE,MOVIE_TY_NM,MOVIE_STLE_NM,NLTY_NM,TOT_SCRN_CO,SALES_PRICE,VIEWNG_NMPR_CO,SEOUL_SALES_PRICE,SEOUL_VIEWNG_NMPR_CO,GENRE_NM,GRAD_NM,MOVIE_SDIV_NM
12,모탈 컴뱃,,,워너브러더스 코리아(주),워너브러더스 코리아(주),20210408,개봉영화,장편,미국,702,417212150,40461,125295650,11230,액션,청소년관람불가,일반영화
13,더 파더,플로리안 젤러,,판씨네마(주),판씨네마(주),20210407,개봉영화,장편,영국,348,295197630,34651,154865340,17594,드라마,12세이상관람가,독립/예술영화
14,어른들은 몰라요,이환,(주)돈키호테엔터테인먼트,,(주)리틀빅픽쳐스,20210415,개봉영화,장편,한국,209,295291400,30428,87359380,9322,드라마,청소년관람불가,독립/예술영화
15,더 박스,양정웅,(주)영화사테이크,,(주)씨네필운,20210324,개봉영화,장편,한국,372,193555670,27561,166802470,23608,드라마,12세이상관람가,독립/예술영화
16,"조제, 호랑이 그리고 물고기들",타무라 코타로,,(주)에이원엔터테인먼트,(주)팝엔터테인먼트,20210331,개봉영화,장편,일본,399,182786930,19326,61157490,6336,애니메이션,12세이상관람가,일반영화
17,라야와 마지막 드래곤,"돈 홀,카를로스 로페즈 에스트라다",,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,20210304,개봉영화,장편,미국,1056,144628990,15836,36988460,3860,애니메이션,전체관람가,일반영화
18,아무도 없는 곳,김종관,볼미디어(주),,(주)엣나인필름,20210331,개봉영화,장편,한국,374,139182790,15237,71026410,7519,드라마,15세이상관람가,독립/예술영화
19,최면,최재훈,(주)스마일이엔티,,(주)스마일이엔티,20210324,개봉영화,장편,한국,506,101901510,10801,12810860,1318,공포(호러),15세이상관람가,독립/예술영화
20,해길랍,채밀결,,오드,오드,20210331,개봉영화,장편,기타,223,94620750,9794,45170660,4595,멜로/로맨스,15세이상관람가,독립/예술영화
21,마크맨,로버트 로렌즈,,(주)퍼스트런,(주)디스테이션,20210428,개봉영화,장편,미국,210,63825300,9299,17446500,2592,액션,15세이상관람가,일반영화
22,타인의 친절,론 쉐르픽,,그린나래미디어(주),그린나래미디어(주),20210407,개봉영화,장편,영국,141,75257890,9011,38405220,4545,드라마,12세이상관람가,독립/예술영화
23,레 미제라블,,,(주)영화사 진진,(주)영화사 진진,20210415,개봉영화,장편,프랑스,97,71299990,8645,45801900,5555,드라마,15세이상관람가,독립/예술영화
24,소울,피트 닥터,"월트 디즈니 픽쳐스,픽사 애니메이션 스튜디오",월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,20210120,개봉영화,장편,미국,2018,82750190,8525,45113150,4468,애니메이션,전체관람가,일반영화
25,부활: 그 증거,김상철,파이오니아21,,(주)영화사 진진,20201008,개봉영화,장편,한국,111,71180500,7911,6952000,755,다큐멘터리,전체관람가,독립/예술영화
26,비밀의 정원,박선주,몬순픽쳐스,,필름다빈,20210408,개봉영화,장편,한국,159,60543690,7515,31716870,3819,드라마,12세이상관람가,독립/예술영화
27,유다 그리고 블랙 메시아,,,워너브러더스 코리아(주),워너브러더스 코리아(주),20210422,개봉영화,장편,미국,154,62295290,7281,35503450,4124,드라마,15세이상관람가,일반영화
28,"사랑하고 사랑받고, 차고 차이고",,,(주)콘텐츠게이트,(주)라이크콘텐츠,20210408,개봉영화,장편,일본,91,63956610,6876,32662340,3323,애니메이션,전체관람가,독립/예술영화
29,당신의 사월,주현숙,(주)시네마달,,(주)시네마달,20210401,개봉영화,장편,한국,59,45388620,6107,23171720,3041,다큐멘터리,전체관람가,독립/예술영화
30,피넛 버터 팔콘,"타일러 닐슨,마이클 슈왈츠",,찬란,(주)팝엔터테인먼트,20210407,개봉영화,장편,미국,141,47446400,5192,23037140,2413,드라마,12세이상관람가,독립/예술영화
31,코스믹 씬,,,(유)조이앤시네마,(주)제이앤씨미디어그룹,20210422,개봉영화,장편,미국,53,31711810,4982,5170840,752,SF,12세이상관람가,일반영화
32,나소흑전기: 첫만남편,,,(주)엔케이컨텐츠,(주)디스테이션,20210422,개봉영화,장편,중국,133,44541500,4720,22258700,2256,애니메이션,전체관람가,독립/예술영화
33,스파이의 아내,구로사와 기요시,,M&M 인터내셔널,M&M 인터내셔널,20210325,개봉영화,장편,일본,120,35325890,3949,27837490,2950,드라마,12세이상관람가,독립/예술영화
36,잃어버린 얼굴 1895,이지나,(재)서울예술단,,(재)서울예술단,20210224,개봉영화,장편,한국,63,19021000,3174,19021000,3174,뮤지컬,전체관람가,일반영화
37,더스트맨,김나경,한국예술종합학교 산학협력단,,(주)트리플픽쳐스,20210407,개봉영화,장편,한국,47,20364780,3125,12576810,1895,드라마,12세이상관람가,독립/예술영화
38,몬테크리스토: 더 뮤지컬 라이브,오윤동,씨제이포디플렉스 주식회사,,"CGV ICECON,씨제이포디플렉스 주식회사",20210319,개봉영화,장편,한국,90,54736500,2736,22423000,1119,공연,12세이상관람가,일반영화
39,부기,에디 황,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),20210421,개봉영화,장편,미국,13,13897000,2620,13601000,2584,드라마,15세이상관람가,일반영화
40,인천스텔라,백승기,꾸러기스튜디오,,(주)영화사 그램,20210325,개봉영화,장편,한국,50,16929210,2588,10088240,1502,SF,12세이상관람가,독립/예술영화
41,턴: 더 스트릿,임석진,"(주)26컴퍼니,발키리픽처스",,(주)26컴퍼니,20210331,개봉영화,장편,한국,34,13537000,2505,4932000,885,드라마,12세이상관람가,독립/예술영화
42,커피 오어 티,데렉 후이,,(주)블루라벨픽쳐스,(주)넥스트엔터테인먼트월드(NEW),20210331,개봉영화,장편,중국,119,21239350,2455,10293370,1222,코미디,12세이상관람가,독립/예술영화
43,극장판 바다 탐험대 옥토넛 : 불의 고리 대폭발,,,"(주)얼리버드픽쳐스,와이드 릴리즈(주)",주식회사 컨텐츠썬,20210428,개봉영화,장편,영국,183,19383200,2420,5474600,667,애니메이션,전체관람가,일반영화
44,간이역,김정민,유한회사 간이역,,(주)드림팩트엔터테인먼트,20210218,개봉영화,장편,한국,48,16461000,1829,16461000,1829,드라마,12세이상관람가,일반영화
45,"좋은 빛, 좋은 공기",임흥순,반달,,(주)엣나인필름,20210428,개봉영화,장편,한국,62,13837570,1765,10075100,1251,다큐멘터리,12세이상관람가,독립/예술영화
46,정말 먼 곳,박근영,봄내필름,,그린나래미디어(주),20210318,개봉영화,장편,한국,204,12280970,1734,7532970,1017,드라마,12세이상관람가,독립/예술영화
47,미션 파서블,김형주,(주)노시스컴퍼니,,(주)메리크리스마스,20210217,개봉영화,장편,한국,930,8475400,1584,7246000,1440,코미디,15세이상관람가,일반영화
48,프라미싱 영 우먼,에머랄드 펜넬,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),20210224,개봉영화,장편,미국,70,10968100,1350,5879300,752,범죄,15세이상관람가,일반영화
49,적호서생,,,찬란,찬란,20210429,개봉영화,장편,중국,23,9090220,1311,5211970,735,액션,12세이상관람가,독립/예술영화
50,국카스텐 콘서트 실황 : 해프닝,,(주)인터파크,,CGV ICECON,20210324,개봉영화,장편,한국,54,20094000,1126,4068000,226,공연,전체관람가,일반영화
51,섀도우 클라우드,,,(유)조이앤시네마,(주)제이앤씨미디어그룹,20210422,개봉영화,장편,미국,71,10140140,1086,3775040,384,SF,15세이상관람가,일반영화
52,추룡 2 : 패왕,왕정,,,라온아이(주),20210401,개봉영화,장편,중국,14,5935800,1023,5232000,937,액션,15세이상관람가,독립/예술영화
53,리틀 조,예시카 하우스너,,주식회사 왓챠,주식회사 왓챠,20210401,개봉영화,장편,오스트리아,22,9172400,907,5342900,514,드라마,12세이상관람가,독립/예술영화
54,디 아더 사이드,"오스카르 멜란데르,토르드 다니엘손",,찬란,찬란,20210325,개봉영화,장편,기타,20,4524140,751,2573880,429,공포(호러),12세이상관람가,독립/예술영화
55,싱크로닉,"아론 무어헤드,저스틴 벤슨",,(유)조이앤시네마,(주)제이앤씨미디어그룹,20210401,개봉영화,장편,미국,39,7008650,740,3331460,336,SF,15세이상관람가,일반영화
56,잃어버린 아이들,,,(주)영화사오원,(주)영화사오원,20210408,개봉영화,장편,기타,26,4578000,678,2238500,326,기타,12세이상관람가,독립/예술영화
57,스프링 송,유준상,쥬네스엔터테인먼트,,"주식회사 컨텐츠썬,(주)아우라픽처스",20210421,개봉영화,장편,한국,48,5844480,664,3194100,351,드라마,전체관람가,독립/예술영화
58,"무순, 세상을 가로질러",남승석,올록볼록 영화사,,영화배급협동조합 씨네소파,20210422,개봉영화,장편,한국,17,5531000,581,4644000,480,다큐멘터리,전체관람가,독립/예술영화
59,베르나르다 알바,연태흠,(주)브이컴퍼니,,(주)트리플픽쳐스,20210428,개봉영화,장편,한국,25,11048500,566,6959500,355,공연,15세이상관람가,일반영화
60,모리타니안,케빈 맥도널드,,(주)퍼스트런,(주)디스테이션,20210317,개봉영화,장편,미국,586,4335910,565,1928970,209,스릴러,15세이상관람가,독립/예술영화
61,브레이브 언더 파이어,,,(주)박수엔터테인먼트,(주)박수엔터테인먼트,20210317,개봉영화,장편,러시아,203,4582000,513,1445500,177,액션,12세이상관람가,일반영화
62,카오스 워킹,더그 라이만,,롯데컬처웍스(주)롯데엔터테인먼트,롯데컬처웍스(주)롯데엔터테인먼트,20210224,개봉영화,장편,미국,780,2709000,503,2656000,497,어드벤처,15세이상관람가,일반영화
63,아이카,,,(주)달빛공장,(주)디오시네마,20210325,개봉영화,장편,기타,38,4160770,501,2899270,323,드라마,12세이상관람가,독립/예술영화
65,카르멘,엠마 단테,,일미디어,일미디어,20210403,개봉영화,장편,이탈리아,10,11973200,450,8130650,271,공연,15세이상관람가,일반영화
66,불어라 검풍아,조바른,"(주)컨텐츠 빌리지,(주)엠씨엠씨",,(주)제이앤씨미디어그룹,20210408,개봉영화,장편,한국,29,3996870,442,2764870,298,액션,15세이상관람가,독립/예술영화
67,남매의 여름밤,윤단비,오누필름,,그린나래미디어(주),20200820,개봉영화,장편,한국,133,2990000,427,1744000,249,드라마,전체관람가,독립/예술영화
68,파이터,윤재호,영화사 해그림 주식회사,,㈜인디스토리,20210318,개봉영화,장편,한국,74,3311000,419,1987000,219,드라마,12세이상관람가,독립/예술영화
69,트웬티 해커,한현석,(주)도어이앤엠,,(주)도어이앤엠,20210324,개봉영화,장편,한국,74,1950000,390,825000,165,액션,15세이상관람가,일반영화
70,코드 기아스: 부활의 를르슈,타니구치 고로,,(주)얼리버드픽쳐스,(주)얼리버드픽쳐스,20210428,개봉영화,장편,일본,32,3307000,380,1533000,172,애니메이션,12세이상관람가,일반영화
71,반딧불이 딘딘과 용감한 곤충 탐험대,등위봉,,(주)영화사 진진,(주)씨네필운,20210325,개봉영화,장편,중국,99,2363970,353,486000,92,애니메이션,전체관람가,독립/예술영화
72,극장판 바이올렛 에버가든,이시다테 타이치,,미라지엔터테인먼트,(주)라이크콘텐츠,20201112,개봉영화,장편,일본,131,2885580,279,2885580,279,애니메이션,전체관람가,독립/예술영화
73,킬러파티 (양수리 살인사건),김건,씨제이 씨지브이(CJ CGV)(주),,CGV ICECON,20210331,개봉영화,장편,한국,12,3854000,257,2250000,150,공연,15세이상관람가,일반영화
74,신 테니스의 왕자 효테이 vs 릿카이 : 게임 오브 퓨처 전편,카와구치 케이이치로,,(주)얼리버드픽쳐스,(주)얼리버드픽쳐스,20210324,개봉영화,장편,일본,60,1767500,219,1029500,127,애니메이션,전체관람가,일반영화
75,시 읽는 시간,이수정,생의 한가운데,,(주)마노엔터테인먼트,20210325,개봉영화,장편,한국,15,1683500,214,989500,111,다큐멘터리,12세이상관람가,독립/예술영화
78,BBC프롬스: 거슈윈 영화 음악 콘서트,,,,(주)케빈앤컴퍼니,20210401,개봉영화,장편,독일,10,4982050,185,3082000,115,공연,전체관람가,일반영화
79,랜드,로빈 라이트,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),20210317,개봉영화,장편,미국,25,1558600,175,748000,86,드라마,12세이상관람가,일반영화
80,바이올린 플레이어,파보 웨스터버그,,주식회사 더쿱,예지림엔터테인먼트,20210415,개봉영화,장편,기타,14,1290310,155,643540,72,멜로/로맨스,15세이상관람가,독립/예술영화
81,코지 판 투테,,,,(주)케빈앤컴퍼니,20210418,개봉영화,장편,독일,7,3066160,149,2319920,111,공연,12세이상관람가,일반영화
82,듄: 드리프터,,,(주)스토리제이,(주)스토리제이,20210428,개봉영화,장편,영국,28,873000,144,323000,54,SF,12세이상관람가,일반영화
83,그녀가 사라졌다,루크 이브,,주식회사 제이씨엔터웍스,(주)스튜디오디에이치엘,20210317,개봉영화,장편,호주,143,1241200,140,747200,85,멜로/로맨스,12세이상관람가,독립/예술영화
84,극장판 바다 탐험대 옥토넛 : 대산호초 보호작전,,,(주)얼리버드픽쳐스,와이드 릴리즈(주),20201112,개봉영화,장편,영국,187,1221000,138,0,0,애니메이션,전체관람가,독립/예술영화
85,테이큰 하드체이싱,아이삭 플로렌틴,,,(유)조이앤시네마,20210408,개봉영화,장편,미국,9,1102700,131,399500,46,액션,15세이상관람가,일반영화
86,IS 탈출,,,(주)영화사내일,씨네라인월드(주),20210415,개봉영화,장편,기타,5,623000,124,600000,120,액션,15세이상관람가,독립/예술영화
87,나의 먼 가족,"한소리,이선영,김경범,오세희",주식회사 씨엠닉스,,주식회사 씨엠닉스,20210401,개봉영화,옴니버스,한국,1,337000,121,0,0,기타,12세이상관람가,독립/예술영화
88,라스트 레터,이와이 슌지,,(주)미디어캐슬,(주)스튜디오 산타클로스엔터테인먼트,20210224,개봉영화,장편,일본,160,961500,121,925500,117,멜로/로맨스,전체관람가,독립/예술영화
89,천녀유혼: 인간정,임진소,,주식회사 더쿱,"예지림엔터테인먼트,주식회사 더쿱",20210408,개봉영화,장편,중국,13,1019800,114,191800,19,판타지,15세이상관람가,독립/예술영화
90,리스타트,조 카나한,,(주)콘텐츠판다,(주)넥스트엔터테인먼트월드(NEW),20210311,개봉영화,장편,미국,529,668000,102,212000,26,액션,15세이상관람가,일반영화
91,노가리,박민국,노가리필름,,(주)드림팩트엔터테인먼트,20210331,개봉영화,장편,한국,6,748870,90,476470,57,드라마,12세이상관람가,독립/예술영화
92,와일드 마운틴 타임,존 패트릭 셰인리,,(주)스톰픽쳐스코리아,"(주)영화사 빅,(주)태양미디어그룹",20210324,개봉영화,장편,영국,272,713000,83,318000,36,멜로/로맨스,12세이상관람가,독립/예술영화
93,억남,오오토모 케이시,,(주)미디어캐슬,(주)미디어캐슬,20210421,개봉영화,장편,일본,4,646900,78,637900,77,드라마,15세이상관람가,독립/예술영화
94,라라의 신비한 모험,리스 오스볼,,"주식회사 컨텐츠썬,와이드 릴리즈(주)",와이드 릴리즈(주),20210318,개봉영화,장편,기타,165,473000,67,0,0,애니메이션,전체관람가,독립/예술영화
95,어처구니없는,,,주식회사 블루필름웍스,주식회사 블루필름웍스,20210422,개봉영화,장편,기타,7,562500,62,459500,49,미스터리,15세이상관람가,독립/예술영화
96,117편의 러브레터,페트르 가르도스,,알토미디어(주),알토미디어(주),20210318,개봉영화,장편,헝가리,18,428000,62,0,0,멜로/로맨스,15세이상관람가,독립/예술영화
97,경성 81호 : 죽지 않는 집,전인호,,,(주)라온컴퍼니플러스,20210402,개봉영화,장편,홍콩,1,300000,60,300000,60,스릴러,15세이상관람가,일반영화
120,아이 씨 유,아담 랜달,,그린나래미디어(주),(주)홈초이스,20210311,개봉영화,장편,영국,113,583440,60,453500,47,스릴러,15세이상관람가,독립/예술영화
132,특명: 스피드 레스큐,,,"(주)헤이데이필름컴퍼니,와이드 릴리즈(주)",와이드 릴리즈(주),20210329,개봉영화,장편,홍콩,21,300000,60,300000,60,액션,15세이상관람가,일반영화
136,드림빌더,,,주식회사 디에스이이디,(주)트리플픽쳐스,20210210,개봉영화,장편,기타,327,507000,57,0,0,애니메이션,전체관람가,독립/예술영화
137,아일로,,,(주)올스타엔터테인먼트,(주)에스와이코마드,20210318,개봉영화,장편,프랑스,25,292000,54,35000,5,다큐멘터리,전체관람가,독립/예술영화
138,해변의 에트랑제,오오하시 아키요,,컴퍼니 엘론 (주),(주)팝엔터테인먼트,20210218,개봉영화,장편,일본,92,401970,52,369970,47,애니메이션,15세이상관람가,독립/예술영화
139,출동! 시크릿 보틀 수호대,정연준,(주)청담러닝,,씨제이포디플렉스 주식회사,20210324,개봉영화,단편,한국,10,463500,50,194500,24,애니메이션,전체관람가,일반영화
140,아르코 라이브 무용 고요한 순환,,한국문화예술위원회,,(주)아이디어랩,20210407,개봉영화,장편,한국,5,507000,48,293000,27,공연,12세이상관람가,일반영화
141,방황하는 네덜란드인,,,,(주)케빈앤컴퍼니,20210228,개봉영화,장편,독일,7,821500,37,606500,27,공연,12세이상관람가,일반영화
143,빛과 철,배종대,"원테이크필름,영화사 새삶",,찬란,20210218,개봉영화,장편,한국,161,280000,34,261000,29,드라마,12세이상관람가,독립/예술영화
145,세자매,이승원,(주)영화사 업,,(주)리틀빅픽쳐스,20210127,개봉영화,장편,한국,569,190000,29,102000,15,드라마,15세이상관람가,독립/예술영화
148,3개의 얼굴들,자파르 파나히,,,주식회사 플릭스코,20210304,개봉영화,장편,프랑스,5,146000,21,146000,21,드라마,15세이상관람가,독립/예술영화
151,미국대전쟁,크리스토퍼 포브스,,,(유)조이앤시네마,20210429,개봉영화,장편,미국,10,20000,20,2000,2,서부극(웨스턴),15세이상관람가,일반영화
155,헬렌: 내 영혼의 자화상,안티 조키넨,,(주)영화사 진진,(주)영화사 진진,20210225,개봉영화,장편,기타,40,109000,19,0,0,드라마,12세이상관람가,독립/예술영화
156,찬실이는 복도 많지,김초희,"(주)지이프로덕션,(주)사이드미러",,찬란,20200305,개봉영화,장편,한국,241,177000,18,177000,18,드라마,전체관람가,독립/예술영화
157,그리고 방행자,손원경,주식회사 블루필름웍스,,"주식회사 블루필름웍스,THE 픽쳐스",20210311,개봉영화,장편,한국,7,41000,17,3000,3,다큐멘터리,12세이상관람가,독립/예술영화
158,미드나잇 버스,,,(주)미디어캐슬,(주)라이크콘텐츠,20210204,개봉영화,장편,일본,26,147000,17,147000,17,드라마,12세이상관람가,독립/예술영화
159,극장판 페이트/그랜드 오더 신성원탁영역 카멜롯 완더링; 아가트람,스에자와 케이,,(주)애니플러스,(주)애니플러스,20210225,개봉영화,장편,일본,91,164800,16,164800,16,애니메이션,15세이상관람가,일반영화
160,프로젝트 마스,,,(주)블루라벨픽쳐스,(주)블루라벨픽쳐스,20210318,개봉영화,장편,러시아,5,140000,14,70000,7,SF,12세이상관람가,독립/예술영화
161,밤빛,김무영,보이드 스페이스,,영화배급협동조합 씨네소파,20210304,개봉영화,장편,한국,31,83000,12,16000,2,드라마,전체관람가,독립/예술영화
162,복면목사,워렌 P. 소노다,,,(재)CBS,20210401,개봉영화,장편,캐나다,1,58000,11,58000,11,드라마,12세이상관람가,독립/예술영화
163,오늘부터 우리는!!,후쿠다 유이치,,(주)미디어캐슬,(주)미디어캐슬,20210327,개봉영화,장편,일본,3,108000,11,108000,11,코미디,15세이상관람가,일반영화
164,고백,서은영,퍼레이드 픽쳐스,,(주)리틀빅픽쳐스,20210224,개봉영화,장편,한국,255,58000,10,46000,6,드라마,15세이상관람가,독립/예술영화
165,겨울밤에,장우진,봄내필름,,㈜인디스토리,20201210,개봉영화,장편,한국,49,55000,9,0,0,드라마,12세이상관람가,독립/예술영화
166,라이브 하드,황욱,키치스필름,,(주)드림팩트엔터테인먼트,20210225,개봉영화,장편,한국,10,8000,8,8000,8,드라마,15세이상관람가,독립/예술영화
173,유어 아이즈 텔,미키 타카히로,,주식회사 더쿱,"(주)리틀빅픽쳐스,주식회사 더쿱",20210311,개봉영화,장편,일본,103,48000,5,40000,4,멜로/로맨스,15세이상관람가,독립/예술영화
178,유공자,박상훈,이닥픽쳐스,,M&M 인터내셔널,20210301,개봉영화,장편,한국,4,13000,4,13000,4,드라마,15세이상관람가,독립/예술영화
179,작전 23,딜란 베이커,,(재)CBS,(재)CBS,20210403,개봉영화,장편,미국,1,21000,4,21000,4,드라마,12세이상관람가,독립/예술영화
180,내게 찾아온 사랑,데이비드 볼트,,,(재)CBS,20210407,개봉영화,장편,미국,1,16000,3,16000,3,드라마,12세이상관람가,독립/예술영화
183,UFO 스케치,김진욱,스튜디오8,,(주)마노엔터테인먼트,20210304,개봉영화,장편,한국,10,12000,3,0,0,다큐멘터리,전체관람가,독립/예술영화
187,타오르는 여인의 초상,셀린 시아마,,그린나래미디어(주),"그린나래미디어(주),(주)홈초이스",20200116,개봉영화,장편,프랑스,120,18000,2,18000,2,드라마,15세이상관람가,독립/예술영화
209,바이킹: 블러드 워,유리 L. 슈바르츠,,,(주)영화사 안다미로,20210405,개봉영화,장편,미국,1,1000,1,0,0,액션,15세이상관람가,일반영화
239,워 히어로: 솔져 오브 갓,크리스토퍼 포브스,,,(주)영화사 안다미로,20210419,개봉영화,장편,미국,1,1000,1,0,0,액션,15세이상관람가,일반영화
250,패트리어트,,,(주)퍼스트런,(주)퍼스트런,20210408,개봉영화,장편,미국,1,6000,1,0,0,액션,15세이상관람가,일반영화
