NO,MOVIE_NM,DRCTR_NM,MAKR_NM,INCME_CMPNY_NM,DISTB_CMPNY_NM,OPN_DE,MOVIE_TY_NM,MOVIE_STLE_NM,NLTY_NM,TOT_SCRN_CO,SALES_PRICE,VIEWNG_NMPR_CO,SEOUL_SALES_PRICE,SEOUL_VIEWNG_NMPR_CO,GENRE_NM,GRAD_NM,MOVIE_SDIV_NM
55,몬스터 패밀리 2,호거 태프,,(주)퍼스트런,메가박스중앙(주),20230802,개봉영화,장편,영국,434,,,,310,애니메이션,전체관람가,독립/예술영화
56,이노센트,에실 보그트,,,(주)스튜디오디에이치엘,20230906,개봉영화,장편,노르웨이,60,,,,,공포(호러),15세이상관람가,독립/예술영화
57,번개맨: 더 비기닝,"한상호,박성배",한국교육방송공사 EBS,,"(주)드림팩트엔터테인먼트,(주)빅브라더스",20230920,개봉영화,장편,한국,181,,,,474,애니메이션,전체관람가,독립/예술영화
58,킴스 비디오,,,오드,오드,20230927,개봉영화,장편,미국,39,,,,,다큐멘터리,12세이상관람가,독립/예술영화
59,노크: 더 하우스,사무엘 보딘,,(주)누리픽쳐스,(주)누리픽쳐스,20230920,개봉영화,장편,미국,92,,,,657,공포(호러),15세이상관람가,일반영화
60,보호자,정우성,(주)영화사테이크,,(주)에이스메이커무비웍스,20230815,개봉영화,장편,한국,685,,,,307,액션,15세이상관람가,일반영화
61,비공식작전,김성훈,"(주)와인드업필름,와이낫필름",,(주)쇼박스,20230802,개봉영화,장편,한국,,,,,358,드라마,12세이상관람가,일반영화
62,런닝맨: 리벤져스,엄영식,(주)로커스,,(주)넥스트엔터테인먼트월드(NEW),20230810,개봉영화,장편,한국,221,,,,503,애니메이션,전체관람가,독립/예술영화
63,뮤직 샤펠,도미니크 데루데르,,해피송,해피송,20230913,개봉영화,장편,벨기에,39,,,,,드라마,12세이상관람가,독립/예술영화
64,강변의 무코리타,오기가미 나오코,,(주)엔케이컨텐츠,(주)디스테이션,20230823,개봉영화,장편,일본,131,,,,896,드라마,12세이상관람가,독립/예술영화
65,물꽃의 전설,고희영,,,(주)영화사 진진,20230830,개봉영화,장편,한국,33,,,,941,다큐멘터리,전체관람가,독립/예술영화
66,잔고: 분노의 적자,백승기,꾸러기스튜디오,,(주)영화사 그램,20230913,개봉영화,장편,한국,42,,,,,서부극(웨스턴),12세이상관람가,독립/예술영화
67,볼코노고프 대위 탈출하다,"나타샤 메르쿨로바,알렉세이 추포프",,주식회사 슈아픽처스,주식회사 슈아픽처스,20230823,개봉영화,장편,러시아,36,,,,,스릴러,15세이상관람가,독립/예술영화
68,나의 그리스식 웨딩 3,니아 발다로스,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),20230920,개봉영화,장편,미국,7,,,,,코미디,12세이상관람가,일반영화
69,절해고도,김미영,보리와 오디 영화사,,"아이 엠,무브먼트",20230927,개봉영화,장편,한국,36,,,,,드라마,12세이상관람가,독립/예술영화
70,그녀의 취미생활,하명미,웬에버스튜디오,,(주)트리플픽쳐스,20230830,개봉영화,장편,한국,52,,,,720,미스터리,15세이상관람가,독립/예술영화
71,탄생,박흥식,"민영화사,가톨릭문화원 ALMA ART",,"씨제이 씨지브이(CJ CGV)(주),(주)레드아이스 엔터테인먼트",20221130,개봉영화,장편,한국,670,,,,2,드라마,12세이상관람가,일반영화
72,거룩한 술꾼의 전설,에르마노 올미,,일미디어,일미디어,20230830,개봉영화,장편,이탈리아,18,,,,958,드라마,15세이상관람가,독립/예술영화
73,지옥만세,임오정,한국영화아카데미,,찬란,20230816,개봉영화,장편,한국,65,,,,787,어드벤처,12세이상관람가,독립/예술영화
74,다음 소희,정주리,"트윈플러스파트너스(주),크랭크업필름(주)",,트윈플러스파트너스(주),20230208,개봉영화,장편,한국,562,,,,356,드라마,15세이상관람가,독립/예술영화
75,극장판 슈퍼윙스: 맥시멈 스피드,정길훈,(주)퍼니플럭스,,(주)넥스트엔터테인먼트월드(NEW),20230720,개봉영화,장편,한국,407,,,0,0,애니메이션,전체관람가,일반영화
76,"안녕, 내일 또 만나",백승빈,(주)루이스 픽쳐스,,"(주)영화사 안다미로,영화로운 형제",20230913,개봉영화,장편,한국,21,,,,861,드라마,12세이상관람가,독립/예술영화
77,치치핑핑의 쿵쿵따 탐험대,이광범,(주)에픽캔,,(주)에픽캔,20230410,개봉영화,장편,한국,4,,,,32,공연,전체관람가,일반영화
78,비밀의 언덕,이지은,오스프링 필름,,(주)엣나인필름,20230712,개봉영화,장편,한국,56,,974,,883,기타,전체관람가,독립/예술영화
79,마에스트로,브뤼노 시슈,,(주)티캐스트,(주)티캐스트,20230809,개봉영화,장편,프랑스,45,,817,,622,드라마,12세이상관람가,독립/예술영화
80,돈 룩 디퍼,캐서린 하드윅,,(주)메타플로스튜디오,"(주)메타플로스튜디오,주식회사 블루필름웍스",20230907,개봉영화,장편,미국,14,,812,,636,SF,15세이상관람가,일반영화
81,더 리프: 언더 워터,앤드류 트라우키,,(주)올스타엔터테인먼트,(주)이놀미디어,20230920,개봉영화,장편,호주,33,,798,,450,스릴러,15세이상관람가,일반영화
82,메가로돈 2,벤 휘틀리,,워너브러더스 코리아(주),워너브러더스 코리아(주),20230815,개봉영화,장편,미국,415,,791,,70,액션,12세이상관람가,일반영화
83,책 종이 가위,,,"(주)디오시네마,GATE6","(주)디오시네마,GATE6",20230913,개봉영화,장편,일본,14,,717,,559,다큐멘터리,전체관람가,독립/예술영화
84,극장판 피노키오 위대한 모험,바실리 로벤스키,,(주)태양미디어그룹,"와이드 릴리즈(주),(주)태양미디어그룹",20230713,개봉영화,장편,헝가리,208,,627,,72,애니메이션,전체관람가,독립/예술영화
85,너의 시선이 머무는 곳에,황다슬,(주)더블유스토리,,씨제이 씨지브이(CJ CGV)(주),20230906,개봉영화,장편,한국,14,,592,,479,드라마,12세이상관람가,일반영화
86,마인드 유니버스,김진무,"굿인스토리,(주)인벤트스톤",,영화사빅,20230920,개봉영화,옴니버스,한국,12,,500,,436,SF,12세이상관람가,독립/예술영화
87,핑크퐁 시네마 콘서트3 : 진저브레드맨을 잡아라,변희선,더핑크퐁컴퍼니(주),,더핑크퐁컴퍼니(주),20230726,개봉영화,장편,한국,128,,499,,87,애니메이션,전체관람가,독립/예술영화
88,아버지의 마음,김상철,파이오니아21,,"(주)드림팩트엔터테인먼트,파이오니아21",20230720,개봉영화,장편,한국,85,,484,,124,다큐멘터리,전체관람가,일반영화
89,커밍 홈 어게인,웨인 왕,,대성필름,시네마 뉴원,20230920,개봉영화,장편,미국,12,,478,,409,드라마,전체관람가,독립/예술영화
90,료마! 테니스의 왕자: 디사이드,코지나 히로시,,(주)미디어캐슬,(주)미디어캐슬,20230916,개봉영화,장편,일본,7,,382,,242,애니메이션,12세이상관람가,독립/예술영화
91,피아노 프리즘,오재형,,,필름다빈,20230830,개봉영화,장편,한국,17,,371,,119,다큐멘터리,전체관람가,독립/예술영화
92,경미의 세계,구지현,한국예술종합학교 미디어콘텐츠센터,,트윈플러스파트너스(주),20230920,개봉영화,장편,한국,13,,336,,245,드라마,12세이상관람가,독립/예술영화
93,에브리씽 에브리웨어 올 앳 원스,"다니엘 콴,다니엘 쉐이너트",,(주)더쿱디스트리뷰션,워터홀컴퍼니(주),20221012,개봉영화,장편,미국,620,,320,,320,액션,15세이상관람가,독립/예술영화
94,리벤지 나이트,에드워드 드레이크,,(주)엔케이컨텐츠,(주)엔케이컨텐츠,20230913,개봉영화,장편,미국,26,,316,,151,액션,15세이상관람가,일반영화
95,애스터로이드 시티,웨스 앤더슨,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),20230628,개봉영화,장편,미국,269,,295,,295,드라마,12세이상관람가,일반영화
96,로보카폴리 안전교실 교통편,엄준영,(주)로이비쥬얼,,(주)로이비쥬얼,20220919,개봉영화,장편,한국,16,,268,0,0,애니메이션,전체관람가,일반영화
97,람보르기니: 전설이 된 남자,바비 모레스코,,(주)누리픽쳐스,(주)누리픽쳐스,20230823,개봉영화,장편,이탈리아,5,,231,,36,드라마,12세이상관람가,일반영화
98,퀴어 마이 프렌즈,서아현,시소픽쳐스,,(주)영화사 그램,20230809,개봉영화,장편,한국,38,,224,,142,다큐멘터리,12세이상관람가,독립/예술영화
99,킬러의 레스토랑,잭 골든,,(주)스튜디오디에이치엘,(주)스튜디오디에이치엘,20230817,개봉영화,장편,미국,44,,200,0,0,액션,15세이상관람가,일반영화
100,납치: 사라진 메구미,,,,(유)조이앤시네마,20230923,개봉영화,장편,일본,1,,192,,93,드라마,15세이상관람가,일반영화
101,하나님의 마음,,,주식회사 블루필름웍스,"주식회사 블루필름웍스,(주)버킷스튜디오",20230628,개봉영화,장편,미국,117,,169,,82,드라마,12세이상관람가,일반영화
102,살바도르 달리 : 불멸을 찾아서,데이비드 푸졸,,,(주)마노엔터테인먼트,20230802,개봉영화,장편,스페인,34,,160,,41,다큐멘터리,12세이상관람가,독립/예술영화
103,너의 순간,이상준,후앤유아츠(주),,영화로운 형제,20230816,개봉영화,장편,한국,26,,157,,5,멜로/로맨스,12세이상관람가,독립/예술영화
104,범죄도시3,이상용,"주식회사 빅펀치픽쳐스,(주)홍필름,(주)비에이엔터테인먼트",,"주식회사 에이비오엔터테인먼트,플러스엠 엔터테인먼트",20230531,개봉영화,장편,한국,,,152,,31,범죄,15세이상관람가,일반영화
105,작전명씨울프,스티븐 루크,,(주)제이앤씨미디어그룹,(주)제이앤씨미디어그룹,20230921,개봉영화,장편,미국,4,,148,,82,드라마,15세이상관람가,일반영화
106,에릭 클랩튼: 어크로스 24 나이츠,데이비드 바나드,,(주)케빈앤컴퍼니,(주)케빈앤컴퍼니,20230823,개봉영화,장편,영국,18,,128,,93,공연,12세이상관람가,일반영화
107,말이야 바른 말이지,"김소형,박동훈,최하나,송현주,한인미,윤성호","서울독립영화제,씨에스픽쳐스",,서울독립영화제,20230517,개봉영화,옴니버스,한국,34,,120,0,0,코미디,전체관람가,독립/예술영화
108,킹 오브 뉴욕,아벨 페라라,,일미디어,일미디어,20230927,개봉영화,장편,미국,8,,118,,82,액션,청소년관람불가,일반영화
109,연악: 나의 운명,박한열,주식회사 도화원엔터테인먼트,,시네마 뉴원,20230810,개봉영화,장편,한국,7,,116,,82,사극,전체관람가,독립/예술영화
110,경감 매그레,,,,(주)영화사 안다미로,20230830,개봉영화,장편,프랑스,5,,105,0,0,스릴러,12세이상관람가,독립/예술영화
111,다섯 번째 흉추,박세영,,,㈜인디스토리,20230802,개봉영화,장편,한국,43,,104,,80,드라마,15세이상관람가,독립/예술영화
112,라모나,,,주식회사 블루필름웍스,주식회사 블루필름웍스,20230831,개봉영화,장편,스페인,5,,93,,6,드라마,15세이상관람가,독립/예술영화
113,식운,테라카도 지몬,,(주)미디어캐슬,(주)미디어캐슬,20230901,개봉영화,장편,일본,5,,90,0,0,드라마,전체관람가,일반영화
114,너의 눈을 들여다보면,미야케 쇼,,(주)디오시네마,(주)디오시네마,20230614,개봉영화,장편,프랑스,71,,76,0,0,드라마,전체관람가,독립/예술영화
115,어디로 가고 싶으신가요,김희정,(주)인벤트스톤,,(주)디스테이션,20230705,개봉영화,장편,한국,89,,74,0,0,드라마,12세이상관람가,독립/예술영화
116,붉은 사막,미켈란젤로 안토니오니,,일미디어,일미디어,20230726,개봉영화,장편,이탈리아,18,,61,,10,드라마,15세이상관람가,독립/예술영화
117,"1986 그 여름, 그리고 고등어통조림",,,(주)얼리버드픽쳐스,와이드 릴리즈(주),20230705,개봉영화,장편,일본,111,,60,,57,드라마,12세이상관람가,독립/예술영화
118,기적을 믿는 소녀,리처드 코렐,,주식회사 온 피크,홀리가든,20230705,개봉영화,장편,미국,76,,55,,55,드라마,전체관람가,일반영화
119,오르소,,,,주식회사 풍경소리,20230921,개봉영화,장편,프랑스,5,,54,0,0,멜로/로맨스,청소년관람불가,독립/예술영화
120,말없는 소녀,,,주식회사 슈아픽처스,주식회사 슈아픽처스,20230531,개봉영화,장편,아일랜드,52,,52,,37,드라마,전체관람가,독립/예술영화
121,피닉스 미션,,,,주식회사 풍경소리,20230927,개봉영화,장편,미국,5,,46,0,0,전쟁,15세이상관람가,독립/예술영화
122,아만다,,,(주)영화사 사계절,(주)이놀미디어,20230823,개봉영화,장편,이탈리아,29,,44,,10,드라마,15세이상관람가,독립/예술영화
123,틴에이지 크라켄 루비,커크 드 미코,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),20230725,개봉영화,장편,미국,203,,43,0,0,애니메이션,전체관람가,일반영화
125,위대한 작은 농장,존 체스터,,(주)엣나인필름,(주)엣나인필름,20230614,개봉영화,장편,미국,31,,39,,3,다큐멘터리,전체관람가,독립/예술영화
126,보 이즈 어프레이드,아리 에스터,,(주)싸이더스,(주)스튜디오디에이치엘,20230705,개봉영화,장편,미국,312,,32,,27,어드벤처,청소년관람불가,독립/예술영화
127,슬픔의 삼각형,루벤 외스틀룬드,,그린나래미디어(주),"그린나래미디어(주),(주)플레이그램,메가박스중앙(주)",20230517,개봉영화,장편,미국,294,,32,,20,코미디,15세이상관람가,독립/예술영화
128,사랑하는 당신에게,델핀 르에리세,,(주)티캐스트,(주)티캐스트,20230531,개봉영화,장편,벨기에,28,,22,,22,드라마,12세이상관람가,독립/예술영화
129,보통의 카스미,,,(주)비싸이드 픽쳐스,(주)비싸이드 픽쳐스,20230719,개봉영화,장편,일본,24,,14,0,0,드라마,12세이상관람가,독립/예술영화
130,그 노래,오성수,"에스지엔터테인먼트(주),주식회사 씨엠닉스",,주식회사 씨엠닉스,20230816,개봉영화,장편,한국,5,,13,0,0,드라마,12세이상관람가,독립/예술영화
131,99번의 정사,얀 가스만,,주식회사 풍경소리,주식회사 풍경소리,20230824,개봉영화,장편,기타,5,,13,0,0,기타,청소년관람불가,독립/예술영화
132,물안에서,홍상수,(주)영화제작전원사,,"(주)영화제작전원사 ,(주)콘텐츠판다",20230412,개봉영화,장편,한국,61,,12,,12,드라마,12세이상관람가,독립/예술영화
133,비닐하우스,이솔희,한국영화아카데미,,(주)트리플픽쳐스,20230726,개봉영화,장편,한국,78,,12,,3,범죄,15세이상관람가,독립/예술영화
134,디어 마이 러브,클라우스 해로,,미디어소프트,(주)뮤제엔터테인먼트,20230712,개봉영화,장편,기타,23,,11,,6,멜로/로맨스,전체관람가,독립/예술영화
135,더 버닝 씨,,,(주)엣나인필름,(주)엣나인필름,20230823,개봉영화,장편,노르웨이,36,,10,,10,,12세이상관람가,독립/예술영화
136,블랙 데몬,애드리언 그런버그,,(주)엔케이컨텐츠,(주)엔케이컨텐츠,20230905,개봉영화,장편,미국,1,,10,0,0,스릴러,15세이상관람가,일반영화
137,이름 없는 춤,이누도 잇신,,"(주)디오시네마,GATE6","(주)디오시네마,GATE6",20230809,개봉영화,장편,일본,14,,10,0,0,다큐멘터리,12세이상관람가,독립/예술영화
138,론 서바이버 : 아이 엠 리벤지,,,,라온아이(주),20230914,개봉영화,장편,미국,1,,8,0,0,액션,청소년관람불가,일반영화
139,지옥갱,애드리언 랭글리,,,(주)투케이에스픽처스,20230914,개봉영화,온라인전용,미국,1,,8,0,0,전쟁,15세이상관람가,일반영화
140,더 썬,플로리안 젤러,,그린나래미디어(주),(주)스튜디오디에이치엘,20230719,개봉영화,장편,영국,62,,5,0,0,드라마,15세이상관람가,독립/예술영화
142,작은정원,이마리오,아나레스,,(주)시네마달,20230712,개봉영화,장편,한국,20,,5,0,0,다큐멘터리,전체관람가,독립/예술영화
143,러브 라이프,후카다 코지,,M&M 인터내셔널,M&M 인터내셔널,20230719,개봉영화,장편,일본,30,,2,,2,드라마,12세이상관람가,독립/예술영화
144,사고물건 무서운 방,나카타 히데오,,(주)미디어캐슬,(주)미디어캐슬,20230816,개봉영화,장편,일본,1,,2,0,0,공포(호러),15세이상관람가,일반영화
152,그래픽 디자이어,,,,(주)콘텐트마인,20230918,개봉영화,장편,영국,1,,1,0,0,,청소년관람불가,일반영화
