NO,MOVIE_NM,DRCTR_NM,MAKR_NM,INCME_CMPNY_NM,DISTB_CMPNY_NM,OPN_DE,MOVIE_TY_NM,MOVIE_STLE_NM,NLTY_NM,TOT_SCRN_CO,SALES_PRICE,VIEWNG_NMPR_CO,SEOUL_SALES_PRICE,SEOUL_VIEWNG_NMPR_CO,GENRE_NM,GRAD_NM,MOVIE_SDIV_NM
11,웅남이,박성광,(주)영화사김치,,씨제이 씨지브이(CJ CGV)(주),20230322,개봉영화,장편,한국,829,,,,,코미디,15세이상관람가,일반영화
12,렌필드,크리스 맥케이,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),20230419,개봉영화,장편,미국,577,,,,,코미디,청소년관람불가,일반영화
13,거울 속 외딴 성,하라 케이이치,,(주)대교 미디어콘텐츠사업본부,워터홀컴퍼니(주),20230412,개봉영화,장편,일본,335,,,,,애니메이션,12세이상관람가,독립/예술영화
14,소울메이트,민용근,"클라이맥스 스튜디오(주),(주)앤드마크,(주)스튜디오앤뉴,(주)키이스트",,(주)넥스트엔터테인먼트월드(NEW),20230315,개봉영화,장편,한국,749,,,,,드라마,12세이상관람가,일반영화
15,파벨만스,스티븐 스필버그,,(주)씨제이이엔엠,(주)씨제이이엔엠,20230322,개봉영화,장편,미국,450,,,,,드라마,12세이상관람가,일반영화
16,치킨래빗: 잃어버린 보물을 찾아서,벤 스타센,,(주)퍼스트런,(주)스튜디오디에이치엘,20230318,개봉영화,장편,벨기에,234,,,,,애니메이션,전체관람가,독립/예술영화
17,오토라는 남자,마크 포스터,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,20230329,개봉영화,장편,미국,371,,,,,드라마,12세이상관람가,일반영화
18,카구야 님은 고백받고 싶어 첫 키스는 끝나지 않아,하타케야마 마모루,,애니맥스 브로드캐스팅 코리아 유한회사,(주)디스테이션,20230406,개봉영화,장편,일본,107,,,,,애니메이션,12세이상관람가,일반영화
19,라이스보이 슬립스,앤소니 심,,판씨네마(주),판씨네마(주),20230419,개봉영화,장편,캐나다,250,,,,,가족,15세이상관람가,독립/예술영화
20,멍뭉이,김주환,"(주)와이웍스엔터테인먼트,(주)돈키호테엔터테인먼트",,(주)키다리스튜디오,20230301,개봉영화,장편,한국,649,,,,,드라마,전체관람가,일반영화
21,무명,청어,,(주)콘텐츠판다,(주)콘텐츠판다,20230426,개봉영화,장편,중국,201,,,,,스릴러,15세이상관람가,일반영화
22,아임 히어로 더 파이널,오윤동,씨제이포디플렉스 주식회사,,"씨제이포디플렉스 주식회사,CGV ICECON",20230301,개봉영화,장편,한국,146,,,,,공연,전체관람가,일반영화
23,오글리스: 웰컴 투 냄새 마을,토비 젠켈,,(주)박수엔터테인먼트,(주)박수엔터테인먼트,20230406,개봉영화,장편,독일,256,,,,,애니메이션,전체관람가,일반영화
24,65,"스콧 벡,브라이언 우즈",,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,20230420,개봉영화,장편,미국,462,,,,,액션,12세이상관람가,일반영화
25,에브리씽 에브리웨어 올 앳 원스+,"다니엘 콴,다니엘 쉐이너트",,(주)더쿱디스트리뷰션,워터홀컴퍼니(주),20230301,개봉영화,장편,미국,199,,,,,액션,15세이상관람가,일반영화
26,곰돌이 푸: 피와 꿀,,,(주)퍼스트런,(주)팝엔터테인먼트,20230406,개봉영화,장편,영국,189,,,,,공포(호러),청소년관람불가,일반영화
27,아머드 사우루스: 기계공룡제국의 침략,강대일,대원미디어(주),,트윈플러스파트너스(주),20230420,개봉영화,장편,한국,236,,,,,애니메이션,전체관람가,일반영화
28,"귀멸의 칼날: 상현집결, 그리고 도공 마을로",소토자키 하루오,,애니맥스 브로드캐스팅 코리아 유한회사,(주)디스테이션,20230302,개봉영화,장편,일본,410,,,,,애니메이션,15세이상관람가,일반영화
29,엘 카미노,손미나,씨제이 씨지브이(CJ CGV)(주),,"씨제이 씨지브이(CJ CGV)(주),CGV ICECON",20230329,개봉영화,장편,한국,34,,,,,다큐멘터리,전체관람가,일반영화
30,항구의 니쿠코짱!,와타나베 아유무,,(주)미디어캐슬,트윈플러스파트너스(주),20230427,개봉영화,장편,일본,123,,,,,애니메이션,전체관람가,독립/예술영화
31,오디션,미이케 다카시,,(주)히스토리필름,와이드 릴리즈(주),20230419,개봉영화,장편,일본,122,,,,,공포(호러),청소년관람불가,독립/예술영화
32,장기자랑,이소현,영화사 연필,,(주)영화사 진진,20230405,개봉영화,장편,한국,57,,,,,다큐멘터리,12세이상관람가,독립/예술영화
33,나는 여기에 있다,신근호,(주)미학인우주선,,와이드 릴리즈(주),20230412,개봉영화,장편,한국,122,,,,,범죄,15세이상관람가,일반영화
34,다음 소희,정주리,"트윈플러스파트너스(주),크랭크업필름(주)",,트윈플러스파트너스(주),20230208,개봉영화,장편,한국,562,,,,,드라마,15세이상관람가,독립/예술영화
35,이니셰린의 밴시,마틴 맥도나,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,20230315,개봉영화,장편,미국,135,,,,,드라마,15세이상관람가,독립/예술영화
36,아바타: 물의 길,제임스 카메론,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,20221214,개봉영화,장편,미국,,,,,,액션,12세이상관람가,일반영화
37,귀를 기울이면,히라카와 유이치로,,(주)퍼스트런,(주)팝엔터테인먼트,20230419,개봉영화,장편,일본,123,,,,,멜로/로맨스,전체관람가,일반영화
38,카운트,권혁재,"(주)필름케이,(주)26컴퍼니",,(주)씨제이이엔엠,20230222,개봉영화,장편,한국,946,,,,,드라마,12세이상관람가,일반영화
39,더 웨일,대런 아로노프스키,,그린나래미디어(주),(주)스튜디오디에이치엘,20230301,개봉영화,장편,미국,203,,,,,드라마,15세이상관람가,독립/예술영화
40,콜드플레이 뮤직 오브 더 스피어스: 라이브 앳 리버 플레이트,,,,씨제이포디플렉스 주식회사,20230419,개봉영화,장편,영국,74,,,,,공연,전체관람가,일반영화
41,라스트 필름 쇼,판 나린,,(주)메타플로스튜디오,"주식회사 블루필름웍스,(주)버킷스튜디오",20230412,개봉영화,장편,인도,36,,,,,드라마,전체관람가,독립/예술영화
42,물안에서,홍상수,(주)영화제작전원사,,"(주)영화제작전원사 ,(주)콘텐츠판다",20230412,개봉영화,장편,한국,61,,,,,드라마,12세이상관람가,독립/예술영화
43,뮤턴트 이스케이프,숀 패트릭 오렐리,,주식회사 제이씨엔터웍스,주식회사 제이씨엔터웍스,20230405,개봉영화,장편,캐나다,116,,,,861,액션,15세이상관람가,독립/예술영화
44,똑똑똑,M. 나이트 샤말란,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),20230308,개봉영화,장편,미국,472,,,,,미스터리,15세이상관람가,일반영화
45,대외비,이원태,"(주)트윈필름,(주)비에이엔터테인먼트",,플러스엠 엔터테인먼트,20230301,개봉영화,장편,한국,,,,,896,범죄,15세이상관람가,일반영화
46,사랑의 고고학,이완민,(주)맑은시네마,,(주)엣나인필름,20230412,개봉영화,장편,한국,42,,,,,드라마,15세이상관람가,독립/예술영화
47,샷건 웨딩,제이슨 무어,,"(주)제이앤씨미디어그룹,(유)조이앤시네마","와이드 릴리즈(주),(주)제이앤씨미디어그룹",20230329,개봉영화,장편,미국,126,,,,805,액션,15세이상관람가,일반영화
48,탄생,박흥식,"민영화사,가톨릭문화원 ALMA ART",,"씨제이 씨지브이(CJ CGV)(주),(주)레드아이스 엔터테인먼트",20221130,개봉영화,장편,한국,670,,,,385,드라마,12세이상관람가,일반영화
49,피기,카를로타 페레다,,해피송,해피송,20230426,개봉영화,장편,스페인,69,,,,,스릴러,15세이상관람가,독립/예술영화
50,제비,이송희일,(주)시네마달,,(주)시네마달,20230412,개봉영화,장편,한국,28,,,,,드라마,15세이상관람가,독립/예술영화
51,꼬마돼지 베이브의 바다 대모험,종위,,(주)박수엔터테인먼트,(주)박수엔터테인먼트,20230323,개봉영화,장편,중국,319,,,,76,애니메이션,전체관람가,일반영화
52,영웅,윤제균,"(주)제이케이필름,(주)씨제이이엔엠",,(주)씨제이이엔엠,20221221,개봉영화,장편,한국,,,,,988,드라마,12세이상관람가,일반영화
53,애프터썬,,,그린나래미디어(주),"그린나래미디어(주),(주)영화사 안다미로",20230201,개봉영화,장편,영국,64,,,,,드라마,12세이상관람가,독립/예술영화
54,두다다쿵: 후후섬의 비밀,"최병선,김지윤",아이스크림 스튜디오(주),,(주)넥스트엔터테인먼트월드(NEW),20230215,개봉영화,장편,한국,514,,,0,0,애니메이션,전체관람가,일반영화
55,여덟 번째 감각,"백인우,베르너 두 플레시스",(주)문라이트이엔티,,"(주)플레이그램,(주)영화특별시에스엠씨",20230329,개봉영화,장편,한국,80,,,,,멜로/로맨스,15세이상관람가,독립/예술영화
56,찬란한 나의 복수,임성운,"주식회사 고래픽처스,시금치 픽쳐스",,영화배급협동조합 씨네소파,20230329,개봉영화,장편,한국,59,,,,564,드라마,15세이상관람가,독립/예술영화
57,상견니,황천인,,오드,"오드,리바이브콘텐츠 주식회사,씨제이 씨지브이(CJ CGV)(주)",20230125,개봉영화,장편,대만,699,,,,,드라마,15세이상관람가,일반영화
58,흐르다,김현정,영화문,,M&M 인터내셔널,20230329,개봉영화,장편,한국,43,,,,678,드라마,12세이상관람가,독립/예술영화
59,모나리자와 블러드 문,애나 릴리 아미푸르,,판씨네마(주),판씨네마(주),20230322,개봉영화,장편,미국,369,,,,,판타지,15세이상관람가,독립/예술영화
60,자전거 도둑,비토리오 데 시카,,일미디어,일미디어,20230426,개봉영화,장편,이탈리아,32,,,,929,드라마,12세이상관람가,독립/예술영화
61,TAR 타르,토드 필드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),20230222,개봉영화,장편,미국,197,,,,,드라마,15세이상관람가,일반영화
62,낭만적 공장,조은성,크랭크업필름(주),,(주)영화사오원,20230419,개봉영화,장편,한국,27,,,,942,멜로/로맨스,15세이상관람가,독립/예술영화
63,여섯 개의 밤,최창환,"(주)컬쳐플랫폼,매치컷(주)",,㈜인디스토리,20230329,개봉영화,장편,한국,34,,,,481,드라마,12세이상관람가,독립/예술영화
64,오늘 출가합니다,김성환,미디어나무(주),,(주)트리플픽쳐스,20230405,개봉영화,장편,한국,20,,902,,451,드라마,12세이상관람가,독립/예술영화
65,플레인,장프랑소와 리셰,,(주)누리픽쳐스,(주)누리픽쳐스,20230315,개봉영화,장편,미국,358,,901,,722,액션,15세이상관람가,일반영화
66,보이지 않아,천세환,"주식회사 아웃런브라더스픽처스,주식회사 퍼니필름",,(주)무비다이브,20230419,개봉영화,장편,한국,29,,892,,629,드라마,12세이상관람가,일반영화
67,불멸의 여자,최종태,주식회사 영화사소요,,"(주)드림팩트엔터테인먼트,(주)아크메",20230405,개봉영화,장편,한국,22,,880,,550,드라마,15세이상관람가,독립/예술영화
68,서치 2,"니콜라스 D 존슨,윌 메릭",,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,20230222,개봉영화,장편,미국,868,,862,,355,미스터리,12세이상관람가,일반영화
69,프로메어,이마이시 히로유키,,(주)미디어캐슬,(주)영화사 그램,20221020,개봉영화,장편,일본,63,,830,,763,애니메이션,15세이상관람가,독립/예술영화
70,로보카폴리 안전교실 교통편,엄준영,(주)로이비쥬얼,,(주)로이비쥬얼,20220919,개봉영화,장편,한국,16,,748,0,0,애니메이션,전체관람가,일반영화
71,치치핑핑의 쿵쿵따 탐험대,이광범,(주)에픽캔,,(주)에픽캔,20230410,개봉영화,장편,한국,4,,730,,18,공연,전체관람가,일반영화
72,캐리 러브콘서트 케이팝,이미리,(주)캐리소프트,,씨제이 씨지브이(CJ CGV)(주),20230420,개봉영화,장편,한국,27,,690,,248,공연,전체관람가,일반영화
73,나의 연인에게,앤 조라 베라치드,,씨네블루밍,(주)까멜리아이엔티,20230329,개봉영화,장편,독일,27,,684,,295,드라마,15세이상관람가,독립/예술영화
74,그대 어이가리,이창열,(주)영화사 순수,,(주)영화사 순수,20230308,개봉영화,장편,한국,82,,666,,522,드라마,12세이상관람가,독립/예술영화
75,어떤 영웅,아쉬가르 파라디,,(주)영화사 진진,(주)영화사 진진,20230315,개봉영화,장편,프랑스,38,,623,,431,드라마,12세이상관람가,독립/예술영화
76,콜 제인,필리스 나기,,(주)누리픽쳐스,"(주)누리픽쳐스,(주)영화특별시에스엠씨",20230308,개봉영화,장편,영국,70,,600,,325,드라마,12세이상관람가,독립/예술영화
77,"블루 서멀, 같은 하늘을 보고 싶어",타치바나 마사키,,(주)박수엔터테인먼트,(주)박수엔터테인먼트,20230329,개봉영화,장편,일본,62,,591,,181,애니메이션,전체관람가,독립/예술영화
78,바빌론,데이미언 셔젤,,롯데컬처웍스(주)롯데엔터테인먼트,롯데컬처웍스(주)롯데엔터테인먼트,20230201,개봉영화,장편,미국,852,,519,,519,드라마,청소년관람불가,일반영화
79,에브리씽 에브리웨어 올 앳 원스,"다니엘 콴,다니엘 쉐이너트",,(주)더쿱디스트리뷰션,워터홀컴퍼니(주),20221012,개봉영화,장편,미국,620,,514,,311,액션,15세이상관람가,독립/예술영화
80,6번 칸,유호 쿠오스마넨,,(주)싸이더스,"(주)싸이더스,스튜디오 에이드",20230308,개봉영화,장편,독일,41,,477,,315,드라마,15세이상관람가,독립/예술영화
81,장화신은 고양이: 끝내주는 모험,조엘 크로포드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),20230104,개봉영화,장편,미국,924,,433,0,0,애니메이션,전체관람가,일반영화
82,차별,"김지운,김도희",이스크라21,,(주)디오시네마,20230322,개봉영화,장편,한국,24,,424,,235,다큐멘터리,전체관람가,독립/예술영화
83,튤립 모양,양윤모,(주)삼거리픽쳐스,,(주)삼거리픽쳐스,20230419,개봉영화,장편,한국,31,,423,,200,드라마,12세이상관람가,독립/예술영화
84,밥만 잘 사주는 이상한 이사님 극장판,양경희,헤븐리 주식회사,,헤븐리 주식회사,20230412,개봉영화,장편,한국,18,,398,,299,드라마,15세이상관람가,일반영화
85,샤잠! 신들의 분노,데이비드 F. 샌드버그,,워너브러더스 코리아(주),워너브러더스 코리아(주),20230315,개봉영화,장편,미국,799,,397,,245,액션,12세이상관람가,일반영화
86,2퍼센트,문신구,엠에스케이컨텐츠,,시네마 뉴원,20230427,개봉영화,장편,한국,8,,361,,194,드라마,12세이상관람가,독립/예술영화
87,메탈리카: 72 시즌스,팀 색센티,,,씨제이포디플렉스 주식회사,20230413,개봉영화,장편,미국,17,,337,,167,공연,12세이상관람가,일반영화
88,헤어질 결심,박찬욱,모호필름,,(주)씨제이이엔엠,20220629,개봉영화,장편,한국,,,278,,212,미스터리,15세이상관람가,일반영화
89,바다 탐험대 옥토넛 육지수호 대작전 : 열대우림을 지켜라!,,,"(주)얼리버드픽쳐스,와이드 릴리즈(주)",와이드 릴리즈(주),20230223,개봉영화,장편,영국,284,,274,,105,애니메이션,전체관람가,독립/예술영화
90,사쿠라,야자키 히토시,,,(주)미디어캐슬,20230401,개봉영화,장편,일본,4,,219,,151,드라마,15세이상관람가,일반영화
91,하룻밤,시라이시 카즈야,,(주)미디어캐슬,(주)미디어캐슬,20230416,개봉영화,장편,일본,4,,208,,147,드라마,15세이상관람가,독립/예술영화
92,살룸의 하이에나,쟝 뤽 에르뷜로,,씨네라인월드(주),씨네라인월드(주),20230420,개봉영화,장편,프랑스,5,,199,,1,액션,15세이상관람가,독립/예술영화
93,롱 플레이스,,,(주)스튜디오디에이치엘,(주)스튜디오디에이치엘,20230427,개봉영화,장편,미국,20,,188,0,0,액션,15세이상관람가,일반영화
94,천개의 별 이야기 더 시리즈,,,스튜디오엘론(주),스튜디오엘론(주),20230419,개봉영화,장편,기타,18,,185,,111,드라마,12세이상관람가,일반영화
95,나의 이웃 히틀러,,,주식회사 루믹스미디어,주식회사 루믹스미디어,20230330,개봉영화,장편,이스라엘,5,,158,0,0,코미디,12세이상관람가,독립/예술영화
96,틸,치노늬 추크우,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),20230322,개봉영화,장편,미국,122,,138,,61,드라마,12세이상관람가,일반영화
97,앤트맨과 와스프: 퀀텀매니아,페이튼 리드,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,20230215,개봉영화,장편,미국,,,131,,71,액션,12세이상관람가,일반영화
98,스톰 보이,숀 시트,,(주)땡스앤러브,주식회사 블루필름웍스,20230216,개봉영화,장편,호주,44,,130,,130,가족,전체관람가,독립/예술영화
99,포커페이스,러셀 크로우,,(유)조이앤시네마,"와이드 릴리즈(주),(주)제이앤씨미디어그룹",20230323,개봉영화,장편,미국,51,,104,0,0,범죄,15세이상관람가,일반영화
100,라스트 버스,질리스 맥키넌,,"주식회사 블루필름웍스,(주)메타플로스튜디오",주식회사 블루필름웍스,20230209,개봉영화,장편,영국,27,,91,,39,드라마,12세이상관람가,독립/예술영화
101,겨울 이야기,신상옥,신프로덕션,,"와이드 릴리즈(주),시네마 뉴원",20230118,개봉영화,장편,한국,22,,74,0,0,드라마,전체관람가,독립/예술영화
102,원피스 필름 레드,타니구치 고로,,에스엠지홀딩스 주식회사,(주)넥스트엔터테인먼트월드(NEW),20221130,개봉영화,장편,일본,550,,65,,65,애니메이션,12세이상관람가,일반영화
103,마루이 비디오,윤준형,"(주)발포플랜,(주)브라더픽처스",,"씨제이 씨지브이(CJ CGV)(주),(주)케이티알파",20230222,개봉영화,장편,한국,284,,63,,17,미스터리,15세이상관람가,일반영화
104,솔라 플라워,한경탁,"(주)삼이공,(주)토리엔터테인먼트",,(주)스토리제이,20230406,개봉영화,장편,한국,5,,52,0,0,멜로/로맨스,15세이상관람가,독립/예술영화
105,유령,이해영,더램프(주),,(주)씨제이이엔엠,20230118,개봉영화,장편,한국,,,48,0,0,액션,15세이상관람가,일반영화
106,팔로우드,앙트완 르,,(주)콘텐츠패밀리,(주)영화사오원,20230322,개봉영화,장편,미국,51,,44,0,0,공포(호러),15세이상관람가,일반영화
107,이태석,이우석,"드림채널,주식회사 블루필름웍스",,"THE 픽쳐스,주식회사 블루필름웍스",20221229,개봉영화,장편,한국,100,,36,0,0,다큐멘터리,전체관람가,독립/예술영화
108,피터 본 칸트,프랑수아 오종,,주식회사 루믹스미디어,(주)드림팩트엔터테인먼트,20230215,개봉영화,장편,프랑스,29,,34,,34,멜로/로맨스,15세이상관람가,독립/예술영화
109,도희야,신세계,(주)씨맥스커뮤니케이션즈,,(주)씨맥스커뮤니케이션즈,20230407,개봉영화,장편,한국,5,,32,0,0,성인물(에로),청소년관람불가,일반영화
110,블라스트: 폭탄제거반,,,,주식회사 풍경소리,20230316,개봉영화,장편,프랑스,5,,32,,16,액션,12세이상관람가,독립/예술영화
111,머슴바울,권혁만,"권필름,스토리윤",,"(주)드림팩트엔터테인먼트,기독교대한감리회",20221124,개봉영화,장편,한국,23,,23,,4,사극,전체관람가,독립/예술영화
112,"안녕, 소중한 사람",에밀리 아테프,,(주)티캐스트,(주)티캐스트,20230208,개봉영화,장편,프랑스,37,,22,,22,드라마,15세이상관람가,독립/예술영화
118,나는 마을 방과후 교사입니다,"박홍열,황다은",(주)스튜디오그레인풀,,(주)스튜디오그레인풀,20230111,개봉영화,장편,한국,23,,20,0,0,다큐멘터리,전체관람가,독립/예술영화
130,어쩌면 우린 헤어졌는지 모른다,형슬우,(주)26컴퍼니,,(주)영화특별시에스엠씨,20230208,개봉영화,장편,한국,333,,18,0,0,드라마,12세이상관람가,독립/예술영화
131,탑,홍상수,(주)영화제작전원사,,"(주)영화제작전원사 ,(주)콘텐츠판다",20221103,개봉영화,장편,한국,57,,13,,13,드라마,15세이상관람가,독립/예술영화
132,컨버세이션,김덕중,풀잎필름,,필름다빈,20230223,개봉영화,장편,한국,21,,12,,1,기타,12세이상관람가,독립/예술영화
133,페르시아어 수업,바딤 피얼먼,,(주)영화사 진진,(주)영화사 진진,20221215,개봉영화,장편,러시아,40,,11,,11,드라마,15세이상관람가,독립/예술영화
134,희수,감정원,영화사 정원,,영화사 정원,20221215,개봉영화,장편,한국,5,,11,0,0,드라마,12세이상관람가,독립/예술영화
135,스마일 어게인,,,(주)투케이에스픽처스,(주)투케이에스픽처스,20230425,개봉영화,장편,아르헨티나,1,,8,0,0,액션,15세이상관람가,일반영화
136,어메이징 모리스,토비 젠켈,,(주)블루라벨픽쳐스,(주)블루라벨픽쳐스,20230215,개봉영화,장편,독일,559,,8,0,0,애니메이션,전체관람가,독립/예술영화
137,미녀와 야수: 마법에 걸린 왕자,,,예지림엔터테인먼트,"(주)인터파크,예지림엔터테인먼트,(주)띵크",20230222,개봉영화,장편,러시아,217,,6,0,0,애니메이션,전체관람가,독립/예술영화
138,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",미키 타카히로,,(주)미디어캐슬,"(주)바이포엠스튜디오,홀리가든",20221130,개봉영화,장편,일본,258,,5,0,0,멜로/로맨스,12세이상관람가,독립/예술영화
172,여기도 사람 있어요,김충길,김충길 필름,,김충길 필름,20230301,개봉영화,장편,한국,2,,1,0,0,드라마,12세이상관람가,독립/예술영화
174,"열여덟, 어른이 되는 나이",주영,(주)체리코끼리,,필름다빈,20230125,개봉영화,장편,한국,34,,1,0,0,드라마,12세이상관람가,독립/예술영화
