NO,MOVIE_NM,DRCTR_NM,MAKR_NM,INCME_CMPNY_NM,DISTB_CMPNY_NM,OPN_DE,MOVIE_TY_NM,MOVIE_STLE_NM,NLTY_NM,TOT_SCRN_CO,SALES_PRICE,VIEWNG_NMPR_CO,SEOUL_SALES_PRICE,SEOUL_VIEWNG_NMPR_CO,GENRE_NM,GRAD_NM,MOVIE_SDIV_NM
39,인질,필감성,"(주)외유내강,(주)샘컴퍼니",,(주)넥스트엔터테인먼트월드(NEW),2021-08-,개봉영화,장편,한국,,,,,,액션,15세이상관람가,일반영화
40,라임크라임,"이승환,유재욱","기린놀이터,(주)시네마달",,(주)시네마달,2021-11-,개봉영화,장편,한국,25,,,,,드라마,15세이상관람가,독립/예술영화
41,"러브 어페어: 우리가 말하는 것, 우리가 하는 것",엠마누엘 무레,,주식회사 슈아픽처스,주식회사 슈아픽처스,2021-11-,개봉영화,장편,프랑스,32,,,,,드라마,15세이상관람가,독립/예술영화
42,한창나이 선녀님,원호연,(주)큰물고기미디어,,(주)트리플픽쳐스,2021-10-,개봉영화,장편,한국,74,,,,991,다큐멘터리,전체관람가,독립/예술영화
43,싱크홀,김지훈,(주)더타워픽쳐스,,(주)쇼박스,2021-08-,개봉영화,장편,한국,,,,,,코미디,12세이상관람가,일반영화
44,싸반,소폰 사크다피싯,,(주)라이크콘텐츠,(주)라이크콘텐츠,2021-11-,개봉영화,장편,태국,48,,,,,공포(호러),15세이상관람가,독립/예술영화
45,싸나희 순정,정병각,"(주)인베스트하우스,에이스팩토리",,(주)마노엔터테인먼트,2021-11-,개봉영화,장편,한국,41,,,,,드라마,12세이상관람가,독립/예술영화
46,뉴 오더,미셸 프랑코,,찬란,찬란,2021-11-,개봉영화,장편,기타,31,,,,,스릴러,청소년관람불가,독립/예술영화
47,더 하더 데이 폴,,,,씨제이 씨지브이(CJ CGV)(주),2021-10-,개봉영화,장편,미국,56,,,,,액션,청소년관람불가,일반영화
48,아워 미드나잇,임정은,화목한영화사,,필름다빈,2021-11-,개봉영화,장편,한국,50,,,,,드라마,12세이상관람가,독립/예술영화
49,노회찬6411,민환기,"(주)명필름,시네마6411,평등하고 공정한나라 노회찬재단",,"(주)리틀빅픽쳐스,시네마6411",2021-10-,개봉영화,장편,한국,154,,,,,다큐멘터리,12세이상관람가,독립/예술영화
50,언포기버블,,,,씨제이 씨지브이(CJ CGV)(주),2021-11-,개봉영화,장편,미국,41,,,,,드라마,15세이상관람가,일반영화
51,"사비나: 그리스도를 위한 고난, 나치 시대",존 그루터스,,,커넥트픽쳐스(주),2021-11-,개봉영화,장편,미국,44,,,,,드라마,12세이상관람가,독립/예술영화
52,왕십리 김종분,김진열,㈜인디스토리,,㈜인디스토리,2021-11-,개봉영화,장편,한국,32,,,,,다큐멘터리,12세이상관람가,독립/예술영화
53,첫눈이 사라졌다,"마우고시카 슈모프스카,마셀 엔그레르트",,주식회사 모쿠슈라픽쳐스,(주)다자인소프트,2021-10-,개봉영화,장편,폴란드,66,,,,,판타지,15세이상관람가,독립/예술영화
54,십개월의 미래,남궁선,한국예술종합학교 산학협력단,,그린나래미디어(주),2021-10-,개봉영화,장편,한국,158,,,,,드라마,12세이상관람가,독립/예술영화
55,악인은 너무 많다 2 - 제주 실종사건의 전말,김회근,"(주)비싸이드 픽쳐스,하이엔드픽쳐스",,(주)콘텐츠패밀리,2021-11-,개봉영화,장편,한국,26,,,,,스릴러,청소년관람불가,독립/예술영화
56,당신은 믿지 않겠지만,이시이 유야,(주)디오시네마,,(주)디오시네마,2021-10-,개봉영화,장편,일본,100,,,,,드라마,12세이상관람가,독립/예술영화
57,쁘띠 마망,셀린 시아마,,찬란,찬란,2021-10-,개봉영화,장편,프랑스,97,,,,,드라마,전체관람가,독립/예술영화
58,캔디맨,니아 다코스타,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2021-09-,개봉영화,장편,미국,608,,,,,미스터리,15세이상관람가,일반영화
59,당신얼굴 앞에서,홍상수,(주)영화제작전원사,,"(주)영화제작전원사 ,(주)콘텐츠판다",2021-10-,개봉영화,장편,한국,69,,,,,드라마,15세이상관람가,독립/예술영화
60,푸른 호수,저스틴 전,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2021-10-,개봉영화,장편,미국,139,,,,,드라마,12세이상관람가,일반영화
61,휴가,이란희,작업장 ‘봄’,,㈜인디스토리,2021-10-,개봉영화,장편,한국,55,,,,706,드라마,12세이상관람가,독립/예술영화
62,로또쉐어,소재익,(주)지티지그룹,,와이드 릴리즈(주),2021-11-,개봉영화,장편,한국,20,,,,930,스릴러,15세이상관람가,일반영화
63,샹치와 텐 링즈의 전설,데스틴 다니엘 크리튼,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,2021-09-,개봉영화,장편,미국,,,,,,액션,12세이상관람가,일반영화
64,학교 가는 길,김정인,(주)마로스튜디오,,(주)영화사 진진,2021-05-,개봉영화,장편,한국,90,,,,602,다큐멘터리,12세이상관람가,독립/예술영화
65,가치 캅시다,조승원,감성스토리,,(주)스튜디오 보난자,2021-10-,개봉영화,장편,한국,43,,,,629,드라마,15세이상관람가,독립/예술영화
66,울림의 탄생,이정준,스튜디오 홍시,,영화배급협동조합 씨네소파,2021-10-,개봉영화,장편,한국,7,,,,100,다큐멘터리,전체관람가,독립/예술영화
67,고양이에게 밥을 주지 마세요,"김희주,정주희",,,목영이엔엠,2021-11-,개봉영화,장편,한국,16,,,,818,다큐멘터리,전체관람가,독립/예술영화
68,크림,노라 라코스,,알토미디어(주),알토미디어(주),2021-11-,개봉영화,장편,헝가리,22,,,,511,멜로/로맨스,15세이상관람가,독립/예술영화
69,극장판 짱구는 못말려: 격돌! 낙서왕국과 얼추 네 명의 용사들,쿄고쿠 타카히코,,(주)씨제이이엔엠,(주)씨제이이엔엠,2021-09-,개봉영화,장편,일본,593,,,,423,애니메이션,전체관람가,일반영화
70,모가디슈,류승완,"(주)덱스터스튜디오,(주)외유내강,(주)필름케이",,롯데컬처웍스(주)롯데엔터테인먼트,2021-07-,개봉영화,장편,한국,,,,,230,액션,15세이상관람가,일반영화
71,나를 잡아줘,오오쿠 아키코,,(주)태양미디어그룹,(주)태양미디어그룹,2021-11-,개봉영화,장편,일본,23,,,,781,멜로/로맨스,12세이상관람가,독립/예술영화
72,할로윈 킬즈,데이빗 고든 그린,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2021-10-,개봉영화,장편,미국,43,,992,,842,공포(호러),청소년관람불가,일반영화
73,용과 주근깨 공주,호소다 마모루,,"(주)얼리버드픽쳐스,와이드 릴리즈(주)",와이드 릴리즈(주),2021-09-,개봉영화,장편,일본,216,,924,,531,애니메이션,전체관람가,일반영화
74,가족의 색깔,요시다 야스히로,,(주)영화사 진진,(주)영화사 진진,2021-10-,개봉영화,장편,일본,20,,899,,664,드라마,전체관람가,독립/예술영화
75,어 굿 맨,마리-캐스틸 멘션-솨아,,(주)엔케이컨텐츠,(주)디스테이션,2021-11-,개봉영화,장편,프랑스,26,,893,,658,드라마,15세이상관람가,독립/예술영화
76,로그북,복진오,복미디어,,시네마 뉴원,2021-11-,개봉영화,장편,한국,15,,858,,646,다큐멘터리,전체관람가,독립/예술영화
77,"나의 끝, 당신의 시작",,,(주)마노엔터테인먼트,(주)마노엔터테인먼트,2021-11-,개봉영화,장편,독일,16,,813,,561,드라마,15세이상관람가,독립/예술영화
78,태양은 움직이지 않는다,하스미 에이이치로,,(주)미디어캐슬,(주)이놀미디어,2021-11-,개봉영화,장편,일본,42,,799,,375,액션,15세이상관람가,일반영화
79,코다,션 헤이더,,판씨네마(주),판씨네마(주),2021-08-,개봉영화,장편,프랑스,308,,748,,450,드라마,12세이상관람가,독립/예술영화
80,구원받은 도둑,,,,(주)누리픽쳐스,2021-10-,개봉영화,장편,미국,50,,725,,125,드라마,12세이상관람가,일반영화
81,스틸워터,토마스 맥카시,,(주)씨제이이엔엠,씨제이 씨지브이(CJ CGV)(주),2021-10-,개봉영화,장편,미국,363,,724,,723,범죄,15세이상관람가,독립/예술영화
82,시그널 X: 영혼의 구역,닐 블롬캠프,,(유)조이앤시네마,(주)제이앤씨미디어그룹,2021-11-,개봉영화,장편,미국,35,,647,,277,미스터리,15세이상관람가,일반영화
83,수색자,김민섭,케이필름,,(주)콘텐츠판다,2021-09-,개봉영화,장편,한국,218,,599,,581,스릴러,15세이상관람가,독립/예술영화
84,바람아 안개를 걷어가다오,신동민,(주)모쿠슈라,,(주)모쿠슈라,2021-10-,개봉영화,장편,한국,22,,598,,224,드라마,12세이상관람가,독립/예술영화
85,보는 것을 사랑한다,윤기형,고양이구름 필름,,(주)드림팩트엔터테인먼트,2021-10-,개봉영화,장편,한국,8,,591,,357,다큐멘터리,전체관람가,독립/예술영화
86,침묵의 숲,,,(주)스토리제이,(주)이놀미디어,2021-11-,개봉영화,장편,기타,22,,540,,310,드라마,청소년관람불가,독립/예술영화
87,사상,박배일,오지필름,,(주)시네마달,2021-10-,개봉영화,장편,한국,16,,535,,378,다큐멘터리,12세이상관람가,독립/예술영화
88,귀토-토끼의 팔란,고선웅,문화체육관광부 국립극장,,(주)이놀미디어,2021-11-,개봉영화,장편,한국,15,,500,,348,공연,전체관람가,일반영화
89,핫 블러드,신재명,(주)하늬바람,,(주)제이앤씨미디어그룹,2021-11-,개봉영화,장편,한국,52,,498,,213,액션,15세이상관람가,독립/예술영화
90,죽이러 간다,박남원,(주)원픽쳐스,,(주)원픽쳐스,2021-11-,개봉영화,장편,한국,8,,425,,271,드라마,15세이상관람가,독립/예술영화
91,더 프레지던트,올리버 스톤,,"주식회사 풍경소리,(주)타임앤드스페이스","주식회사 풍경소리,(주)타임앤드스페이스",2021-11-,개봉영화,장편,미국,5,,420,,180,드라마,15세이상관람가,독립/예술영화
92,글래디에이터: 레전드 워리어,,,,(유)조이앤시네마,2021-11-,개봉영화,장편,미국,49,,412,,93,액션,15세이상관람가,일반영화
94,"극장판 포켓몬스터: 정글의 아이, 코코",야지마 테츠오,,(주)포켓몬코리아,(주)넥스트엔터테인먼트월드(NEW),2021-09-,개봉영화,장편,일본,699,,395,0,0,애니메이션,전체관람가,일반영화
95,에이펙스,,,(주)누리픽쳐스,(주)누리픽쳐스,2021-11-,개봉영화,장편,캐나다,50,,375,,115,액션,15세이상관람가,일반영화
96,숏버스 감독행,"최진영,현승휘,서정미,김건휘,이상빈",(주)퍼니콘,,"언더식스티,(주)퍼니콘",2021-11-,개봉영화,옴니버스,한국,14,,340,,221,드라마,15세이상관람가,독립/예술영화
97,앰뷸런스,,,위드 라이언 픽쳐스,(주)까멜리아이엔티,2021-11-,개봉영화,장편,이탈리아,9,,320,,210,스릴러,15세이상관람가,독립/예술영화
98,밀리터리 맨,,,"주식회사 풍경소리,(주)타임앤드스페이스","주식회사 풍경소리,(주)타임앤드스페이스",2021-11-,개봉영화,장편,러시아,5,,300,,120,전쟁,15세이상관람가,독립/예술영화
99,보이 비하인드 도어,,,,(주)영화사 안다미로,2021-10-,개봉영화,장편,미국,5,,293,,194,공포(호러),청소년관람불가,독립/예술영화
100,퍼펙트 스틸,,,(주)팝엔터테인먼트,(주)팝엔터테인먼트,2021-10-,개봉영화,장편,영국,66,,276,,130,범죄,15세이상관람가,일반영화
101,숏버스 섬뜩행,"강다연,전민혁,김상규,임의준",(주)퍼니콘,,"언더식스티,(주)퍼니콘",2021-10-,개봉영화,옴니버스,한국,13,,258,,162,드라마,15세이상관람가,독립/예술영화
102,퍼피 구조대 더 무비,캘런 브런커,,,롯데컬처웍스(주)롯데엔터테인먼트,2021-08-,개봉영화,장편,미국,355,,250,,150,애니메이션,전체관람가,일반영화
103,화이트데이: 부서진 결계,송운,(주)슬기로운늑대,,(주)제이앤씨미디어그룹,2021-10-,개봉영화,장편,한국,356,,240,,229,공포(호러),15세이상관람가,일반영화
104,매직 스쿨: 초보마법사 아우라의 대모험,,,위드 라이언 픽쳐스,(주)디스테이션,2021-10-,개봉영화,장편,미국,212,,232,0,0,애니메이션,전체관람가,일반영화
105,최선의 삶,이우정,"(주)마일스톤컴퍼니,(주)모토",,(주)엣나인필름,2021-09-,개봉영화,장편,한국,101,,231,,79,드라마,15세이상관람가,독립/예술영화
106,타다: 대한민국 스타트업의 초상,권명국,(주)시네마틱퍼슨,,(주)넥스트엔터테인먼트월드(NEW),2021-10-,개봉영화,장편,한국,73,,226,,152,다큐멘터리,전체관람가,독립/예술영화
107,꽃다발 같은 사랑을 했다,도이 노부히로,,(주)미디어캐슬,"(주)리틀빅픽쳐스,(주)레드로버",2021-07-,개봉영화,장편,일본,198,,205,,103,멜로/로맨스,12세이상관람가,독립/예술영화
108,센코롤 커넥트,,,(주)미디어캐슬,(주)미디어캐슬,2021-10-,개봉영화,장편,일본,5,,189,900,9,애니메이션,12세이상관람가,독립/예술영화
109,맨 인 러브,,,(주)콘텐츠판다,(주)콘텐츠판다,2021-11-,개봉영화,장편,홍콩,5,,180,,20,멜로/로맨스,15세이상관람가,독립/예술영화
110,스피릿,일래인 보겐,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2021-09-,개봉영화,장편,미국,138,,172,,60,애니메이션,전체관람가,일반영화
111,애프터 에브리씽,,,와이드 릴리즈(주),와이드 릴리즈(주),2021-11-,개봉영화,장편,미국,4,,160,,40,멜로/로맨스,청소년관람불가,독립/예술영화
112,코스모볼,드자닉 파이지예브,,와이드 릴리즈(주),와이드 릴리즈(주),2021-11-,개봉영화,장편,러시아,3,,160,,40,SF,12세이상관람가,독립/예술영화
113,노매드랜드,클로이 자오,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,2021-04-,개봉영화,장편,미국,181,,157,,157,드라마,12세이상관람가,독립/예술영화
114,갈매기,김미조,DGC,,(주)영화사 진진,2021-07-,개봉영화,장편,한국,42,,140,0,0,드라마,15세이상관람가,독립/예술영화
115,아버지의 길,스르단 고루보비치,,(재)전주국제영화제조직위원회,(주)엣나인필름,2021-09-,개봉영화,장편,기타,34,,107,,5,드라마,12세이상관람가,독립/예술영화
116,졸트,타니아 웩슬러,,(유)조이앤시네마,(주)제이앤씨미디어그룹,2021-10-,개봉영화,장편,미국,83,,102,,63,액션,15세이상관람가,일반영화
118,원티드 킬러,빈센트 도노프리오,,주식회사 더쿱,주식회사 더쿱,2021-11-,개봉영화,장편,미국,5,,100,,20,드라마,15세이상관람가,독립/예술영화
119,진혼법사,,,주식회사 루믹스미디어,주식회사 루믹스미디어,2021-11-,개봉영화,장편,중국,5,,100,,20,액션,15세이상관람가,독립/예술영화
120,스페이스 독 3: 트로피컬 어드벤처,이나 예블라니코바,,(주)박수엔터테인먼트,(주)박수엔터테인먼트,2021-10-,개봉영화,장편,러시아,172,,95,0,0,애니메이션,전체관람가,일반영화
121,자마,루크레시아 마르텔,,M&M 인터내셔널,M&M 인터내셔널,2021-08-,개봉영화,장편,아르헨티나,34,,95,,85,드라마,15세이상관람가,독립/예술영화
122,뱅드림! 로젤리아 에피소드 Ⅱ : 송 아이 엠,카키모토 코다이,,(주)애니플러스,(주)애니플러스,2021-09-,개봉영화,장편,일본,86,,88,,61,애니메이션,전체관람가,일반영화
123,스티브 맥퀸: 더 맨 앤 르망,,,(주)영화사오원,(주)영화사오원,2021-10-,개봉영화,장편,미국,15,,85,,68,다큐멘터리,12세이상관람가,독립/예술영화
124,트립 투 그리스,마이클 윈터바텀,,찬란,"찬란,하이, 스트레인저",2021-07-,개봉영화,장편,영국,48,,76,,76,코미디,15세이상관람가,독립/예술영화
125,타임 이즈 업,,,판씨네마(주),판씨네마(주),2021-11-,개봉영화,장편,미국,3,,71,,63,멜로/로맨스,15세이상관람가,일반영화
126,보스 베이비 2,톰 맥그라스,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2021-07-,개봉영화,장편,미국,,,69,,30,애니메이션,전체관람가,일반영화
127,피닉스,크리스티안 펫졸드,,M&M 인터내셔널,M&M 인터내셔널,2021-07-,개봉영화,장편,독일,54,,65,,33,드라마,12세이상관람가,독립/예술영화
128,천지열혈 양가장,,,,(유)조이앤시네마,2021-11-,개봉영화,장편,홍콩,5,,52,,2,액션,15세이상관람가,독립/예술영화
129,코끼리와 나비,아멜리 반 엘름브,,(주)스튜디오 보난자,(주)스튜디오 보난자,2021-09-,개봉영화,장편,프랑스,27,,52,0,0,드라마,전체관람가,독립/예술영화
130,미켈란젤로,,,(주)퍼스트런,(주)퍼스트런,2021-09-,개봉영화,장편,이탈리아,20,,49,,18,드라마,12세이상관람가,독립/예술영화
131,도굴: 귀취전설,조소구,,,(유)조이앤시네마,2021-11-,개봉영화,장편,중국,5,,48,,2,액션,12세이상관람가,독립/예술영화
132,킬링 오브 투 러버스,,,(주)블루라벨픽쳐스,(주)영화특별시에스엠씨,2021-10-,개봉영화,장편,캐나다,49,,48,0,0,멜로/로맨스,12세이상관람가,독립/예술영화
133,흑협: 무림영웅단,,,,(유)조이앤시네마,2021-11-,개봉영화,장편,홍콩,5,,46,,2,액션,15세이상관람가,독립/예술영화
134,그린 나이트,데이빗 로워리,,찬란,(주)팝엔터테인먼트,2021-08-,개봉영화,장편,미국,235,,45,,45,어드벤처,15세이상관람가,독립/예술영화
136,보조바퀴,이주예,주식회사 필름초이스,,주식회사 필름초이스,2021-11-,개봉영화,장편,한국,1,,42,,37,드라마,전체관람가,독립/예술영화
137,주신: 제갈정운,,,,(유)조이앤시네마,2021-11-,개봉영화,장편,홍콩,5,,38,,2,판타지,15세이상관람가,독립/예술영화
138,다함께 여름!,,,M&M 인터내셔널,M&M 인터내셔널,2021-10-,개봉영화,장편,프랑스,27,,37,,26,코미디,12세이상관람가,독립/예술영화
139,당신은 학생인가,백진우,주식회사 씨엠닉스,,주식회사 씨엠닉스,2021-11-,개봉영화,장편,한국,1,,37,,30,다큐멘터리,전체관람가,독립/예술영화
140,신용문 무림,,,,(유)조이앤시네마,2021-10-,개봉영화,장편,홍콩,5,,36,0,0,액션,15세이상관람가,독립/예술영화
141,작은 방안의 소녀,박소진,"(주)아시아홈 엔터테인먼트,(주)제작사 라제떼",,(주)콘텐츠윙,2021-11-,개봉영화,장편,한국,1,,30,,30,가족,15세이상관람가,독립/예술영화
144,기문마계,,,,(유)조이앤시네마,2021-10-,개봉영화,장편,홍콩,5,,20,0,0,판타지,15세이상관람가,독립/예술영화
145,남의 나라,김정민,주식회사 플릭스코,,주식회사 플릭스코,2021-11-,개봉영화,장편,한국,1,,20,0,0,코미디,15세이상관람가,독립/예술영화
150,바바리안,,,(주)누리픽쳐스,(주)누리픽쳐스,2021-10-,개봉영화,장편,이탈리아,50,,20,,12,드라마,15세이상관람가,일반영화
161,케이지드,아론 피옐맨,,(주)엘케이픽쳐스,(주)엘케이픽쳐스,2021-11-,개봉영화,장편,미국,1,,20,,20,스릴러,15세이상관람가,일반영화
165,블랙 위도우,케이트 쇼트랜드,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,2021-07-,개봉영화,장편,미국,,,17,,17,액션,12세이상관람가,일반영화
166,피치 오브 타임 극장판,장의순,"실크우드,(주)리틀빅픽쳐스",,"한양제작소,(주)리틀빅픽쳐스",2021-10-,개봉영화,장편,한국,5,,17,,17,멜로/로맨스,12세이상관람가,일반영화
167,도신-지존천하,,,,(유)조이앤시네마,2021-10-,개봉영화,장편,홍콩,5,,16,0,0,기타,15세이상관람가,독립/예술영화
168,아-하: 테이크 온 미,"토마스 롭삼,아슬레우 홀름",,주식회사 컨텐츠썬,주식회사 컨텐츠썬,2021-09-,개봉영화,장편,기타,53,,15,0,0,다큐멘터리,12세이상관람가,독립/예술영화
