NO,MOVIE_NM,DRCTR_NM,MAKR_NM,INCME_CMPNY_NM,DISTB_CMPNY_NM,OPN_DE,MOVIE_TY_NM,MOVIE_STLE_NM,NLTY_NM,TOT_SCRN_CO,SALES_PRICE,VIEWNG_NMPR_CO,SEOUL_SALES_PRICE,SEOUL_VIEWNG_NMPR_CO,GENRE_NM,GRAD_NM,MOVIE_SDIV_NM
1,위시,"크리스 벅,폰 비라선손",,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,20240103,개봉영화,장편,미국,1421,12946267193,1356390,3464581802,348634,애니메이션,전체관람가,일반영화
2,외계+인 2부,최동훈,(주)케이퍼필름,,(주)씨제이이엔엠,20240110,개봉영화,장편,한국,1390,13016779919,1349620,3152396129,313309,기타,12세이상관람가,일반영화
3,서울의 봄,김성수,(주)하이브미디어코프,,플러스엠 엔터테인먼트,20231122,개봉영화,장편,한국,2328,11970794644,1206194,2758526851,273161,드라마,12세이상관람가,일반영화
4,노량: 죽음의 바다,김한민,(주)빅스톤픽쳐스,,"롯데컬처웍스(주)롯데엔터테인먼트,(주)에이스메이커무비웍스",20231220,개봉영화,장편,한국,2196,10854897560,1122234,2377045197,238817,사극,12세이상관람가,일반영화
5,시민덕희,박영주,"(주)씨제스엔터테인먼트,페이지원필름(주)",,(주)쇼박스,20240124,개봉영화,장편,한국,1272,6117073296,662483,1447454528,153080,드라마,15세이상관람가,일반영화
6,신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,오네 히토시,,(주)씨제이이엔엠,(주)씨제이이엔엠,20231222,개봉영화,장편,일본,883,3324459712,344604,530707371,53175,애니메이션,전체관람가,일반영화
7,인투 더 월드,벤자민 레너,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),20240110,개봉영화,장편,미국,839,2833041955,310382,557294707,58230,애니메이션,전체관람가,일반영화
8,웡카,폴 킹,,워너브러더스 코리아(주),워너브러더스 코리아(주),20240131,개봉영화,장편,미국,1753,1509371945,181301,528083481,59747,판타지,전체관람가,일반영화
9,아쿠아맨과 로스트 킹덤,제임스 완,,워너브러더스 코리아(주),워너브러더스 코리아(주),20231220,개봉영화,장편,미국,965,1529816884,154948,409368035,39915,액션,12세이상관람가,일반영화
10,괴물,고레에다 히로카즈,,(주)미디어캐슬,(주)넥스트엔터테인먼트월드(NEW),20231129,개봉영화,장편,일본,647,1070835292,106484,609904679,60356,드라마,12세이상관람가,독립/예술영화
11,길위에 김대중,민환기,"(주)명필름,(주)시네마6411",,"(주)아이오케이컴퍼니,(주)명필름,(주)시네마6411",20240110,개봉영화,장편,한국,414,977699092,100950,293253672,29849,다큐멘터리,12세이상관람가,독립/예술영화
12,더 퍼스트 슬램덩크,이노우에 다케히코,,에스엠지홀딩스 주식회사,(주)넥스트엔터테인먼트월드(NEW),20230104,개봉영화,장편,일본,1023,797813617,76754,274410933,25397,애니메이션,12세이상관람가,일반영화
13,트롤: 밴드 투게더,월트 도른,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),20231220,개봉영화,장편,미국,845,644391584,70268,125500984,13185,애니메이션,전체관람가,일반영화
14,뽀로로 극장판 슈퍼스타 대모험,"윤제완,김성민",(주)오콘,,씨제이 씨지브이(CJ CGV)(주),20231213,개봉영화,장편,한국,850,565141168,61723,64965090,6419,애니메이션,전체관람가,일반영화
15,스즈메의 문단속: 다녀왔어,신카이 마코토,,(주)미디어캐슬,(주)쇼박스,20240110,개봉영화,장편,일본,185,459887131,46900,126944449,12866,애니메이션,12세이상관람가,독립/예술영화
16,도그맨,뤽 베송,,(주)엣나인필름,(주)레드아이스 엔터테인먼트,20240124,개봉영화,장편,프랑스,496,403480401,43282,154528065,16307,드라마,15세이상관람가,독립/예술영화
17,덤 머니,크레이그 질레스피,,그린나래미디어(주),"그린나래미디어(주),(주)플레이그램",20240117,개봉영화,장편,미국,465,337314109,36318,158924997,16670,코미디,15세이상관람가,독립/예술영화
18,지오디 마스터피스 더 무비,손석,,,씨제이 씨지브이(CJ CGV)(주),20240110,개봉영화,장편,한국,75,718577000,31346,373784000,16324,공연,전체관람가,일반영화
19,말하고 싶은 비밀,,,(주)시그널픽쳐스,"(주)바이포엠스튜디오,홀리가든",20231213,개봉영화,장편,일본,401,277073301,31289,68926163,7191,멜로/로맨스,전체관람가,일반영화
20,"바다 탐험대 옥토넛 어보브 앤 비욘드: 버드, 옥토경보를 울려라!",,,"(주)얼리버드픽쳐스,와이드 릴리즈(주)",와이드 릴리즈(주),20231227,개봉영화,장편,영국,215,220145400,27833,35254210,4289,애니메이션,전체관람가,독립/예술영화
21,크레센도,헤더 윌크,,오드,오드,20231220,개봉영화,장편,미국,81,265429900,27565,132339200,13323,다큐멘터리,전체관람가,독립/예술영화
22,엔드 오브 에반게리온,"안노 히데아키,츠루마키 카즈야",,미라지엔터테인먼트,(주)라이크콘텐츠,20240117,개봉영화,장편,일본,130,272880779,26776,123501939,11521,애니메이션,청소년관람불가,일반영화
23,도티와 영원의 탑,"배완,양희성,박인한",(주)샌드박스네트워크,,(주)넥스트엔터테인먼트월드(NEW),20231227,개봉영화,장편,한국,370,240426939,26126,28595523,3053,애니메이션,전체관람가,일반영화
24,류이치 사카모토: 오퍼스,소라 네오,,(주)미디어캐슬,"(주)엣나인필름,메가박스중앙(주)",20231227,개봉영화,장편,일본,251,215600320,21544,132544625,12631,공연,전체관람가,독립/예술영화
25,나의 올드 오크,켄 로치,,(주)영화사 진진,(주)영화사 진진,20240117,개봉영화,장편,아일랜드,83,155523911,16815,98774780,10272,드라마,15세이상관람가,독립/예술영화
26,립세의 사계,"DK 웰치먼,휴 웰치맨",,(주)퍼스트런,(주)디스테이션,20240110,개봉영화,장편,폴란드,186,109887740,14133,49311710,6262,애니메이션,15세이상관람가,독립/예술영화
27,3일의 휴가,육상효,글뫼 주식회사,,(주)쇼박스,20231206,개봉영화,장편,한국,863,101142228,12146,31939268,3714,판타지,12세이상관람가,일반영화
28,세기말의 사랑,임선애,"(주)기린제작사,주식회사 위드에이스튜디오",,"(주)엔케이컨텐츠,(주)디스테이션",20240124,개봉영화,장편,한국,123,89285390,10617,42599772,4896,드라마,12세이상관람가,독립/예술영화
29,사랑은 낙엽을 타고,아키 카우리스마키,,찬란,찬란,20231220,개봉영화,장편,핀란드,40,100576278,10609,80533578,7933,멜로/로맨스,12세이상관람가,독립/예술영화
30,걸즈 앤 판처 최종장 제4화,미즈시마 츠토무,,(주)엔케이컨텐츠,(주)디스테이션,20240117,개봉영화,장편,일본,40,115751000,9801,63899000,5338,애니메이션,12세이상관람가,일반영화
31,추락의 해부,쥐스틴 트리에,,그린나래미디어(주),(주)스튜디오디에이치엘,20240131,개봉영화,장편,프랑스,236,91970559,9779,58023449,6048,드라마,15세이상관람가,독립/예술영화
32,리빙: 어떤 인생,올리버 허머너스,,(주)티캐스트,(주)티캐스트,20231213,개봉영화,장편,영국,50,67721248,7630,50776548,5299,드라마,12세이상관람가,독립/예술영화
33,노 베어스,자파르 파나히,,M&M 인터내셔널,M&M 인터내셔널,20240110,개봉영화,장편,이란,41,72281827,7315,51786918,4963,드라마,12세이상관람가,독립/예술영화
34,라이즈,세드릭 클라피쉬,,(주)퍼스트런,(주)무비다이브,20240117,개봉영화,장편,프랑스,68,62026718,6624,40490451,4121,드라마,15세이상관람가,독립/예술영화
35,클레오의 세계,마리 아마추켈리,,그린나래미디어(주),"그린나래미디어(주),(주)하이스트레인저",20240103,개봉영화,장편,프랑스,47,51739587,5182,36451868,3458,드라마,전체관람가,독립/예술영화
36,레트리뷰션,님로드 안탈,,(주)퍼스트런,메가박스중앙(주),20240124,개봉영화,장편,미국,202,41242785,4976,13525341,1666,액션,15세이상관람가,일반영화
37,킹덤 3: 운명의 불꽃,사토 신스케,,(주)도키엔터테인먼트,"(주)이놀미디어,(주)플레이그램",20240117,개봉영화,장편,일본,136,35605470,4945,14601400,2034,액션,15세이상관람가,일반영화
38,극장판 아이돌리쉬 세븐; 라이브 4비트 비욘드 더 피리어드 - 데이 2,니시키오리 히로시,,메가박스중앙(주),메가박스중앙(주),20231019,개봉영화,장편,일본,78,47344083,4643,32996025,3327,애니메이션,전체관람가,일반영화
39,넥스트 골 윈즈,타이카 와이티티,,,월트디즈니컴퍼니코리아 유한책임회사,20240124,개봉영화,장편,미국,156,42421542,4546,23159485,2529,코미디,전체관람가,일반영화
40,그대들은 어떻게 살 것인가,미야자키 하야오,,대원미디어(주),메가박스중앙(주),20231025,개봉영화,장편,일본,1733,44214351,4209,33136990,3165,애니메이션,전체관람가,독립/예술영화
41,영화 스미코구라시 - 튀어나오는 그림책과 비밀의 아이,만큐,,(주)미디어캐슬,(주)미디어캐슬,20240124,개봉영화,장편,일본,101,35461830,4135,15707560,1829,애니메이션,전체관람가,독립/예술영화
42,클럽 제로,예시카 하우스너,,판씨네마(주),판씨네마(주),20240124,개봉영화,장편,오스트리아,60,36155825,4068,19408045,2102,미스터리,12세이상관람가,독립/예술영화
43,너와 나,조현철,주식회사 필름영,,"주식회사 필름영,그린나래미디어(주)",20231025,개봉영화,장편,한국,76,35888329,3623,26705329,2488,드라마,12세이상관람가,독립/예술영화
44,이어지는 땅,조희영,,,필름다빈,20240110,개봉영화,장편,한국,30,28820200,3412,14513800,1664,드라마,12세이상관람가,독립/예술영화
45,"주사위놀이, 마불 세계여행",이광범,(주)니즈텔레콤,,(주)니즈텔레콤,20240103,개봉영화,장편,한국,1,18708000,3117,2280000,380,어드벤처,전체관람가,일반영화
46,극장판 아이돌리쉬 세븐; 라이브 4비트 비욘드 더 피리어드 - 데이 1,니시키오리 히로시,,메가박스중앙(주),메가박스중앙(주),20231019,개봉영화,장편,일본,79,29225101,2832,17392333,1807,애니메이션,전체관람가,일반영화
47,비욘드 유토피아,매들린 개빈,,(주)드림팩트엔터테인먼트,"(주)홈초이스,(주)드림팩트엔터테인먼트,(주)스마일이엔티",20240131,개봉영화,장편,미국,158,22778534,2473,13019739,1385,다큐멘터리,12세이상관람가,독립/예술영화
48,나폴레옹,리들리 스콧,,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,20231206,개봉영화,장편,미국,822,17376723,2321,12528123,1635,전쟁,15세이상관람가,일반영화
49,정글번치: 월드투어,,,(주)퍼스트런,(주)무비다이브,20240131,개봉영화,장편,프랑스,193,16438900,2285,4352000,631,애니메이션,전체관람가,독립/예술영화
50,티처스 라운지,일커 카탁,,(주)스튜디오디에이치엘,(주)스튜디오디에이치엘,20231227,개봉영화,장편,독일,29,17698094,1896,10874234,1049,드라마,12세이상관람가,독립/예술영화
51,메이킹 다큐멘터리 `스즈메의 문단속`을 따라가다,마츠모토 소,,(주)미디어캐슬,(주)쇼박스,20240110,개봉영화,장편,일본,42,16115218,1774,9206116,977,다큐멘터리,전체관람가,일반영화
52,소녀는 졸업하지 않는다,나카가와 슌,,해피송,해피송,20240124,개봉영화,장편,일본,42,15811682,1684,10578895,1093,멜로/로맨스,12세이상관람가,독립/예술영화
53,쏘우 X,케빈 그루터트,,(주)올스타엔터테인먼트,"(주)올스타엔터테인먼트,(주)플레이그램",20231213,개봉영화,장편,미국,571,17546432,1644,4653052,423,공포(호러),청소년관람불가,일반영화
54,힐마 아프 클린트 - 미래를 위한 그림,할리나 디르슈카,,(주)마노엔터테인먼트,(주)마노엔터테인먼트,20231220,개봉영화,장편,독일,24,12100584,1431,7890084,828,다큐멘터리,전체관람가,독립/예술영화
55,스즈메의 문단속,신카이 마코토,,(주)미디어캐슬,(주)쇼박스,20230308,개봉영화,장편,일본,1486,16879879,1416,4498000,373,애니메이션,12세이상관람가,독립/예술영화
56,블루 자이언트,타치카와 유즈루,,판씨네마(주),판씨네마(주),20231018,개봉영화,장편,일본,574,12924700,1223,8433500,757,애니메이션,12세이상관람가,독립/예술영화
57,울산의 별,정기혁,후앤유아츠(주),,영화로운 형제,20240124,개봉영화,장편,한국,21,10753388,1211,9227600,1032,드라마,15세이상관람가,독립/예술영화
58,아톰 새로운 시작,데이빗 보워스,,주식회사 블루필름웍스,주식회사 블루필름웍스,20240131,개봉영화,장편,미국,144,10805490,1120,8509600,855,애니메이션,전체관람가,일반영화
59,싱글 인 서울,박범수,"(주)디씨지플러스,(주)명필름,(주)인사이트필름",,롯데컬처웍스(주)롯데엔터테인먼트,20231129,개봉영화,장편,한국,917,9933984,1076,7309026,770,멜로/로맨스,12세이상관람가,일반영화
60,어른 김장하,김현지,MBC경남,,(주)시네마달,20231115,개봉영화,장편,한국,98,9074500,1056,1200000,173,다큐멘터리,전체관람가,독립/예술영화
61,크레센도 반 클라이번 콩쿠르 실황,헤더 윌크,,오드,오드,20240131,개봉영화,장편,미국,65,18044500,942,7638500,382,공연,전체관람가,일반영화
62,백남준: 달은 가장 오래된 TV,어맨다 킴,시소픽쳐스,(주)엣나인필름,(주)엣나인필름,20231206,개봉영화,장편,한국,33,5462300,717,3742000,466,다큐멘터리,12세이상관람가,독립/예술영화
63,교토에서 온 편지,김민주,한국영화아카데미,,판씨네마(주),20231206,개봉영화,장편,한국,66,3708000,570,717000,113,드라마,12세이상관람가,독립/예술영화
64,무티: 주술살인,조지 갈로,,주식회사 제이씨엔터웍스,주식회사 제이씨엔터웍스,20240117,개봉영화,장편,미국,40,4668417,505,185500,21,범죄,15세이상관람가,일반영화
65,비밀,"임경호,소준범",스튜디오고트,,(주)영화특별시에스엠씨,20231213,개봉영화,장편,한국,126,4026000,493,2982000,319,미스터리,청소년관람불가,일반영화
66,수라,황윤,"스튜디오두마,미디어나무(주)",,"스튜디오두마,미디어나무(주),스튜디오 에이드",20230621,개봉영화,장편,한국,136,3524000,468,0,0,다큐멘터리,전체관람가,독립/예술영화
67,간신의 피,권하,묘명동화,,(주)에스와이코마드,20240103,개봉영화,장편,한국,10,5017510,442,3106400,250,액션,15세이상관람가,독립/예술영화
68,일 부코,미켈란젤로 프라마르티노,,그린나래미디어(주),그린나래미디어(주),20240124,개봉영화,장편,이탈리아,10,3887245,435,2805245,286,드라마,전체관람가,독립/예술영화
69,아녜스 V에 의한 제인 B,아녜스 바르다,,(주)영화사 안다미로,(주)영화사 안다미로,20240131,개봉영화,장편,프랑스,33,3033000,401,2041500,289,판타지,청소년관람불가,독립/예술영화
70,엘리멘탈,피터 손,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,20230614,개봉영화,장편,미국,1251,4383700,374,120000,8,애니메이션,전체관람가,일반영화
71,조이랜드,사임 사디크,,주식회사 슈아픽처스,주식회사 슈아픽처스,20231213,개봉영화,장편,기타,34,2600000,344,1099000,113,드라마,15세이상관람가,독립/예술영화
72,봉신연의: 조가풍운,우얼샨,,주식회사 풍경소리,(주)스튜디오디에이치엘,20240124,개봉영화,장편,중국,23,2888317,343,789500,74,전쟁,12세이상관람가,독립/예술영화
73,두 세계 사이에서,엠마뉘엘 카레르,,(주)디오시네마,(주)디오시네마,20240131,개봉영화,장편,프랑스,35,2417700,322,1473000,199,드라마,12세이상관람가,독립/예술영화
74,"그리고, 살아간다",츠키카와 쇼,,(주)미디어캐슬,(주)미디어캐슬,20240101,개봉영화,장편,일본,6,2337656,310,696000,86,드라마,12세이상관람가,독립/예술영화
75,약속,민병훈,(주)민병훈필름,,엠라인디스트리뷰션(주),20231101,개봉영화,장편,한국,42,3433000,267,32000,4,다큐멘터리,전체관람가,독립/예술영화
76,스노우 폭스: 썰매개가 될 거야!,아론 우들리,,(주)히스토리필름,(주)팝엔터테인먼트,20231123,개봉영화,장편,미국,479,1583000,265,0,0,애니메이션,전체관람가,독립/예술영화
77,2만 종의 벌,,,주식회사 왓챠,주식회사 왓챠,20231227,개봉영화,장편,스페인,19,2504106,265,1880256,198,드라마,12세이상관람가,독립/예술영화
78,노 엑시트,프랑스 칼포운,,(주)영화사 사계절,(주)이놀미디어,20231213,개봉영화,장편,미국,118,2956000,252,0,0,공포(호러),청소년관람불가,일반영화
79,신세계로부터,최정민,씨네마캣 픽쳐스,,필름다빈,20231220,개봉영화,장편,한국,20,1968000,251,868500,95,드라마,12세이상관람가,독립/예술영화
80,느티나무 아래,오정훈,영화제작소 숲길,,"미디어나무(주),스튜디오 에이드",20231115,개봉영화,장편,한국,13,1532000,211,90000,9,다큐멘터리,전체관람가,독립/예술영화
81,에브리씽 에브리웨어 올 앳 원스,"다니엘 콴,다니엘 쉐이너트",,(주)더쿱디스트리뷰션,워터홀컴퍼니(주),20221012,개봉영화,장편,미국,620,2298000,193,2298000,193,액션,15세이상관람가,독립/예술영화
82,사랑하는 기생충,카키모토 켄사쿠,,(주)미디어캐슬,(주)미디어캐슬,20240116,개봉영화,장편,일본,7,1276673,187,208000,26,드라마,12세이상관람가,일반영화
83,로보카폴리 안전교실 교통편,엄준영,(주)로이비쥬얼,,(주)로이비쥬얼,20220919,개봉영화,장편,한국,16,1063000,184,0,0,애니메이션,전체관람가,일반영화
84,어파이어,크리스티안 펫졸드,,M&M 인터내셔널,M&M 인터내셔널,20230913,개봉영화,장편,독일,68,1781000,180,1692000,171,드라마,12세이상관람가,독립/예술영화
85,괴인,이정홍,영화 <괴인> 제작위원회,,(주)영화사 진진,20231108,개봉영화,장편,한국,79,1237000,160,714000,88,드라마,15세이상관람가,독립/예술영화
86,매직 프린세스: 얼음 괴물과 사라진 열쇠의 비밀,안드레이 콜핀,,(주)박수엔터테인먼트,(주)박수엔터테인먼트,20231207,개봉영화,장편,러시아,162,1092000,156,0,0,애니메이션,전체관람가,독립/예술영화
87,이빨요정 비올레타: 요정나라로 돌아갈래!,,,찬란,TCO(주)더콘텐츠온,20231118,개봉영화,장편,독일,298,721000,136,0,0,애니메이션,전체관람가,독립/예술영화
88,서치: 데스게임,안나 자이체바,,,주식회사 원더스튜디오,20240118,개봉영화,장편,러시아,5,756000,126,0,0,스릴러,청소년관람불가,일반영화
89,극장판 우당탕탕 은하안전단: 진정한 용기!,정지훈,(주)마로스튜디오,,(주)넥스트엔터테인먼트월드(NEW),20231130,개봉영화,장편,한국,261,910500,123,0,0,애니메이션,전체관람가,일반영화
90,프레디의 피자가게,엠마 타미,유니버설픽쳐스인터내셔널 코리아(유),,유니버설픽쳐스인터내셔널 코리아(유),20231115,개봉영화,장편,미국,1041,1267490,120,906640,88,공포(호러),12세이상관람가,일반영화
91,홈그라운드,권아람,,,영화배급협동조합 씨네소파,20231206,개봉영화,장편,한국,35,855000,112,501000,60,다큐멘터리,12세이상관람가,독립/예술영화
92,엔시티 네이션 : 투 더 월드 인 시네마,오윤동,씨제이포디플렉스 주식회사,,씨제이포디플렉스 주식회사,20231206,개봉영화,장편,한국,87,1979000,110,1679000,90,공연,전체관람가,일반영화
93,아마존: 더 비기닝,,,(주)누리픽쳐스,(주)누리픽쳐스,20240111,개봉영화,장편,미국,5,606000,101,0,0,드라마,12세이상관람가,일반영화
94,물비늘,임승현,플라시보 픽쳐스,,㈜인디스토리,20231206,개봉영화,장편,한국,18,738000,98,497000,57,드라마,12세이상관람가,독립/예술영화
95,붉은 장미의 추억,백재호,(주)프로젝트42,,(주)프로젝트42,20231102,개봉영화,장편,한국,5,648000,80,378000,46,드라마,12세이상관람가,독립/예술영화
