NO,MOVIE_NM,DRCTR_NM,MAKR_NM,INCME_CMPNY_NM,DISTB_CMPNY_NM,OPN_DE,MOVIE_TY_NM,MOVIE_STLE_NM,NLTY_NM,TOT_SCRN_CO,SALES_PRICE,VIEWNG_NMPR_CO,SEOUL_SALES_PRICE,SEOUL_VIEWNG_NMPR_CO,GENRE_NM,GRAD_NM,MOVIE_SDIV_NM
"12","탈주","이종필","더램프(주)",,"플러스엠 엔터테인먼트","20240703","개봉영화","장편","한국","1,234","1,554,084,414","163,014","359,529,188","36,282","액션","12세이상관람가","일반영화"
"13","임영웅│아임 히어로 더 스타디움","조우영,정현철","(주)씨제이이엔엠",,"씨지브이 아이스콘,씨제이포디플렉스 주식회사","20240828","개봉영화","장편","한국","224","3,843,267,500","133,841","1,256,347,000","42,660","공연","전체관람가","일반영화"
"14","명탐정 코난: 100만 달러의 펜타그램","나가오카 치카","TMS 엔터테인먼트","(주)씨제이이엔엠","(주)씨제이이엔엠","20240717","개봉영화","장편","일본","1,089","1,239,419,122","130,101","342,207,541","34,895","애니메이션","12세이상관람가","일반영화"
"15","필사의 추격","김재훈","(주)콘텐츠지,TCO(주)더콘텐츠온",,"TCO(주)더콘텐츠온","20240821","개봉영화","장편","한국","634","966,794,527","110,674","245,505,667","27,606","코미디","15세이상관람가","일반영화"
"16","세븐틴 투어 ‘팔로우’ 어게인 투 시네마","오윤동","씨제이포디플렉스 주식회사,스크린엑스 스튜디오",,"씨제이포디플렉스 주식회사","20240814","개봉영화","장편","한국","107","1,647,245,500","65,902","720,932,500","28,849","공연","전체관람가","일반영화"
"17","극장총집편 봇치 더 록! 전편","사이토 케이이치로",,"대원미디어(주)","씨제이 씨지브이(CJ CGV)(주)","20240807","개봉영화","장편","일본","194","702,625,800","64,332","219,951,100","19,451","애니메이션","12세이상관람가","일반영화"
"18","극장판 블루 록 -에피소드 나기-","이시카와 슌스케",,"대원미디어(주)","씨제이 씨지브이(CJ CGV)(주)","20240821","개봉영화","장편","일본","276","506,433,800","57,018","151,878,200","17,265","애니메이션","12세이상관람가","일반영화"
"19","퍼펙트 데이즈","빔 벤더스",,"(주)티캐스트","(주)티캐스트","20240703","개봉영화","장편","일본","137","487,984,973","51,388","336,879,359","34,372","드라마","12세이상관람가","독립/예술영화"
"20","10 라이브즈","크리스토퍼 젠킨스",,"(주)박수엔터테인먼트","(주)박수엔터테인먼트","20240815","개봉영화","장편","영국","191","321,276,100","41,636","57,378,100","8,132","애니메이션","전체관람가","독립/예술영화"
"21","바다 탐험대 옥토넛 어보브 앤 비욘드 : 바다가 위험해",,,"(주)얼리버드픽쳐스,와이드 릴리즈(주)","와이드 릴리즈(주)","20240814","개봉영화","장편","영국","236","344,046,300","38,900","70,066,800","7,404","애니메이션","전체관람가","일반영화"
"22","한국이 싫어서","장건재","(주)모쿠슈라",,"(주)디스테이션","20240828","개봉영화","장편","한국","588","302,312,630","35,699","123,521,852","14,070","드라마","12세이상관람가","독립/예술영화"
"23","헬로카봇 올스타 스페셜","이슬기,김동준","(주)초이락컨텐츠컴퍼니",,"와이드 릴리즈(주)","20240731","개봉영화","장편","한국","222","287,372,200","35,209","30,200,500","3,628","애니메이션","전체관람가","일반영화"
"24","신비아파트 특별편: 붉은 눈의 사신",,"(주)씨제이이엔엠",,"씨지브이 아이스콘","20240814","개봉영화","장편","한국","93","355,841,000","29,886","65,234,000","5,440","애니메이션","전체관람가","일반영화"
"25","핸섬가이즈","남동협","(주)하이브미디어코프",,"(주)넥스트엔터테인먼트월드(NEW)","20240626","개봉영화","장편","한국","965","235,553,883","25,581","57,530,562","5,836","코미디","15세이상관람가","일반영화"
"26","극장판 도라에몽: 진구의 지구 교향곡","이마이 카즈아키",,"대원미디어(주)","씨제이 씨지브이(CJ CGV)(주)","20240710","개봉영화","장편","일본","276","183,316,200","24,459","40,136,100","5,778","애니메이션","전체관람가","일반영화"
"27","가필드 더 무비","마크 딘달",,,"소니픽쳐스엔터테인먼트코리아주식회사극장배급지점","20240515","개봉영화","장편","미국","873","191,537,455","23,923","68,392,400","8,688","애니메이션","전체관람가","일반영화"
"28","마야",,,"롯데컬처웍스(주)롯데시네마","롯데컬처웍스(주)롯데시네마","20240816","개봉영화","장편","베트남","77","287,737,050","23,423","69,257,600","5,660","공포(호러)","12세이상관람가","일반영화"
"29","이매지너리","제프 와드로",,"(주)올스타엔터테인먼트","(주)올스타엔터테인먼트,(주)플레이그램","20240828","개봉영화","장편","미국","218","153,594,000","19,353","39,864,700","5,299","공포(호러)","12세이상관람가","일반영화"
"30","우마무스메 프리티 더비 새로운 시대의 문",,,"(주)애니플러스","(주)애니플러스","20240711","개봉영화","장편","일본","136","196,881,826","19,305","98,424,309","9,176","애니메이션","전체관람가","일반영화"
"31","하이퍼포커스 : 투모로우바이투게더 브이알 콘서트","김경국",,"(주)어메이즈브이알코리아","(주)어메이즈브이알코리아","20240731","개봉영화","장편","미국","1","580,909,000","18,739","580,909,000","18,739","공연","전체관람가","일반영화"
"32","그리고 목련이 필때면",,"주식회사 흥픽쳐스",,"(주)다자인소프트","20240815","개봉영화","장편","한국","98","155,898,000","17,659","53,897,100","5,997","다큐멘터리","12세이상관람가","일반영화"
"33","블랙핑크 월드투어 [본 핑크] 인 시네마","오윤동,민근","씨제이포디플렉스 주식회사,스크린엑스 스튜디오",,"씨제이포디플렉스 주식회사,씨지브이 아이스콘","20240731","개봉영화","장편","한국","79","369,867,000","14,796","308,700,000","12,348","공연","전체관람가","일반영화"
"34","2023 영탁 단독 콘서트 : 탁쇼2",,"씨제이 씨지브이(CJ CGV)(주)",,"씨제이 씨지브이(CJ CGV)(주)","20240718","개봉영화","장편","한국","91","268,577,500","10,744","130,892,500","5,236","공연","전체관람가","일반영화"
"35","수카바티: 극락축구단","선호빈,나바루","영화연구소",,"영화연구소,(주)영화사 진진","20240731","개봉영화","장편","한국","75","99,344,439","10,536","28,602,639","3,057","다큐멘터리","12세이상관람가","독립/예술영화"
"36","프로이트의 라스트 세션","매트 브라운",,"주식회사 디에스이이디,(주)트리플픽쳐스","(주)트리플픽쳐스","20240821","개봉영화","장편","미국","76","89,778,778","10,035","51,169,678","5,402","드라마","15세이상관람가","독립/예술영화"
"37","영웅: 라이브 인 시네마","박재석","(주)위즈온센",,"(주)위즈온센,메가박스중앙(주)","20240821","개봉영화","장편","한국","109","169,251,680","9,126","53,526,060","2,897","공연","12세이상관람가","일반영화"
"38","1923 간토대학살","김태영,최규석","(주)인디컴,스튜디오 반",,"(주)영화특별시에스엠씨","20240815","개봉영화","장편","한국","29","81,716,855","8,441","47,180,455","4,803","다큐멘터리","12세이상관람가","독립/예술영화"
"39","디베르티멘토","마리-카스티유 망시옹-샤르",,"찬란","찬란","20240807","개봉영화","장편","프랑스","31","66,507,178","7,959","44,995,078","4,870","드라마","12세이상관람가","독립/예술영화"
"40","쥬라기캅스 극장판: 전설의 고대생물을 찾아라","이재민","(주)스튜디오버튼",,"(주)바른손이앤에이","20240815","개봉영화","장편","한국","215","68,068,678","7,823","15,065,000","1,600","애니메이션","전체관람가","독립/예술영화"
"41","이오 카피타노","마테오 가로네",,"(주)태양미디어그룹","(주)팝엔터테인먼트,(주)플레이그램","20240807","개봉영화","장편","이탈리아","45","66,696,539","7,407","38,941,039","4,136","드라마","15세이상관람가","독립/예술영화"
"42","존 오브 인터레스트","조나단 글레이저",,"찬란","TCO(주)더콘텐츠온","20240605","개봉영화","장편","미국","392","68,862,768","7,158","58,155,868","5,699","드라마","12세이상관람가","독립/예술영화"
"43","킬","니킬 나게시 바트",,"(주)더쿱디스트리뷰션","주식회사 올랄라스토리","20240828","개봉영화","장편","인도","126","46,425,100","6,413","16,512,500","2,387","액션","청소년관람불가","독립/예술영화"
"44","실리카겔 <파워 앙드레 99>",,,,"씨제이 씨지브이(CJ CGV)(주),씨지브이 아이스콘","20240821","개봉영화","장편","한국","29","127,092,000","5,777","64,790,000","2,945","공연","전체관람가","일반영화"
"45","조선인 여공의 노래","이원식","영화제작소 정감,정감스토리",,"(주)시네마달","20240807","개봉영화","장편","한국","48","45,704,400","5,417","22,698,400","2,564","다큐멘터리","전체관람가","독립/예술영화"
"46","탈출: 프로젝트 사일런스","김태곤","씨제이이엔엠 스튜디오스 주식회사,블라드스튜디오",,"(주)씨제이이엔엠","20240712","개봉영화","장편","한국","1,078","49,802,239","5,188","5,164,100","440","스릴러","15세이상관람가","일반영화"
"47","물은 바다를 향해 흐른다","마에다 테츠",,"(주)미디어캐슬","트윈플러스파트너스(주)","20240807","개봉영화","장편","일본","57","41,362,500","4,749","18,409,300","2,038","드라마","12세이상관람가","일반영화"
"48","킹 오브 프리즘 -드라마틱 프리즘.1-","히시다 마사카즈",,"동우에이앤이(주)","동우에이앤이(주)","20240816","개봉영화","장편","일본","59","53,408,239","4,688","35,747,273","2,847","애니메이션","전체관람가","일반영화"
"49","더 원더스","알리체 로르와커",,"M&M 인터내셔널","M&M 인터내셔널","20240731","개봉영화","장편","이탈리아","44","43,284,839","4,598","28,278,339","2,687","드라마","12세이상관람가","독립/예술영화"
"50","극장판 프리큐어 올스타즈 F",,,"(주)엔케이컨텐츠","(주)디스테이션","20240731","개봉영화","장편","일본","104","47,134,451","4,508","25,157,439","2,206","애니메이션","전체관람가","일반영화"
"51","스트레인저스: 챕터1","레니 할린",,"판씨네마(주)","판씨네마(주)","20240828","개봉영화","장편","미국","223","37,110,278","4,100","12,367,678","1,363","공포(호러)","15세이상관람가","일반영화"
"52","공드리의 솔루션북","미셸 공드리",,"그린나래미디어(주)","그린나래미디어(주),(주)하이스트레인저","20240814","개봉영화","장편","프랑스","44","37,764,500","3,870","28,347,300","2,777","코미디","15세이상관람가","독립/예술영화"
"53","더 퍼스트 슬램덩크","이노우에 다케히코",,"에스엠지홀딩스 주식회사","(주)넥스트엔터테인먼트월드(NEW)","20230104","개봉영화","장편","일본","1,023","32,688,972","3,508","9,857,439","1,204","애니메이션","12세이상관람가","일반영화"
"54","이준호 콘서트 : 다시 만나는 날",,"(주)제이와이피엔터테인먼트",,"씨제이 씨지브이(CJ CGV)(주)","20240724","개봉영화","장편","한국","56","87,620,500","3,505","57,271,500","2,291","공연","전체관람가","일반영화"
"55","극장판 : 기븐_히이라기 믹스",,,"스튜디오엘론(주)","(주)팝엔터테인먼트","20240828","개봉영화","장편","일본","108","26,529,373","2,885","11,589,278","1,179","애니메이션","15세이상관람가","일반영화"
"56","극장판 하이큐!! 쓰레기장의 결전","미츠나카 스스무",,"에스엠지홀딩스 주식회사","(주)넥스트엔터테인먼트월드(NEW),씨제이 씨지브이(CJ CGV)(주)","20240515","개봉영화","장편","일본","1,212","29,872,434","2,793","27,839,334","2,576","애니메이션","전체관람가","일반영화"
"57","프렌치 수프","트란 안 홍",,"그린나래미디어(주)","주식회사 올랄라스토리,(주)플레이그램","20240619","개봉영화","장편","프랑스","234","21,436,900","2,679","13,388,400","1,499","멜로/로맨스","12세이상관람가","독립/예술영화"
"58","우당탕탕 운동회","이광범","(주)니즈텔레콤",,"(주)니즈텔레콤","20240403","개봉영화","장편","한국","1","14,941,000","2,482","910,000","151","기타","전체관람가","일반영화"
"59","그 여름날의 거짓말","손현록","왓어원더필름",,"(주)마노엔터테인먼트","20240828","개봉영화","장편","한국","48","19,386,578","2,463","12,442,978","1,512","멜로/로맨스","15세이상관람가","독립/예술영화"
"60","문경","신동일","비아신 픽처스",,"트윈플러스파트너스(주)","20240828","개봉영화","장편","한국","63","22,804,495","2,422","15,063,300","1,538","드라마","12세이상관람가","독립/예술영화"
"61","러브 라이즈 블리딩","로즈 글래스",,"(주)스튜디오디에이치엘","(주)스튜디오디에이치엘","20240710","개봉영화","장편","미국","139","22,931,700","2,295","18,313,300","1,716","범죄","청소년관람불가","독립/예술영화"
"62","[마이 아티 필름] 온앤오프 : 뷰티풀 뷰티풀",,"(주)씨제이이엔엠",,"씨제이 씨지브이(CJ CGV)(주)","20240807","개봉영화","장편","한국","1","19,276,000","1,608","19,276,000","1,608","드라마","전체관람가","일반영화"
"63","[마이 아티 필름] 루시: 개화, 히어로 그리고 낙화",,"(주)씨제이이엔엠",,"씨제이 씨지브이(CJ CGV)(주)","20240828","개봉영화","장편","한국","1","16,160,000","1,349","16,160,000","1,349","판타지","전체관람가","일반영화"
"64","바커스: 슈퍼스타가 될 거야",,,"(주)태양미디어그룹","와이드 릴리즈(주),(주)태양미디어그룹","20240601","개봉영화","장편","러시아","173","6,669,000","1,299","0","0","애니메이션","전체관람가","독립/예술영화"
"65","샤인","박석영","제주에스엘(주),영화사 삼순",,"㈜인디스토리","20240731","개봉영화","장편","한국","31","9,983,800","1,294","5,373,800","617","드라마","12세이상관람가","독립/예술영화"
"66","태풍 클럽","소마이 신지",,"M&M 인터내셔널","M&M 인터내셔널","20240626","개봉영화","장편","일본","51","11,746,800","1,285","9,366,000","938","기타","15세이상관람가","독립/예술영화"
"67","빅샤크5: 80일간의 해저일주",,,"(주)히스토리필름","(주)팝엔터테인먼트","20240711","개봉영화","장편","중국","172","7,355,500","1,256","254,000","46","애니메이션","전체관람가","일반영화"
"68","제프 쿤스. 그 은밀한 초상",,,"일미디어","일미디어","20240731","개봉영화","장편","이탈리아","20","9,357,600","1,235","3,820,500","439","다큐멘터리","12세이상관람가","독립/예술영화"
"69","언더더씨: 마법 산호초를 찾아서",,,"(주)히스토리필름","(주)팝엔터테인먼트","20240627","개봉영화","장편","독일","215","7,409,000","1,205","0","0","애니메이션","전체관람가","독립/예술영화"
"70","안전제일, 놀이퀴즈 최강전","이광범","(주)니즈텔레콤",,"(주)니즈텔레콤","20240411","개봉영화","장편","한국","2","7,208,000","1,196","0","0","기타","전체관람가","일반영화"
"71","하이재킹","김성한","(주)퍼펙트스톰필름",,"소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,(주)키다리스튜디오","20240621","개봉영화","장편","한국","1,155","9,772,795","1,176","3,679,717","373","범죄","12세이상관람가","일반영화"
"72","쿵쿵따 탐험대","이광범","(주)니즈텔레콤",,"(주)니즈텔레콤","20240626","개봉영화","장편","한국","2","6,516,000","1,086","186,000","31","기타","전체관람가","일반영화"
"73","더 납작 엎드릴게요","김은영","고라니북스",,"(주)마노엔터테인먼트","20240710","개봉영화","장편","한국","31","7,734,500","1,065","2,974,000","315","드라마","전체관람가","독립/예술영화"
"74","풍기","박규식","(주)마이더스필름",,"(주)드림팩트엔터테인먼트,(주)빅브라더스","20240828","개봉영화","장편","한국","48","9,036,355","1,050","2,198,000","239","코미디","12세이상관람가","독립/예술영화"
"75","박정희: 경제대국을 꿈꾼 남자 특별판","손현우","(주)파이브데이",,"메가박스중앙(주)","20240814","개봉영화","장편","한국","24","7,739,900","1,002","3,553,700","453","공연","12세이상관람가","일반영화"
"76","러브 달바","임마누엘 니코",,"오드","오드","20240814","개봉영화","장편","프랑스","27","9,168,339","987","5,989,439","618","드라마","15세이상관람가","독립/예술영화"
"77","판문점","송원근","뉴스타파 필름",,"(주)엣나인필름","20240619","개봉영화","장편","한국","82","3,562,000","935","1,497,000","607","다큐멘터리","12세이상관람가","독립/예술영화"
"78","터커 & 데일 Vs 이블","일라이 크레이그",,"(주)콘텐츠판다","(주)콘텐츠판다","20240828","개봉영화","장편","미국","34","7,301,194","871","3,527,299","420","코미디","청소년관람불가","일반영화"
"79","소풍","김용균","(주)로케트필름",,"롯데컬처웍스(주)롯데엔터테인먼트","20240207","개봉영화","장편","한국","729","5,277,000","861","0","0","드라마","12세이상관람가","독립/예술영화"
"80","뭉크. 사랑, 영혼 그리고 뱀파이어 여인",,,"일미디어","일미디어","20240828","개봉영화","장편","이탈리아","22","5,746,439","756","2,831,839","342","다큐멘터리","15세이상관람가","독립/예술영화"
"81","피렌체와 우피치 미술관",,,"일미디어","일미디어","20240626","개봉영화","장편","이탈리아","17","5,314,000","742","1,706,000","181","다큐멘터리","전체관람가","독립/예술영화"
"82","베베핀 플레이타임","변희선","더핑크퐁컴퍼니(주)",,"더핑크퐁컴퍼니(주)","20240720","개봉영화","장편","한국","1","5,387,000","724","0","0","애니메이션","전체관람가","독립/예술영화"
"83","키시베 로한 루브르에 가다","와타나베 카즈타카",,"(주)미디어캐슬","(주)미디어캐슬","20240801","개봉영화","장편","일본","6","4,939,517","676","3,147,217","425","미스터리","12세이상관람가","독립/예술영화"
"84","극장판 아이돌리쉬 세븐; 라이브 4비트 비욘드 더 피리어드 - 데이 2","니시키오리 히로시",,"메가박스중앙(주)","메가박스중앙(주)","20231019","개봉영화","장편","일본","78","6,213,778","653","6,213,778","653","애니메이션","전체관람가","일반영화"
"85","키메라","알리체 로르와커",,"M&M 인터내셔널","M&M 인터내셔널","20240403","개봉영화","장편","이탈리아","51","6,674,800","651","5,316,500","514","드라마","12세이상관람가","독립/예술영화"
"86","내 손끝에 너의 온도가 닿을 때","양경희","주식회사 넘버쓰리픽쳐스",,"주식회사 넘버쓰리픽쳐스","20240515","개봉영화","장편","한국","20","9,319,000","640","9,319,000","640","멜로/로맨스","15세이상관람가","독립/예술영화"
"87","블루 자이언트","타치카와 유즈루",,"판씨네마(주)","판씨네마(주)","20231018","개봉영화","장편","일본","574","6,104,900","621","2,871,400","287","애니메이션","12세이상관람가","독립/예술영화"
"88","극장판 아이돌리쉬 세븐; 라이브 4비트 비욘드 더 피리어드 - 데이 1","니시키오리 히로시",,"메가박스중앙(주)","메가박스중앙(주)","20231019","개봉영화","장편","일본","79","5,632,517","572","5,632,517","572","애니메이션","전체관람가","일반영화"
"89","그리고 바통은 넘겨졌다","마에다 테츠",,"(주)나이너스엔터테인먼트,콘텐츠 파크","(주)라이크콘텐츠","20240717","개봉영화","장편","일본","111","4,244,100","522","2,065,000","226","드라마","전체관람가","독립/예술영화"
"90","더 라이언: 사막의 생존자들","무쿤다 마이클 드윌",,"(주)스튜디오 산타클로스엔터테인먼트","(주)스튜디오 산타클로스엔터테인먼트","20240822","개봉영화","장편","미국","20","3,120,000","520","0","0","액션","15세이상관람가","일반영화"
"91","똥 싸는 소리","조재형","사단법인 광주영화영상인연대",,"사단법인 광주영화영상인연대","20240731","개봉영화","장편","한국","8","3,891,000","464","878,000","93","드라마","12세이상관람가","독립/예술영화"
"92","엄마의 왕국","이상학","한국영화아카데미",,"스튜디오 에이드","20240724","개봉영화","장편","한국","27","2,833,800","431","1,394,300","182","범죄","15세이상관람가","독립/예술영화"
"93","진주의 진주","김록경","겸필름",,"영화배급협동조합 씨네소파","20240724","개봉영화","장편","한국","26","3,074,500","401","1,273,500","157","드라마","12세이상관람가","독립/예술영화"
"94","2023 심규선 단독 콘서트 : 우리 앞의 세계","이승남",,,"(주)영화사 그램","20240727","개봉영화","장편","한국","2","8,671,000","377","2,530,000","110","공연","전체관람가","일반영화"
"95","범죄도시4","허명행","주식회사 빅펀치픽쳐스,(주)홍필름,(주)비에이엔터테인먼트",,"주식회사 에이비오엔터테인먼트,플러스엠 엔터테인먼트","20240424","개봉영화","장편","한국","2,980","2,375,639","331","0","0","액션","15세이상관람가","일반영화"
"96","괴물","고레에다 히로카즈",,"(주)미디어캐슬","(주)넥스트엔터테인먼트월드(NEW)","20231129","개봉영화","장편","일본","647","3,391,000","327","2,985,000","269","드라마","12세이상관람가","독립/예술영화"
"97","파묘","장재현","(주)쇼박스",,"(주)쇼박스","20240222","개봉영화","장편","한국","2,355","2,319,000","298","0","0","미스터리","15세이상관람가","일반영화"
"98","양지뜸","김상패","스물둘",,"주식회사 블루필름웍스","20240821","개봉영화","장편","한국","8","2,110,800","260","777,000","79","다큐멘터리","12세이상관람가","독립/예술영화"
"99","건국전쟁","김덕영","다큐스토리",,"다큐스토리","20240201","개봉영화","장편","한국","224","1,920,000","238","510,000","53","다큐멘터리","12세이상관람가","독립/예술영화"
"100","파편들의 집","시몬 레렝 빌몽",,"필름다빈","필름다빈","20240724","개봉영화","장편","덴마크","21","1,804,039","235","646,539","68","다큐멘터리","12세이상관람가","독립/예술영화"
