NO,MOVIE_NM,DRCTR_NM,MAKR_NM,INCME_CMPNY_NM,DISTB_CMPNY_NM,OPN_DE,MOVIE_TY_NM,MOVIE_STLE_NM,NLTY_NM,TOT_SCRN_CO,SALES_PRICE,VIEWNG_NMPR_CO,SEOUL_SALES_PRICE,SEOUL_VIEWNG_NMPR_CO,GENRE_NM,GRAD_NM,MOVIE_SDIV_NM
24,프린세스 아야,이성강,"주식회사 다다쇼,(주)영화사레드피터",,씨제이 씨지브이(CJ CGV)(주),2022-09-,개봉영화,장편,한국,348,,,,,판타지,전체관람가,일반영화
25,불릿 트레인,데이빗 레이치,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2022-08-,개봉영화,장편,미국,904,,,,,액션,청소년관람불가,일반영화
26,헤어질 결심,박찬욱,(주)모호필름,,(주)씨제이이엔엠,2022-06-,개봉영화,장편,한국,,,,,,미스터리,15세이상관람가,일반영화
27,명탐정 코난: 할로윈의 신부,미츠나카 스스무,,(주)씨제이이엔엠,(주)씨제이이엔엠,2022-07-,개봉영화,장편,일본,758,,,,,애니메이션,12세이상관람가,일반영화
28,비상선언,한재림,"(주)매그넘나인,(주)씨제스엔터테인먼트,씨네주 유한회사",,(주)쇼박스,2022-08-,개봉영화,장편,한국,,,,,,드라마,12세이상관람가,일반영화
29,오! 마이 고스트,홍태선,"한국영상대학교,필름에이픽쳐스,주식회사 제이씨엔터웍스",,"(주)디스테이션,주식회사 제이씨엔터웍스",2022-09-,개봉영화,장편,한국,283,,,,,코미디,15세이상관람가,독립/예술영화
30,DC 리그 오브 슈퍼-펫,"자레드 스턴,샘 레빈",,워너브러더스 코리아(주),워너브러더스 코리아(주),2022-08-,개봉영화,장편,미국,585,,,,396,애니메이션,전체관람가,일반영화
31,한여름밤의 재즈,버트 스턴,,찬란,찬란,2022-09-,개봉영화,장편,미국,43,,,,,다큐멘터리,12세이상관람가,독립/예술영화
32,귀멸의 칼날: 장구저택 편,소토자키 하루오,,애니맥스 브로드캐스팅 코리아 유한회사,(주)박수엔터테인먼트,2022-09-,개봉영화,장편,일본,100,,,,,애니메이션,15세이상관람가,일반영화
33,9명의 번역가,레지스 르왕사르,,(주)도키엔터테인먼트,(주)이놀미디어,2022-09-,개봉영화,장편,프랑스,99,,,,,미스터리,15세이상관람가,독립/예술영화
34,둠둠,정원희,(주)이스트게이트컴퍼니,,(주)영화사 진진,2022-09-,개봉영화,장편,한국,74,,,,,드라마,15세이상관람가,독립/예술영화
35,애프터: 에버 해피,캐스틸 랜던,,판씨네마(주),판씨네마(주),2022-09-,개봉영화,장편,미국,128,,,,,멜로/로맨스,15세이상관람가,일반영화
36,홈리스,임승현,"(주)타이거시네마,DGC",,그린나래미디어(주),2022-09-,개봉영화,장편,한국,86,,,,,드라마,12세이상관람가,독립/예술영화
37,썬더버드,이재원,한국영화아카데미,,(주)트리플픽쳐스,2022-09-,개봉영화,장편,한국,99,,,,,드라마,15세이상관람가,독립/예술영화
38,뽀로로 극장판 드래곤캐슬 대모험,"강승훈,윤제완",(주)오콘,,(주)넥스트엔터테인먼트월드(NEW),2022-07-,개봉영화,장편,한국,748,,,,695,애니메이션,전체관람가,일반영화
39,다 잘된 거야,프랑수아 오종,,(주)더쿱디스트리뷰션,(주)더쿱디스트리뷰션,2022-09-,개봉영화,장편,프랑스,40,,,,,드라마,12세이상관람가,독립/예술영화
40,아이의 노랫소리를 들려줘,요시우라 야스히로,,미라지엔터테인먼트,(주)라이크콘텐츠,2022-09-,개봉영화,장편,일본,106,,,,,애니메이션,12세이상관람가,독립/예술영화
41,성적표의 김민영,"이재은,임지선",탁구필름,,(주)엣나인필름,2022-09-,개봉영화,장편,한국,48,,,,,드라마,전체관람가,독립/예술영화
42,귀멸의 칼날: 아사쿠사 편,소토자키 하루오,,애니맥스 브로드캐스팅 코리아 유한회사,(주)박수엔터테인먼트,2022-08-,개봉영화,장편,일본,124,,,,,애니메이션,15세이상관람가,일반영화
43,아라시 20주년 투어 콘서트 5✕20,츠츠미 유키히코,,찬란,찬란,2022-08-,개봉영화,장편,일본,18,,,,,공연,전체관람가,일반영화
44,바다 탐험대 옥토넛 : 탐험선 대작전,,,"(주)얼리버드픽쳐스,와이드 릴리즈(주)",와이드 릴리즈(주),2022-08-,개봉영화,장편,영국,241,,,,,애니메이션,전체관람가,독립/예술영화
45,외계+인 1부,최동훈,(주)케이퍼필름,,(주)씨제이이엔엠,2022-07-,개봉영화,장편,한국,,,,,806,액션,12세이상관람가,일반영화
46,썬다운,미셸 프랑코,,M&M 인터내셔널,M&M 인터내셔널,2022-08-,개봉영화,장편,프랑스,45,,,,,미스터리,15세이상관람가,독립/예술영화
47,노스맨,로버트 에거스,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2022-08-,개봉영화,장편,미국,39,,,,,드라마,청소년관람불가,일반영화
48,카고,제임스 쿨렌 브레삭,,(유)조이앤시네마,와이드 릴리즈(주),2022-09-,개봉영화,장편,미국,217,,,,752,애니메이션,전체관람가,일반영화
49,비스트,발타자르 코루마쿠르,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2022-09-,개봉영화,장편,미국,42,,,,,공포(호러),12세이상관람가,일반영화
50,성덕,오세연,해랑사,,오드,2022-09-,개봉영화,장편,한국,60,,,,,다큐멘터리,12세이상관람가,독립/예술영화
51,물방울을 그리는 남자,"김오안,브리짓 부이요",(주)미루픽처스,,(주)영화사 진진,2022-09-,개봉영화,장편,한국,47,,,,,다큐멘터리,전체관람가,독립/예술영화
52,극장판 주술회전 0,박성후,,대원미디어(주),(주)대교 미디어콘텐츠사업본부,2022-02-,개봉영화,장편,일본,836,,,,,애니메이션,15세이상관람가,일반영화
53,녹턴,정관조,미디어나무,,(주)시네마달,2022-08-,개봉영화,장편,한국,54,,,,906,다큐멘터리,12세이상관람가,독립/예술영화
54,로보카폴리 안전교실 교통편,엄준영,(주)로이비쥬얼,,(주)로이비쥬얼,2022-09-,개봉영화,장편,한국,16,,,0,0,애니메이션,전체관람가,일반영화
55,풀타임,,,주식회사 슈아픽처스,주식회사 슈아픽처스,2022-08-,개봉영화,장편,프랑스,59,,,,970,드라마,전체관람가,독립/예술영화
56,달이 지는 밤,"김종관,장건재",(재)무주산골문화재단,,(주)디오시네마,2022-09-,개봉영화,장편,한국,47,,,,,드라마,15세이상관람가,독립/예술영화
57,극장판 도라에몽: 진구의 우주소전쟁 리틀스타워즈 2021,야마구치 스스무,,대원미디어(주),(주)스마일이엔티,2022-08-,개봉영화,장편,일본,389,,,0,0,애니메이션,전체관람가,일반영화
58,어웨이크,이윤호,주식회사 티에스나린시네마,,"주식회사 엔픽플,트윈플러스파트너스(주)",2022-08-,개봉영화,장편,한국,72,,,,71,미스터리,15세이상관람가,독립/예술영화
59,카시오페아,신연식,(주) 루스이소니도스,,(주)트리플픽쳐스,2022-06-,개봉영화,장편,한국,175,,,,498,드라마,12세이상관람가,독립/예술영화
60,뿌까의 짜장면파티,박상용,(주)에픽캔,,(주)에픽캔,2022-07-,개봉영화,장편,한국,11,,,,23,기타,전체관람가,일반영화
61,기기묘묘,"이탁,남순아,심규호,김동식",,,필름다빈,2022-09-,개봉영화,옴니버스,한국,24,,,,872,공포(호러),15세이상관람가,독립/예술영화
62,우리가 말하지 않은 것,이시이 유야,,(주)디오시네마,(주)디오시네마,2022-09-,개봉영화,장편,일본,31,,964,,580,드라마,15세이상관람가,독립/예술영화
63,썸머 필름을 타고!,마츠모토 소우시,,(주)싸이더스,"(주)싸이더스,(주)블루라벨픽쳐스",2022-07-,개봉영화,장편,일본,65,,950,,688,기타,전체관람가,독립/예술영화
64,니얼굴,서동일,두물머리픽쳐스,,(주)영화사 진진,2022-06-,개봉영화,장편,한국,65,,946,,339,다큐멘터리,전체관람가,독립/예술영화
65,말아,곽민승,왓에버웍스,,㈜인디스토리,2022-08-,개봉영화,장편,한국,33,,942,,446,드라마,12세이상관람가,독립/예술영화
66,자드 - 왓 어 뷰티풀 모먼트 투어,,,,씨제이 씨지브이(CJ CGV)(주),2022-09-,개봉영화,장편,일본,10,,938,,620,공연,전체관람가,일반영화
67,엘비스,바즈 루어만,,워너브러더스 코리아(주),워너브러더스 코리아(주),2022-07-,개봉영화,장편,미국,665,,922,,904,드라마,15세이상관람가,일반영화
68,코다,션 헤이더,,판씨네마(주),판씨네마(주),2021-08-,개봉영화,장편,프랑스,308,,903,,37,드라마,12세이상관람가,독립/예술영화
69,파라다이스 하이웨이,안나 구또,,판씨네마(주),판씨네마(주),2022-08-,개봉영화,장편,미국,53,,666,,226,액션,15세이상관람가,독립/예술영화
70,부적: 남의 운을 빼앗는 자,김세성,머지션스토어,,(주)트리플픽쳐스,2022-09-,개봉영화,장편,한국,6,,662,,336,액션,12세이상관람가,독립/예술영화
71,코코순이,이석재,"KBS,커넥트픽쳐스(주)",,커넥트픽쳐스(주),2022-08-,개봉영화,장편,한국,50,,492,,440,다큐멘터리,전체관람가,독립/예술영화
72,멋진 세계,니시카와 미와,,(주)엣나인필름,(주)엣나인필름,2022-08-,개봉영화,장편,일본,47,,485,,173,드라마,15세이상관람가,독립/예술영화
73,락다운 213주,아담 메이슨,,그린나래미디어(주),"그린나래미디어(주),(주)인터파크",2022-08-,개봉영화,장편,미국,61,,484,,160,스릴러,15세이상관람가,일반영화
74,기도의 숨결,"세실 베스노,이반 마사카",,(주)영화사 진진,(주)영화사 진진,2022-08-,개봉영화,장편,프랑스,14,,458,,233,다큐멘터리,전체관람가,독립/예술영화
75,"굿 럭 투 유, 리오 그랜드",소피 하이드,,(주)퍼스트런,"㈜무비다이브,(주)퍼스트런",2022-08-,개봉영화,장편,영국,46,,428,,268,코미디,청소년관람불가,독립/예술영화
76,2차 송환,김동원,푸른영상,,(주)시네마달,2022-09-,개봉영화,장편,한국,16,,415,,373,다큐멘터리,12세이상관람가,독립/예술영화
77,당신의 이웃은 친절하지 않다,안드로,(주)빅픽처,,주식회사 씨엠닉스,2022-09-,개봉영화,장편,한국,9,,395,,250,미스터리,15세이상관람가,독립/예술영화
78,주연,송원준,영화사 퐑,,(주)마노엔터테인먼트,2022-09-,개봉영화,장편,한국,20,,363,,302,드라마,12세이상관람가,독립/예술영화
79,작은새와 돼지씨,김새봄,레드펀트,,필름다빈,2022-08-,개봉영화,장편,한국,9,,322,,62,다큐멘터리,전체관람가,독립/예술영화
80,K클래식 제너레이션,티에리 로로,,(주)뮤직앤아트컴퍼니,(주)엣나인필름,2022-08-,개봉영화,장편,기타,7,,278,,260,다큐멘터리,전체관람가,독립/예술영화
81,뱅크시,엘리오 에스파나,,(주)마노엔터테인먼트,(주)마노엔터테인먼트,2022-08-,개봉영화,장편,영국,35,,223,,70,다큐멘터리,전체관람가,독립/예술영화
82,인플루엔자,황준하,아이 엠,,아이 엠,2022-08-,개봉영화,장편,한국,15,,221,,105,드라마,15세이상관람가,독립/예술영화
83,람메르무어의 루치아,,,,(주) 인스터 글로벌,2022-09-,개봉영화,장편,미국,6,,209,,171,공연,15세이상관람가,일반영화
84,블레이즈,에단 호크,,주식회사 더쿱,주식회사 더쿱,2022-09-,개봉영화,장편,미국,5,,203,,181,멜로/로맨스,15세이상관람가,독립/예술영화
85,베르히만 아일랜드,미아 한센-로브,,찬란,찬란,2022-08-,개봉영화,장편,프랑스,45,,196,,102,드라마,15세이상관람가,독립/예술영화
86,애프터 양,코고나다,,주식회사 왓챠,"(주)영화특별시에스엠씨,주식회사 왓챠",2022-06-,개봉영화,장편,미국,161,,182,,182,드라마,전체관람가,독립/예술영화
87,내가 못 나가는 것도 아닌데,김충길,김충길 필름,,김충길 필름,2022-08-,개봉영화,장편,한국,5,,173,,84,드라마,12세이상관람가,독립/예술영화
88,오마주,신수원,(주)준필름,,트윈플러스파트너스(주),2022-05-,개봉영화,장편,한국,133,,165,,95,드라마,12세이상관람가,독립/예술영화
89,큐어,구로사와 기요시,,M&M 인터내셔널,M&M 인터내셔널,2022-07-,개봉영화,장편,일본,55,,162,,161,공포(호러),15세이상관람가,독립/예술영화
90,우먼,"얀 아르튀스-베르트랑,아나스타샤 미코바",,(주)에스와이코마드,(주)에스와이코마드,2022-08-,개봉영화,장편,프랑스,14,,153,,32,다큐멘터리,15세이상관람가,독립/예술영화
91,파로호,임상수,한국영화아카데미,,(주)더쿱디스트리뷰션,2022-08-,개봉영화,장편,한국,51,,151,,68,스릴러,15세이상관람가,독립/예술영화
92,경아의 딸,김정은,주마등필름,,㈜인디스토리,2022-06-,개봉영화,장편,한국,54,,150,0,0,드라마,15세이상관람가,독립/예술영화
93,투란도트,,,,(주) 인스터 글로벌,2022-08-,개봉영화,장편,미국,6,,139,,116,공연,12세이상관람가,일반영화
94,암스테르담 바이스,아르네 투넨,,(주)씨네마블랙,(주)씨네마블랙,2022-09-,개봉영화,장편,네덜란드,5,,120,,20,액션,15세이상관람가,독립/예술영화
95,룸 쉐어링,이순성,주식회사 티에스나린시네마,,"주식회사 엔픽플,트윈플러스파트너스(주)",2022-06-,개봉영화,장편,한국,122,,118,0,0,드라마,전체관람가,독립/예술영화
96,콘서트를 지켜라,"이미리,설민아",(주)캐리소프트,,롯데컬처웍스(주)롯데엔터테인먼트,2022-08-,개봉영화,장편,한국,19,,116,,72,공연,전체관람가,일반영화
97,미션 투 베를린,칼럼 번,,,(주)제이에이와이이엔터테인먼트,2022-09-,개봉영화,장편,영국,5,,100,,20,전쟁,12세이상관람가,독립/예술영화
98,벽혈금의위,,,,초코필름,2022-09-,개봉영화,장편,중국,5,,100,,20,액션,15세이상관람가,독립/예술영화
99,블레이드 퍼피 워리어,"마크 쿠치어,롭 민코프,크리스 베일리",,롯데컬처웍스(주)롯데엔터테인먼트,롯데컬처웍스(주)롯데엔터테인먼트,2022-09-,개봉영화,장편,미국,5,,100,0,0,애니메이션,전체관람가,일반영화
100,쌍화점,,,(주)액티버스엔터테인먼트,(주)액티버스엔터테인먼트,2022-09-,개봉영화,장편,중국,5,,100,,20,드라마,15세이상관람가,독립/예술영화
101,적인걸: 음양사,,,,초코필름,2022-09-,개봉영화,장편,카자흐스탄,5,,100,,20,액션,15세이상관람가,독립/예술영화
102,극장판 살아남기 시리즈: 인체에서 살아남기,"나스카와 미츠루,이리요시 사토루",,에스엠지홀딩스 주식회사,(주)씨제이이엔엠,2022-08-,개봉영화,장편,일본,174,,91,,14,애니메이션,전체관람가,일반영화
103,테이크 오프: 파도위에 서다,강대희,"데이 나이트 컴퍼니,(주)프레임픽쳐스",,(주)아우라픽처스,2022-08-,개봉영화,장편,한국,4,,90,,86,드라마,12세이상관람가,독립/예술영화
104,보일링 포인트,필립 바랜티니,,(주)이놀미디어,(주)이놀미디어,2022-08-,개봉영화,장편,영국,41,,80,,45,스릴러,15세이상관람가,독립/예술영화
105,범죄도시 2,이상용,"주식회사 빅펀치픽쳐스,(주)홍필름,(주)비에이엔터테인먼트",,"주식회사 에이비오엔터테인먼트,메가박스중앙(주)플러스엠",2022-05-,개봉영화,장편,한국,,,76,,76,범죄,15세이상관람가,일반영화
106,큐브,,,찬란,(주)디스테이션,2022-08-,개봉영화,장편,일본,51,,66,,59,스릴러,15세이상관람가,일반영화
107,모퉁이,신선,,,(주)영화사 그램,2022-08-,개봉영화,장편,한국,20,,64,,46,드라마,12세이상관람가,독립/예술영화
108,초록밤,윤서진,디파이언트,,㈜인디스토리,2022-07-,개봉영화,장편,한국,31,,63,,31,기타,15세이상관람가,독립/예술영화
109,도굴: 패왕총,조소구,,,(유)조이앤시네마,2022-09-,개봉영화,장편,중국,5,,62,,20,액션,12세이상관람가,독립/예술영화
110,EBS친구들 씽씽 댄스파티,,한국교육방송공사 EBS,,(주)에픽캔,2022-09-,개봉영화,장편,한국,1,,60,,22,가족,전체관람가,일반영화
111,뒤틀린 집,강동헌,(주)테이크원스튜디오,,(주)스튜디오디에이치엘,2022-07-,개봉영화,장편,한국,156,,59,,59,공포(호러),15세이상관람가,일반영화
112,브로커,고레에다 히로카즈,영화사 집,,(주)씨제이이엔엠,2022-06-,개봉영화,장편,한국,,,57,,57,드라마,12세이상관람가,일반영화
113,모어,이일하,,,(주)엣나인필름,2022-06-,개봉영화,장편,한국,54,,52,,52,다큐멘터리,15세이상관람가,독립/예술영화
114,토르: 러브 앤 썬더,타이카 와이티티,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,2022-07-,개봉영화,장편,미국,,,50,,50,액션,12세이상관람가,일반영화
115,로스트 도터,매기 질렌할,,그린나래미디어(주),"(주)영화특별시에스엠씨,그린나래미디어(주)",2022-07-,개봉영화,장편,미국,66,,42,0,0,드라마,15세이상관람가,독립/예술영화
116,소설가의 영화,홍상수,(주)영화제작전원사,,"(주)영화제작전원사 ,(주)콘텐츠판다",2022-04-,개봉영화,장편,한국,66,,28,,28,드라마,12세이상관람가,독립/예술영화
117,"아치의 노래, 정태춘",고영재,(주)인디플러그,,(주)넥스트엔터테인먼트월드(NEW),2022-05-,개봉영화,장편,한국,149,,27,,24,다큐멘터리,전체관람가,독립/예술영화
118,태일이,홍준표,"(주)명필름,(주)스튜디오루머,전태일재단,유한회사 질라라비,영화 <태일이> 1970인 제작위원",,(주)리틀빅픽쳐스,2021-12-,개봉영화,장편,한국,458,,24,,24,애니메이션,전체관람가,독립/예술영화
159,리볼버,가이 리치,,(유)조이앤시네마,(주)제이앤씨미디어그룹,2022-08-,개봉영화,장편,영국,67,,16,,16,범죄,15세이상관람가,독립/예술영화
160,투란도트 어둠의 왕국,김시우,(주)나인테일즈코리아,,주식회사 블루필름웍스,2022-08-,개봉영화,장편,한국,18,,14,,1,뮤지컬,12세이상관람가,일반영화
162,드라이브 마이 카,하마구치 류스케,,"(주)영화사조아,(주)트리플픽쳐스",(주)트리플픽쳐스,2021-12-,개봉영화,장편,일본,69,,5,0,0,드라마,15세이상관람가,독립/예술영화
165,극장판 윌벤져스 : 수상한 캠핑 대소동,"신창환,류정우",(주)스튜디오게일,,(주)대교 미디어콘텐츠사업본부,2022-06-,개봉영화,장편,한국,110,,4,0,0,애니메이션,전체관람가,독립/예술영화
166,대명천군 금의위,등연성,,,(유)조이앤시네마,2022-08-,개봉영화,장편,중국,5,,4,0,0,액션,15세이상관람가,독립/예술영화
167,체리마호: 30살까지 동정이면 마법사가 될 수 있대,카자마 히로키,,(주)미디어캐슬,(주)영화사 그램,2022-07-,개봉영화,장편,일본,56,,4,0,0,판타지,12세이상관람가,일반영화
170,수호지-귀족영웅 노준의,류신의,,스크린조이,스크린조이,2022-09-,개봉영화,장편,중국,2,,2,0,0,액션,15세이상관람가,일반영화
181,데인저 파크,M.J. 버세트,,(주)누리픽쳐스,(주)누리픽쳐스,2022-09-,개봉영화,장편,미국,1,,1,0,0,액션,15세이상관람가,일반영화
190,스파이형 모델,김영일,워스트케이스 시나리오,,주식회사 씨엠닉스,2022-07-,개봉영화,장편,한국,4,,1,0,0,SF,15세이상관람가,독립/예술영화
192,아이를 위한 아이,이승환,(주)고집스튜디오,,(주)트리플픽쳐스,2022-07-,개봉영화,장편,한국,51,,1,0,0,기타,12세이상관람가,독립/예술영화
212,컴온 컴온,마이크 밀스,,찬란,(주)스튜디오디에이치엘,2022-06-,개봉영화,장편,미국,113,,1,,1,드라마,12세이상관람가,독립/예술영화
213,크라이오,,,(주)콘텐트마인,(주)콘텐트마인,2022-09-,개봉영화,장편,미국,1,,1,0,0,SF,15세이상관람가,일반영화
